# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 6948130274913
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     0.88%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_writev
     0.88%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] vfs_writev
     0.87%     0.43%  NonPeriodicTask  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.87%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_write
     0.83%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] sock_write_iter
     0.83%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.82%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.82%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] sock_sendmsg
     0.81%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_referenced
     0.80%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] inet_sendmsg
     0.80%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg
     0.77%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.76%     0.00%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.73%     0.00%  kswapd1          [kernel.kallsyms]  [k] rmap_walk
     0.71%     0.03%  kswapd1          [kernel.kallsyms]  [k] rmap_walk_file
     0.70%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.69%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.67%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.66%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.66%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.65%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.62%     0.04%  cluster1-nio-wo  [kernel.kallsyms]  [k] futex_wake
     0.62%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_futex
     0.62%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_futex
     0.61%     0.06%  kswapd0          [kernel.kallsyms]  [k] page_referenced_one
     0.61%     0.06%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.52%     0.04%  cluster1-nio-wo  [kernel.kallsyms]  [k] wake_up_q
     0.51%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.51%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.51%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.51%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_referenced
     0.49%     0.01%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.48%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.48%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.47%     0.04%  cluster1-nio-wo  [kernel.kallsyms]  [k] try_to_wake_up
     0.47%     0.01%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.45%     0.05%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.45%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.45%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.45%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.45%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.44%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.44%     0.00%  kswapd0          [kernel.kallsyms]  [k] xas_store
     0.44%     0.01%  perf             [kernel.kallsyms]  [k] sched_setaffinity
     0.44%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_sched_setaffinity
     0.44%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.43%     0.00%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.43%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.43%     0.04%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.43%     0.00%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.42%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.42%     0.35%  kswapd0          [kernel.kallsyms]  [k] xas_create
     0.41%     0.07%  kswapd1          [kernel.kallsyms]  [k] page_referenced_one
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.41%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.40%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.40%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.40%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.39%     0.09%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.39%     0.35%  Native-Transpor  [kernel.kallsyms]  [k] next_uptodate_page
     0.39%     0.28%  kswapd0          [kernel.kallsyms]  [k] isolate_pages
     0.38%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.37%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_map_blocks
     0.37%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.37%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.37%     0.03%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.37%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.37%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.37%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.36%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.36%     0.26%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.36%     0.02%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.35%     0.29%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.35%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.35%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.35%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.34%     0.06%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.34%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.33%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.33%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.33%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.33%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.33%     0.24%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.33%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.33%     0.26%  kswapd0          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.32%     0.17%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.32%     0.02%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.32%     0.04%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.32%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.32%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.32%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.32%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.32%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.32%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.32%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.32%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.31%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.31%     0.28%  Native-Transpor  [kernel.kallsyms]  [k] __switch_to
     0.31%     0.00%  perf             [kernel.kallsyms]  [k] affine_move_task
     0.31%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.31%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.31%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.30%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.30%     0.30%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.30%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.28%     0.23%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.28%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.28%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.28%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.28%     0.04%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.28%     0.28%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.27%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.27%     0.02%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.27%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.27%     0.04%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.27%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.27%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.27%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.27%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.26%     0.26%  Native-Transpor  [kernel.kallsyms]  [k] sync_regs
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.26%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.26%     0.02%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.26%     0.00%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_list
     0.25%     0.14%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.25%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.25%     0.04%  epollEventLoopG  [kernel.kallsyms]  [k] net_rx_action
     0.24%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.24%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] do_swap_page
     0.24%     0.24%  kswapd0          [kernel.kallsyms]  [k] lru_gen_look_around
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.23%     0.12%  kswapd0          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.23%     0.14%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.23%     0.02%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.23%     0.12%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.23%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.23%     0.03%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.23%     0.22%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __set_task_comm
     0.21%     0.00%  kswapd1          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.21%     0.00%  kswapd1          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.21%     0.00%  kswapd1          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] swapin_readahead
     0.21%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] process_backlog
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.21%     0.04%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     0.21%     0.03%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_begin
     0.20%     0.03%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.20%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.20%     0.01%  swapper          [kernel.kallsyms]  [k] bio_endio
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] blk_update_request
     0.20%     0.15%  kswapd1          [kernel.kallsyms]  [k] lru_gen_look_around
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.20%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.19%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.19%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.19%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.19%     0.17%  Native-Transpor  [kernel.kallsyms]  [k] xas_load
     0.19%     0.19%  swapper          [kernel.kallsyms]  [k] cpuidle_not_available
     0.18%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] perf_event_comm
     0.18%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] do_set_pte
     0.18%     0.18%  Native-Transpor  [unknown]          [.] 0000000000000000
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.18%     0.00%  perf             [kernel.kallsyms]  [k] stop_one_cpu_nowait
     0.18%     0.16%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.18%     0.13%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock
     0.17%     0.03%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_rcv
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_finish_plug
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.17%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] perf_iterate_sb
     0.17%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] nvme_process_cq
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_irq_event
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_irq
     0.17%     0.17%  NonPeriodicTask  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver_finish
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_protocol_deliver_rcu
     0.16%     0.04%  kswapd1          [kernel.kallsyms]  [k] xas_store
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.16%     0.16%  kcompactd0       [kernel.kallsyms]  [k] isolate_freepages_block
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compaction_alloc
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.16%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_add_file_rmap
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.16%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.16%     0.00%  kswapd0          [kernel.kallsyms]  [k] ext4_releasepage
     0.16%     0.00%  kswapd0          [kernel.kallsyms]  [k] jbd2_journal_try_to_free_buffers
     0.16%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_release_page
     0.16%     0.11%  kswapd0          [kernel.kallsyms]  [k] __free_one_page
     0.16%     0.15%  epollEventLoopG  [kernel.kallsyms]  [k] clear_page_erms
     0.16%     0.12%  kswapd1          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.15%     0.05%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_v4_rcv
     0.15%     0.12%  kswapd1          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.15%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.15%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] nvme_queue_rq
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.15%     0.12%  Native-Transpor  [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.15%     0.03%  NonPeriodicTask  [kernel.kallsyms]  [k] page_remove_rmap
     0.14%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_output
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_local_out
