# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 282814666201
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     1.75%     0.00%  kworker/u97:6-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     1.73%     0.12%  kworker/u97:6-e  [kernel.kallsyms]  [k] ext4_writepages
     1.73%     0.05%  C1 CompilerThre  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     1.68%     0.37%  C1 CompilerThre  [kernel.kallsyms]  [k] release_pages
     1.65%     1.65%  swapper          [unknown]          [.] 0000000000000000
     1.63%     0.17%  java             [kernel.kallsyms]  [k] free_unref_page_list
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     1.57%     0.22%  pool-4-thread-1  [kernel.kallsyms]  [k] release_pages
     1.54%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_release
     1.54%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.54%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_syscall_64
     1.51%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     1.51%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     1.51%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] arch_do_signal_or_restart
     1.51%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] get_signal
     1.51%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_exit
     1.51%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_group_exit
     1.50%     0.20%  Readahead Threa  [kernel.kallsyms]  [k] unmap_page_range
     1.50%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] exit_mmap
     1.50%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] mmput
     1.50%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] unmap_single_vma
     1.50%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] unmap_vmas
     1.40%     0.07%  java             [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     1.40%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_exc_page_fault
     1.34%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_syscall_64
     1.34%     0.00%  Thread-5         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.33%     0.28%  java             [kernel.kallsyms]  [k] free_pcppages_bulk
     1.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] kthread
     1.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ret_from_fork
     1.28%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] worker_thread
     1.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     1.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] process_one_work
     1.25%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_release_io_end
     1.24%     0.16%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_finish_bio
     1.21%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_unlink
     1.21%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_unlinkat
     1.19%     0.00%  Thread-5         [kernel.kallsyms]  [k] evict
     1.19%     0.00%  Thread-5         [kernel.kallsyms]  [k] iput
     1.19%     0.00%  Thread-5         [kernel.kallsyms]  [k] iput.part.0
     1.19%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_evict_inode
     1.17%     0.00%  Thread-5         [kernel.kallsyms]  [k] truncate_inode_pages_final
     1.17%     0.00%  Thread-5         [kernel.kallsyms]  [k] truncate_inode_pages_range
     1.12%     0.03%  kworker/u97:6-e  [kernel.kallsyms]  [k] mpage_submit_page
     1.11%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     1.07%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_block_write_begin
     1.06%     1.06%  pool-4-thread-1  [kernel.kallsyms]  [k] clear_page_erms
     1.01%     0.96%  java             [kernel.kallsyms]  [k] __free_one_page
     1.01%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] tlb_flush_mmu
     0.97%     0.07%  kworker/u96:1-e  [kernel.kallsyms]  [k] end_page_writeback
     0.96%     0.02%  Readahead Threa  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.94%     0.27%  Readahead Threa  [kernel.kallsyms]  [k] release_pages
     0.94%     0.04%  Thread-5         [kernel.kallsyms]  [k] truncate_exceptional_pvec_entries.part.0
     0.92%     0.00%  kcompactd1       [kernel.kallsyms]  [k] move_to_new_page
     0.91%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] exc_page_fault
     0.91%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page_list
     0.86%     0.17%  kworker/u96:1-e  [kernel.kallsyms]  [k] test_clear_page_writeback
     0.82%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.81%     0.18%  kworker/u97:6-e  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.80%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] do_user_addr_fault
     0.78%     0.16%  kcompactd1       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.77%     0.00%  kcompactd1       [kernel.kallsyms]  [k] buffer_migrate_page
     0.76%     0.28%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.75%     0.13%  pool-4-thread-1  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.73%     0.31%  java             [kernel.kallsyms]  [k] page_remove_rmap
     0.72%     0.11%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.71%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_mm_fault
     0.71%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __page_cache_alloc
     0.69%     0.07%  C1 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_list
     0.68%     0.60%  pool-4-thread-1  [kernel.kallsyms]  [k] find_lock_entries
     0.63%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.63%     0.63%  pool-4-thread-1  [kernel.kallsyms]  [k] __free_one_page
     0.60%     0.07%  C1 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.60%     0.33%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_store
     0.59%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] delete_from_page_cache_batch
     0.58%     0.09%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_list
     0.58%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] kthread
     0.58%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] process_one_work
     0.58%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] ret_from_fork
     0.58%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] worker_thread
     0.58%     0.58%  kcompactd1       [kernel.kallsyms]  [k] copy_page
     0.57%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.57%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] wb_workfn
     0.57%     0.01%  kworker/u97:0    [kernel.kallsyms]  [k] ext4_writepages
     0.57%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.57%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] __writeback_single_inode
     0.57%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] do_writepages
     0.57%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] wb_writeback
     0.57%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] writeback_sb_inodes
     0.55%     0.48%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_load
     0.54%     0.26%  pool-4-thread-1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.54%     0.18%  C1 CompilerThre  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.52%     0.52%  pool-4-thread-1  [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.52%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.52%     0.24%  java             [kernel.kallsyms]  [k] lru_gen_update_size
     0.52%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] truncate_exceptional_pvec_entries.part.0
     0.51%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.48%     0.48%  java             [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.48%     0.03%  kcompactd1       [kernel.kallsyms]  [k] split_map_pages
     0.47%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.47%     0.10%  kworker/u97:6-e  [kernel.kallsyms]  [k] __test_set_page_writeback
     0.46%     0.24%  C1 CompilerThre  [kernel.kallsyms]  [k] lru_gen_update_size
     0.45%     0.00%  java             [kernel.kallsyms]  [k] asm_exc_page_fault
     0.45%     0.37%  pool-4-thread-1  [kernel.kallsyms]  [k] rmqueue_bulk
     0.45%     0.09%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.45%     0.16%  java             [kernel.kallsyms]  [k] __mod_lruvec_state
     0.45%     0.00%  kcompactd1       [kernel.kallsyms]  [k] post_alloc_hook
     0.45%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.45%     0.45%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_page_accessed
     0.43%     0.00%  java             [kernel.kallsyms]  [k] exc_page_fault
     0.42%     0.00%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     0.42%     0.00%  java             [kernel.kallsyms]  [k] do_user_addr_fault
     0.41%     0.00%  java             [kernel.kallsyms]  [k] handle_mm_fault
     0.41%     0.01%  java             [kernel.kallsyms]  [k] __handle_mm_fault
     0.41%     0.00%  kworker/u97:0    [kernel.kallsyms]  [k] mpage_submit_page
     0.41%     0.11%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.39%     0.39%  kcompactd1       [kernel.kallsyms]  [k] clear_page_erms
     0.37%     0.37%  pool-4-thread-1  [kernel.kallsyms]  [k] sync_regs
     0.37%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_inode_csum_set
     0.36%     0.03%  Readahead Threa  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.36%     0.33%  Thread-5         [kernel.kallsyms]  [k] xas_store
     0.36%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.35%     0.34%  C1 CompilerThre  [kernel.kallsyms]  [k] __free_one_page
     0.34%     0.14%  pool-4-thread-1  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.33%     0.33%  Readahead Threa  [kernel.kallsyms]  [k] __free_one_page
     0.33%     0.09%  kworker/u97:0    [kernel.kallsyms]  [k] ext4_bio_write_page
     0.32%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_reserve_inode_write
     0.31%     0.09%  java             [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.31%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] __set_page_dirty
     0.31%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_stop
     0.31%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_inode_csum
     0.31%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_es_insert_delayed_block
     0.30%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] read_pages
     0.30%     0.05%  kworker/u97:6-e  [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.28%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] crypto_shash_update
     0.28%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] create_empty_buffers
     0.27%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_readahead
     0.26%     0.25%  Thread-5         [kernel.kallsyms]  [k] xas_load
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.26%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.26%     0.19%  kworker/u96:1-e  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] irqentry_exit
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.26%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.26%     0.08%  kworker/u97:6-e  [kernel.kallsyms]  [k] clear_page_dirty_for_io
     0.26%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] __xa_clear_mark
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_sched_timer
     0.25%     0.25%  java             [kernel.kallsyms]  [k] free_swap_cache
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] update_process_times
     0.25%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2_journal_stop
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] scheduler_tick
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_sched_handle
     0.25%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.25%     0.21%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_gen_add_page
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] change_prot_numa
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_numa_work
     0.25%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_work_run
     0.25%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] exc_page_fault
     0.24%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_user_addr_fault
     0.24%     0.18%  pool-4-thread-1  [kernel.kallsyms]  [k] start_this_handle
     0.23%     0.22%  pool-4-thread-1  [kernel.kallsyms]  [k] crc32c_pcl_intel_update
     0.23%     0.07%  Thread-5         [kernel.kallsyms]  [k] find_lock_entries
     0.23%     0.09%  Readahead Threa  [kernel.kallsyms]  [k] page_remove_rmap
     0.23%     0.08%  C1 CompilerThre  [kernel.kallsyms]  [k] page_remove_rmap
     0.23%     0.16%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_page_buffers
     0.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_buffer_head
     0.22%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] handle_mm_fault
     0.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_get_inode_loc
     0.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_tick_fair
     0.22%     0.11%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_get_inode_loc
     0.21%     0.21%  Thread-5         [kernel.kallsyms]  [k] xas_clear_mark
     0.21%     0.21%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_read_lock
     0.21%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __handle_mm_fault
     0.21%     0.20%  pool-4-thread-1  [kernel.kallsyms]  [k] change_protection
     0.21%     0.10%  java             [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.21%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.21%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] update_load_avg
     0.20%     0.20%  C2 CompilerThre  [kernel.kallsyms]  [k] jbd2_journal_add_journal_head
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __ext4_journal_get_write_access
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __mark_inode_dirty
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_page_mkwrite
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_wp_page
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] ext4_dirty_inode
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] ext4_page_mkwrite
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] ext4_reserve_inode_write
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] file_update_time
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] generic_update_time
     0.20%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] jbd2_journal_get_write_access
     0.20%     0.14%  pool-4-thread-1  [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.20%     0.08%  kworker/u97:6-e  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.19%     0.19%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.19%     0.09%  C1 CompilerThre  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.19%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __put_page
     0.19%     0.03%  kworker/u97:0    [kernel.kallsyms]  [k] __test_set_page_writeback
     0.19%     0.12%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.19%     0.18%  pool-4-thread-1  [kernel.kallsyms]  [k] get_next_freq
     0.19%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.18%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] unaccount_page_cache_page
     0.17%     0.17%  kworker/u96:1-e  [kernel.kallsyms]  [k] xas_load
     0.17%     0.17%  pool-4-thread-1  [kernel.kallsyms]  [k] truncate_cleanup_page
     0.17%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] xa_get_order
     0.17%     0.12%  C1 CompilerThre  [kernel.kallsyms]  [k] free_swap_cache
     0.16%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_gen_update_size
     0.16%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] PageHuge
     0.16%     0.16%  pool-4-thread-1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.16%     0.13%  Thread-5         [kernel.kallsyms]  [k] xas_find
     0.16%     0.05%  kworker/u97:6-e  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.16%     0.12%  pool-4-thread-1  [kernel.kallsyms]  [k] stop_this_handle
