# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 6909765094432
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     2.43%     0.02%  NonPeriodicTask  [kernel.kallsyms]  [k] __invalidate_mapping_pages
     2.41%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] do_futex
     2.15%     0.11%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait
     1.89%     0.00%  kswapd1          [kernel.kallsyms]  [k] balance_pgdat
     1.89%     0.00%  kswapd1          [kernel.kallsyms]  [k] kswapd
     1.89%     0.00%  kswapd1          [kernel.kallsyms]  [k] kthread
     1.89%     0.00%  kswapd1          [kernel.kallsyms]  [k] ret_from_fork
     1.88%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __do_fault
     1.85%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_node
     1.85%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] filemap_fault
     1.73%     0.00%  kswapd1          [kernel.kallsyms]  [k] evict_pages
     1.73%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_lruvec
     1.69%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_ra_unbounded
     1.64%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.62%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_syscall_64
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     1.57%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait_queue_me
     1.49%     0.06%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     1.49%     1.41%  NonPeriodicTask  [kernel.kallsyms]  [k] find_lock_entries
     1.47%     0.02%  swapper          [kernel.kallsyms]  [k] schedule_idle
     1.46%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] schedule
     1.42%     0.17%  swapper          [kernel.kallsyms]  [k] __schedule
     1.39%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pages
     1.36%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] do_page_cache_ra
     1.32%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pagevec
     1.25%     0.33%  Native-Transpor  [kernel.kallsyms]  [k] __schedule
     1.18%     0.02%  kswapd0          [kernel.kallsyms]  [k] rmap_walk
     1.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __do_munmap
     1.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __vm_munmap
     1.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __x64_sys_munmap
     1.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_region
     1.04%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_single_vma
     1.04%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_vmas
     1.02%     0.70%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_page_range
     1.01%     0.00%  kswapd0          [kernel.kallsyms]  [k] rmap_walk_file
     1.00%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_futex
     0.99%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.99%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_futex
     0.98%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_syscall_64
     0.98%     0.06%  cluster1-nio-wo  [kernel.kallsyms]  [k] futex_wake
     0.83%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __x64_sys_writev
     0.83%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_writev
     0.83%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] vfs_writev
     0.83%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.82%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] wake_up_q
     0.81%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_write
     0.81%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.81%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] inet_sendmsg
     0.81%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_sendmsg
     0.81%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_write_iter
     0.81%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg
     0.80%     0.20%  NonPeriodicTask  [kernel.kallsyms]  [k] deactivate_file_page
     0.79%     0.06%  cluster1-nio-wo  [kernel.kallsyms]  [k] try_to_wake_up
     0.76%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.75%     0.04%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.73%     0.07%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.72%     0.04%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.71%     0.03%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.71%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.70%     0.00%  kswapd1          [kernel.kallsyms]  [k] rmap_walk
     0.69%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_referenced
     0.68%     0.31%  swapper          [kernel.kallsyms]  [k] menu_select
     0.65%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.63%     0.09%  kswapd0          [kernel.kallsyms]  [k] page_referenced_one
     0.62%     0.01%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.60%     0.28%  NonPeriodicTask  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.59%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.59%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.58%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.58%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.57%     0.03%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.57%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.56%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.52%     0.07%  kswapd1          [kernel.kallsyms]  [k] page_referenced
     0.52%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.52%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.52%     0.05%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.51%     0.03%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.50%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.47%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.47%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.47%     0.07%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.47%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.47%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.47%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.46%     0.00%  kswapd1          [kernel.kallsyms]  [k] rmap_walk_file
     0.46%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.46%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.46%     0.32%  kswapd0          [kernel.kallsyms]  [k] isolate_pages
     0.46%     0.03%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.45%     0.11%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.45%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.45%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.45%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.45%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.45%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.44%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.43%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.43%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.42%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.42%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.42%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.42%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.41%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_referenced_one
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.41%     0.01%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.41%     0.19%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.41%     0.35%  kswapd0          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.40%     0.03%  swapper          [kernel.kallsyms]  [k] blk_update_request
     0.40%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.40%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.39%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.39%     0.17%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.37%     0.00%  swapper          [kernel.kallsyms]  [k] bio_endio
     0.37%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.37%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.37%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.37%     0.03%  kswapd1          [kernel.kallsyms]  [k] xas_store
     0.35%     0.11%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.35%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.34%     0.01%  perf             [kernel.kallsyms]  [k] __x64_sys_sched_setaffinity
     0.34%     0.06%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.34%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.34%     0.34%  kswapd1          [kernel.kallsyms]  [k] xas_create
     0.34%     0.01%  perf             [kernel.kallsyms]  [k] sched_setaffinity
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.33%     0.00%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.32%     0.28%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.32%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.32%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.32%     0.27%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.32%     0.03%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.32%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.32%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.31%     0.31%  Native-Transpor  [unknown]          [.] 0000000000000000
     0.31%     0.31%  kswapd0          [kernel.kallsyms]  [k] xas_create
     0.31%     0.00%  kswapd0          [kernel.kallsyms]  [k] xas_store
     0.31%     0.01%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] mpage_end_io
     0.30%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.30%     0.00%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.30%     0.07%  swapper          [kernel.kallsyms]  [k] __read_end_io
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.29%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] ext4_map_blocks
     0.29%     0.19%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.29%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.29%     0.07%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.29%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.29%     0.28%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.28%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.27%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.27%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.27%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.27%     0.19%  kswapd1          [kernel.kallsyms]  [k] lru_gen_look_around
     0.27%     0.01%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.27%     0.00%  perf             [kernel.kallsyms]  [k] affine_move_task
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.26%     0.26%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.26%     0.24%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.25%     0.21%  kswapd1          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.25%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.25%     0.10%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.25%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.25%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.24%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.23%     0.01%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     0.22%     0.07%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_list
     0.22%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.22%     0.13%  kswapd0          [kernel.kallsyms]  [k] __x2apic_send_IPI_mask
     0.22%     0.00%  kswapd0          [kernel.kallsyms]  [k] native_send_call_func_ipi
     0.22%     0.00%  kswapd0          [kernel.kallsyms]  [k] x2apic_send_IPI_mask
     0.22%     0.19%  Native-Transpor  [kernel.kallsyms]  [k] xas_load
     0.21%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.21%     0.11%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.21%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait_setup
     0.21%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] do_swap_page
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.21%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.20%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] update_curr
     0.20%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.20%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.20%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.20%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.20%     0.06%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.19%     0.19%  kswapd0          [kernel.kallsyms]  [k] lru_gen_look_around
     0.19%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush_dirty
     0.19%     0.17%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.19%     0.06%  swapper          [kernel.kallsyms]  [k] psi_task_change
     0.19%     0.06%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.19%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.19%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] process_backlog
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __ip_finish_output
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __napi_poll
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_softirq
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_finish_output
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_finish_output2
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_local_out
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_output
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_queue_xmit
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] net_rx_action
     0.19%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] next_uptodate_page
     0.18%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.18%     0.00%  swapper          [kernel.kallsyms]  [k] unlock_page
     0.18%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.18%     0.03%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.18%     0.13%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.18%     0.10%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.17%     0.17%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] net_rx_action
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] process_backlog
     0.17%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.17%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_rcv
     0.17%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __netif_receive_skb
     0.17%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_stop_tick
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_do_copy_data_nocache
     0.17%     0.00%  kswapd1          [kernel.kallsyms]  [k] rmap_walk_anon
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_page_bit
     0.16%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_begin
     0.16%     0.12%  kswapd0          [kernel.kallsyms]  [k] page_mapping
     0.16%     0.16%  kswapd0          [unknown]          [.] 0000000000000000
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ttwu_do_activate
     0.16%     0.16%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.16%     0.16%  epollEventLoopG  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.15%     0.06%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] quiet_vmstat
     0.15%     0.10%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_inode_page
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] __wake_up_common
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] __wake_up_locked_key_bookmark
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] pagecache_get_page
     0.15%     0.07%  swapper          [kernel.kallsyms]  [k] refresh_cpu_vm_stats
     0.15%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] psi_task_switch
