# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 6852182688752
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     0.41%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.41%     0.00%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.41%     0.05%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.40%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.40%     0.34%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.40%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.39%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.39%     0.01%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.38%     0.09%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.38%     0.34%  kswapd0          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.37%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __fget_light
     0.37%     0.37%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.37%     0.37%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.36%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.36%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.36%     0.08%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.36%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.36%     0.36%  Native-Transpor  [kernel.kallsyms]  [k] __fget_files
     0.36%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __fdget_pos
     0.35%     0.01%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.35%     0.01%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.34%     0.01%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.34%     0.27%  kswapd0          [kernel.kallsyms]  [k] isolate_pages
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.33%     0.28%  kswapd0          [kernel.kallsyms]  [k] lru_gen_look_around
     0.33%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.32%     0.06%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.31%     0.29%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.31%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.31%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.31%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.30%     0.19%  NonPeriodicTask  [kernel.kallsyms]  [k] xas_find
     0.30%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.30%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.30%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.30%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.30%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.29%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.29%     0.21%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.29%     0.07%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.28%     0.25%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.28%     0.28%  Native-Transpor  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.28%     0.17%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.28%     0.28%  kswapd1          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.27%     0.03%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.26%     0.03%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.26%     0.26%  epollEventLoopG  [kernel.kallsyms]  [k] clear_page_erms
     0.26%     0.06%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.25%     0.22%  Native-Transpor  [kernel.kallsyms]  [k] xas_load
     0.25%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __set_task_comm
     0.25%     0.00%  perf             [kernel.kallsyms]  [k] affine_move_task
     0.24%     0.00%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.24%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.24%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.24%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.24%     0.08%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_entity
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.24%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.24%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.24%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.24%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] perf_event_comm
     0.24%     0.21%  Native-Transpor  [kernel.kallsyms]  [k] next_uptodate_page
     0.23%     0.20%  NonPeriodicTask  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.23%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.23%     0.02%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.23%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.22%     0.19%  kswapd1          [kernel.kallsyms]  [k] lru_gen_look_around
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.22%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] perf_iterate_sb
     0.22%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] handle_irq_event
     0.22%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] lru_cache_add
     0.21%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_write_xmit
     0.21%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.21%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_push
     0.21%     0.19%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.21%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.21%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.20%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.20%     0.19%  Native-Transpor  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.19%     0.15%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.19%     0.19%  Native-Transpor  [unknown]          [.] 0000000000000000
     0.19%     0.04%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.19%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.19%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.19%     0.00%  kswapd1          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.19%     0.00%  kswapd1          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.19%     0.00%  kswapd1          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.19%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.19%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.18%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.18%     0.00%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.18%     0.04%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.18%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.18%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.18%     0.04%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.18%     0.09%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.18%     0.03%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.18%     0.04%  swapper          [kernel.kallsyms]  [k] sched_clock_cpu
     0.18%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.17%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] update_curr
     0.17%     0.00%  perf             [kernel.kallsyms]  [k] stop_one_cpu_nowait
     0.17%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] nvme_process_cq
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_irq
     0.17%     0.17%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.17%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] xa_load
     0.17%     0.02%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __pagevec_release
     0.17%     0.02%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_stop_tick
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.16%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.16%     0.01%  perf             [kernel.kallsyms]  [k] cpu_stop_queue_work
     0.16%     0.09%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.16%     0.04%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.16%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_output
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_local_out
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ip_queue_xmit
     0.16%     0.12%  Native-Transpor  [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.15%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] ext4_find_extent
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] submit_bio
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver_finish
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_protocol_deliver_rcu
