# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 6923882347714
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     2.39%     0.00%  kswapd0          [kernel.kallsyms]  [k] kswapd
     2.39%     0.00%  kswapd0          [kernel.kallsyms]  [k] kthread
     2.39%     0.00%  kswapd0          [kernel.kallsyms]  [k] ret_from_fork
     2.39%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_node
     2.37%     0.03%  kswapd0          [kernel.kallsyms]  [k] shrink_lruvec
     2.29%     2.13%  swapper          [kernel.kallsyms]  [k] poll_idle
     2.01%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_futex
     1.91%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] do_futex
     1.87%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pages
     1.73%     0.19%  kswapd0          [kernel.kallsyms]  [k] shrink_page_list
     1.72%     1.58%  NonPeriodicTask  [kernel.kallsyms]  [k] find_lock_entries
     1.69%     0.00%  kswapd1          [kernel.kallsyms]  [k] rmap_walk
     1.67%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait
     1.65%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] workingset_refault
     1.62%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     1.62%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     1.62%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     1.62%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     1.62%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     1.57%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pagevec
     1.54%     0.04%  kswapd1          [kernel.kallsyms]  [k] rmap_walk_file
     1.52%     0.01%  swapper          [kernel.kallsyms]  [k] schedule_idle
     1.49%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     1.47%     0.18%  swapper          [kernel.kallsyms]  [k] __schedule
     1.42%     1.42%  swapper          [unknown]          [.] 0000000000000000
     1.38%     0.24%  NonPeriodicTask  [kernel.kallsyms]  [k] deactivate_file_page
     1.36%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.33%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_syscall_64
     1.31%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     1.29%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] schedule
     1.27%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] __schedule
     1.26%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait_queue_me
     1.23%     0.32%  NonPeriodicTask  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     1.16%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_referenced
     1.13%     0.05%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     1.04%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.02%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_syscall_64
     0.96%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.96%     0.07%  kswapd1          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.96%     0.00%  kswapd1          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.96%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.95%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __x64_sys_writev
     0.95%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_writev
     0.95%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] vfs_writev
     0.93%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.92%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.92%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_write
     0.91%     0.27%  kswapd1          [kernel.kallsyms]  [k] page_referenced_one
     0.91%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.91%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __do_munmap
     0.91%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __vm_munmap
     0.91%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __x64_sys_munmap
     0.91%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_region
     0.90%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] inet_sendmsg
     0.90%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_sendmsg
     0.90%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_write_iter
     0.90%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg
     0.90%     0.00%  kswapd1          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.88%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.88%     0.00%  kswapd0          [kernel.kallsyms]  [k] rmap_walk
     0.84%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_futex
     0.83%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.83%     0.05%  cluster1-nio-wo  [kernel.kallsyms]  [k] futex_wake
     0.83%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_futex
     0.82%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_single_vma
     0.82%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_vmas
     0.82%     0.00%  kswapd0          [kernel.kallsyms]  [k] rmap_walk_file
     0.79%     0.38%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_page_range
     0.79%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.79%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.79%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.78%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.78%     0.02%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.77%     0.01%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.76%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.75%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.74%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.74%     0.01%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.74%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.72%     0.07%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.72%     0.03%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.72%     0.02%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.72%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.72%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.69%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] wake_up_q
     0.69%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.69%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.69%     0.00%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.68%     0.02%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.67%     0.08%  cluster1-nio-wo  [kernel.kallsyms]  [k] try_to_wake_up
     0.67%     0.11%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.67%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.67%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.67%     0.67%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.67%     0.61%  kswapd1          [kernel.kallsyms]  [k] isolate_lru_pages
     0.66%     0.62%  kswapd1          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.66%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.63%     0.01%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.63%     0.63%  kswapd1          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.62%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.61%     0.28%  swapper          [kernel.kallsyms]  [k] menu_select
     0.61%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.60%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.60%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.60%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.57%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.57%     0.04%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.55%     0.24%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.55%     0.11%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.54%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.54%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.53%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.53%     0.02%  kswapd1          [kernel.kallsyms]  [k] xas_store
     0.53%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.53%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_referenced
     0.52%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.51%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.51%     0.47%  kswapd1          [kernel.kallsyms]  [k] xas_create
     0.51%     0.06%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.50%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.49%     0.45%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.49%     0.14%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.47%     0.11%  kswapd0          [kernel.kallsyms]  [k] page_referenced_one
     0.46%     0.14%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.45%     0.06%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.44%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_active_list
     0.42%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.41%     0.40%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.41%     0.01%  perf             [kernel.kallsyms]  [k] __x64_sys_sched_setaffinity
     0.40%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.40%     0.01%  perf             [kernel.kallsyms]  [k] sched_setaffinity
     0.40%     0.01%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.39%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.39%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.39%     0.26%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.38%     0.09%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.38%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.38%     0.13%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.38%     0.00%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.38%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.37%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.37%     0.03%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.36%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.36%     0.36%  kswapd0          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.36%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.36%     0.05%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.35%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.35%     0.35%  NonPeriodicTask  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.35%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.35%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.35%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.35%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.34%     0.03%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.34%     0.04%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.34%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.34%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.34%     0.34%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.33%     0.26%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.32%     0.09%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.32%     0.11%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.32%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.32%     0.06%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.31%     0.01%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.31%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.31%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.31%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.31%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.30%     0.04%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.30%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.30%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.29%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.29%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.29%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.29%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.29%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.29%     0.16%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.29%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.29%     0.29%  CompactionExecu  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.28%     0.28%  kswapd0          [kernel.kallsyms]  [k] isolate_lru_pages
     0.28%     0.03%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.28%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.28%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.28%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.27%     0.13%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.27%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.27%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.27%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.27%     0.04%  kswapd1          [kernel.kallsyms]  [k] unaccount_page_cache_page
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.26%     0.05%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.26%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_finish_plug
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.25%     0.09%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.25%     0.25%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.25%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.25%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.25%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ttwu_do_activate
     0.25%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.24%     0.24%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.24%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.24%     0.06%  kswapd1          [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.24%     0.04%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.24%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_irq_event
     0.24%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_active_list
     0.24%     0.02%  swapper          [kernel.kallsyms]  [k] blk_update_request
     0.24%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] nvme_irq
     0.24%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.24%     0.11%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.23%     0.23%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] net_rx_action
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] process_backlog
     0.23%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] lru_cache_add
     0.23%     0.03%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.23%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.23%     0.20%  Native-Transpor  [kernel.kallsyms]  [k] next_uptodate_page
     0.22%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.22%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.22%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.22%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_process_cq
     0.22%     0.04%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_list
     0.21%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] nvme_queue_rq
     0.21%     0.11%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.21%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.21%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_begin
     0.21%     0.03%  swapper          [kernel.kallsyms]  [k] __read_end_io
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] bio_endio
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] mpage_end_io
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver_finish
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_protocol_deliver_rcu
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_rcv
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] enqueue_task
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] pagecache_get_page
     0.20%     0.02%  kswapd1          [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_do_copy_data_nocache
     0.20%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] flush_tlb_func
     0.20%     0.20%  epollEventLoopG  [kernel.kallsyms]  [k] clear_page_erms
     0.19%     0.19%  kswapd1          [kernel.kallsyms]  [k] llist_add_batch
