# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 118K of event 'cycles'
# Event count (approx.): 1640863714014
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                                                        
# ........  ........  ...............  ...................  ..............................................................................................................................................................................
#
     2.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] scheduler_tick
     2.02%     0.10%  mariadbd         [kernel.kallsyms]    [k] do_sys_poll
     2.02%     0.23%  mariadbd         [kernel.kallsyms]    [k] newidle_balance
     2.01%     0.01%  mariadbd         [kernel.kallsyms]    [k] asm_common_interrupt
     1.96%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_recvfrom
     1.94%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] __sys_recvfrom
     1.93%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_poll
     1.93%     0.93%  mariadbd         [kernel.kallsyms]    [k] update_load_avg
     1.92%     0.19%  tclsh8.6         [kernel.kallsyms]    [k] do_sys_poll
     1.90%     0.02%  swapper          [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     1.89%     0.05%  swapper          [kernel.kallsyms]    [k] ttwu_do_activate
     1.87%     0.01%  swapper          [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     1.85%     0.51%  swapper          [kernel.kallsyms]    [k] enqueue_task_fair
     1.80%     0.12%  mariadbd         [kernel.kallsyms]    [k] do_poll.constprop.0
     1.78%     0.01%  mariadbd         [kernel.kallsyms]    [k] common_interrupt
     1.75%     0.12%  swapper          [kernel.kallsyms]    [k] flush_smp_call_function_from_idle
     1.71%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_recvmsg
     1.71%     0.03%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_recvfrom
     1.70%     0.16%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_read_generic
     1.68%     0.03%  mariadbd         [kernel.kallsyms]    [k] __sys_recvfrom
     1.68%     0.06%  mariadbd         [kernel.kallsyms]    [k] ttwu_do_activate
     1.68%     0.38%  mariadbd         [kernel.kallsyms]    [k] enqueue_task_fair
     1.67%     0.01%  mariadbd         [kernel.kallsyms]    [k] __common_interrupt
     1.66%     0.01%  mariadbd         [kernel.kallsyms]    [k] handle_edge_irq
     1.62%     0.01%  mariadbd         [kernel.kallsyms]    [k] handle_irq_event
     1.62%     0.24%  mariadbd         [kernel.kallsyms]    [k] select_idle_sibling
     1.61%     0.01%  mariadbd         [kernel.kallsyms]    [k] __wake_up_common_lock
     1.59%     0.17%  tclsh8.6         [kernel.kallsyms]    [k] do_poll.constprop.0
     1.59%     0.01%  swapper          [kernel.kallsyms]    [k] __sysvec_call_function_single
     1.58%     0.07%  mariadbd         [kernel.kallsyms]    [k] sock_def_readable
     1.57%     0.12%  mariadbd         [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     1.56%     0.15%  mariadbd         [kernel.kallsyms]    [k] __wake_up_common
     1.55%     0.07%  mariadbd         [kernel.kallsyms]    [k] load_balance
     1.55%     0.02%  mariadbd         [kernel.kallsyms]    [k] __handle_irq_event_percpu
     1.53%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_irq
     1.52%     0.08%  mariadbd         [kernel.kallsyms]    [k] nvme_process_cq
     1.48%     1.45%  mariadbd         [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     1.47%     0.02%  mariadbd         [kernel.kallsyms]    [k] unix_stream_recvmsg
     1.45%     0.03%  mariadbd         [kernel.kallsyms]    [k] schedule_hrtimeout_range_clock
     1.45%     0.14%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_generic
     1.45%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_begin
     1.45%     0.56%  mariadbd         [kernel.kallsyms]    [k] update_curr
     1.40%     0.38%  mariadbd         [kernel.kallsyms]    [k] futex_wait_setup
     1.40%     0.00%  swapper          [kernel.kallsyms]    [k] start_kernel
     1.39%     0.08%  mariadbd         [kernel.kallsyms]    [k] pollwake
     1.33%     0.44%  swapper          [kernel.kallsyms]    [k] enqueue_entity
     1.26%     0.28%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_work
     1.25%     0.01%  swapper          [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     1.24%     1.09%  mariadbd         [kernel.kallsyms]    [k] ext4_es_lookup_extent
     1.24%     0.02%  mariadbd         [kernel.kallsyms]    [k] perf_event_task_tick
     1.23%     0.01%  swapper          [kernel.kallsyms]    [k] hrtimer_interrupt
     1.22%     0.15%  mariadbd         [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     1.21%     0.38%  mariadbd         [kernel.kallsyms]    [k] ttwu_queue_wakelist
     1.19%     0.07%  mariadbd         [kernel.kallsyms]    [k] asm_sysvec_call_function_single
     1.18%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_pwrite64
     1.18%     0.00%  mariadbd         [kernel.kallsyms]    [k] vfs_write
     1.17%     0.00%  mariadbd         [kernel.kallsyms]    [k] new_sync_write
     1.17%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_buffered_write_iter
     1.17%     0.01%  mariadbd         [kernel.kallsyms]    [k] sock_alloc_send_pskb
     1.16%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_end_request
     1.14%     0.06%  mariadbd         [kernel.kallsyms]    [k] alloc_skb_with_frags
     1.14%     0.01%  swapper          [kernel.kallsyms]    [k] asm_common_interrupt
     1.12%     0.01%  mariadbd         [kernel.kallsyms]    [k] generic_perform_write
     1.12%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __wake_up_common_lock
     1.12%     0.01%  swapper          [kernel.kallsyms]    [k] common_interrupt
     1.12%     0.01%  mariadbd         [kernel.kallsyms]    [k] io_schedule_timeout
     1.11%     0.02%  mariadbd         [kernel.kallsyms]    [k] schedule_timeout
     1.09%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_finish_plug
     1.09%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] __wake_up_common
     1.09%     0.52%  swapper          [kernel.kallsyms]    [k] update_load_avg
     1.09%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] schedule_hrtimeout_range_clock
     1.08%     0.28%  mariadbd         [kernel.kallsyms]    [k] enqueue_entity
     1.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] __alloc_skb
     1.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_mq_flush_plug_list
     1.05%     0.01%  swapper          [kernel.kallsyms]    [k] __hrtimer_run_queues
     1.05%     0.23%  mariadbd         [kernel.kallsyms]    [k] select_idle_cpu
     1.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] blk_update_request
     1.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] blk_mq_sched_insert_requests
     1.05%     0.01%  swapper          [kernel.kallsyms]    [k] __run_hrtimer
     1.04%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] schedule
     1.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_submit_bio
     1.03%     1.03%  mariadbd         [kernel.kallsyms]    [k] available_idle_cpu
     1.03%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] sock_def_readable
     1.03%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] sock_alloc_send_pskb
     1.02%     0.00%  swapper          [kernel.kallsyms]    [k] tick_sched_timer
     1.02%     0.03%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_disable_all
     1.02%     0.05%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_list_directly
     1.01%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_dio_write_checks
     1.00%     0.18%  swapper          [kernel.kallsyms]    [k] pick_next_task_fair
     1.00%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] alloc_skb_with_frags
     0.99%     0.06%  swapper          [kernel.kallsyms]    [k] tick_nohz_get_sleep_length
     0.99%     0.05%  swapper          [kernel.kallsyms]    [k] __irq_exit_rcu
     0.99%     0.02%  swapper          [kernel.kallsyms]    [k] __common_interrupt
     0.98%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] pollwake
     0.98%     0.15%  tclsh8.6         [kernel.kallsyms]    [k] __schedule
     0.97%     0.03%  swapper          [kernel.kallsyms]    [k] handle_edge_irq
     0.97%     0.53%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_exit
     0.96%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] try_to_wake_up
     0.95%     0.04%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_try_issue_directly
     0.95%     0.04%  mariadbd         [kernel.kallsyms]    [k] find_busiest_group
     0.93%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __alloc_skb
     0.91%     0.01%  swapper          [kernel.kallsyms]    [k] handle_irq_event
     0.91%     0.04%  mariadbd         [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     0.90%     0.02%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_stop_tick
     0.89%     0.12%  mariadbd         [kernel.kallsyms]    [k] nvme_queue_rq
     0.88%     0.01%  swapper          [kernel.kallsyms]    [k] __softirqentry_text_start
     0.88%     0.00%  swapper          [kernel.kallsyms]    [k] tick_sched_handle
     0.87%     0.04%  swapper          [kernel.kallsyms]    [k] update_process_times
     0.87%     0.01%  mariadbd         [kernel.kallsyms]    [k] sysvec_call_function_single
     0.87%     0.01%  swapper          [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.86%     0.01%  swapper          [kernel.kallsyms]    [k] nvme_irq
     0.85%     0.02%  mariadbd         [kernel.kallsyms]    [k] __submit_bio_noacct_mq
     0.85%     0.07%  swapper          [kernel.kallsyms]    [k] nvme_process_cq
     0.85%     0.68%  mariadbd         [kernel.kallsyms]    [k] update_sg_lb_stats
     0.82%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_mq_submit_bio
     0.82%     0.06%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_exit
     0.82%     0.53%  mariadbd         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.81%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] consume_skb
     0.80%     0.43%  swapper          [kernel.kallsyms]    [k] ktime_get
     0.80%     0.00%  mariadbd         [kernel.kallsyms]    [k] __sysvec_call_function_single
     0.79%     0.02%  mariadbd         [kernel.kallsyms]    [k] wake_affine
     0.79%     0.21%  mariadbd         [kernel.kallsyms]    [k] switch_fpu_return
     0.78%     0.01%  mariadbd         [kernel.kallsyms]    [k] bio_iov_iter_get_pages
     0.77%     0.03%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.77%     0.02%  mariadbd         [kernel.kallsyms]    [k] __bio_iov_iter_get_pages
     0.76%     0.01%  swapper          [kernel.kallsyms]    [k] scheduler_tick
     0.73%     0.04%  swapper          [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.73%     0.03%  mariadbd         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.67%     0.13%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc_node
     0.66%     0.01%  swapper          [kernel.kallsyms]    [k] perf_event_task_tick
     0.66%     0.37%  mariadbd         [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.66%     0.06%  mariadbd         [kernel.kallsyms]    [k] exit_to_user_mode_loop
     0.65%     0.06%  swapper          [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.64%     0.10%  mariadbd         [kernel.kallsyms]    [k] __irq_exit_rcu
     0.64%     0.10%  mariadbd         [kernel.kallsyms]    [k] task_tick_fair
     0.63%     0.01%  mariadbd         [kernel.kallsyms]    [k] consume_skb
     0.63%     0.18%  swapper          [kernel.kallsyms]    [k] set_next_entity
     0.61%     0.01%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_io_getevents
     0.60%     0.01%  mariadbd         [kernel.kallsyms]    [k] do_io_getevents
     0.58%     0.14%  swapper          [kernel.kallsyms]    [k] tick_nohz_next_event
     0.58%     0.58%  mariadbd         [kernel.kallsyms]    [k] __restore_fpregs_from_fpstate
     0.58%     0.57%  mariadbd         [kernel.kallsyms]    [k] copy_user_generic_string
     0.57%     0.05%  mariadbd         [kernel.kallsyms]    [k] nvme_map_data
     0.57%     0.53%  swapper          [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.56%     0.01%  mariadbd         [kernel.kallsyms]    [k] iov_iter_get_pages
     0.56%     0.01%  mariadbd         [kernel.kallsyms]    [k] irqentry_exit_to_user_mode
     0.56%     0.55%  mariadbd         [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.56%     0.02%  swapper          [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.56%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] kmem_cache_alloc_node
     0.56%     0.02%  mariadbd         [kernel.kallsyms]    [k] read_events
     0.55%     0.01%  swapper          [kernel.kallsyms]    [k] blk_mq_end_request
     0.55%     0.23%  swapper          [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.55%     0.02%  mariadbd         [kernel.kallsyms]    [k] internal_get_user_pages_fast
     0.54%     0.53%  mariadbd         [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.54%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_map_blocks
     0.54%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_da_write_begin
     0.54%     0.54%  swapper          [kernel.kallsyms]    [k] get_typical_interval
     0.53%     0.05%  swapper          [kernel.kallsyms]    [k] tick_nohz_restart_sched_tick
     0.53%     0.08%  swapper          [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.52%     0.02%  mariadbd         [kernel.kallsyms]    [k] lockless_pages_from_mm
     0.52%     0.52%  mariadbd         [kernel.kallsyms]    [k] update_cfs_group
     0.51%     0.51%  swapper          [kernel.kallsyms]    [k] __switch_to_asm
     0.50%     0.03%  swapper          [kernel.kallsyms]    [k] blk_update_request
     0.50%     0.50%  mariadbd         [kernel.kallsyms]    [k] cpuacct_charge
     0.49%     0.00%  mariadbd         [kernel.kallsyms]    [k] pagecache_get_page
     0.49%     0.17%  mariadbd         [kernel.kallsyms]    [k] set_task_cpu
     0.48%     0.03%  mariadbd         [kernel.kallsyms]    [k] update_blocked_averages
     0.48%     0.13%  mariadbd         [kernel.kallsyms]    [k] gup_pgd_range
     0.46%     0.32%  mariadbd         [kernel.kallsyms]    [k] ktime_get
     0.46%     0.45%  mariadbd         [kernel.kallsyms]    [k] __update_load_avg_se
     0.46%     0.30%  mariadbd         [kernel.kallsyms]    [k] kfree
     0.45%     0.04%  mariadbd         [kernel.kallsyms]    [k] __softirqentry_text_start
     0.44%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] skb_release_data
     0.44%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] syscall_exit_to_user_mode
     0.44%     0.12%  mariadbd         [kernel.kallsyms]    [k] wake_affine_weight
     0.44%     0.40%  swapper          [kernel.kallsyms]    [k] _raw_spin_lock
     0.44%     0.44%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_lock
     0.43%     0.43%  mariadbd         libpthread-2.28.so   [.] __lll_lock_wait
     0.42%     0.04%  swapper          [kernel.kallsyms]    [k] tick_nohz_stop_tick
     0.42%     0.10%  mariadbd         [kernel.kallsyms]    [k] ext4_find_extent
     0.42%     0.01%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_charge
     0.42%     0.01%  swapper          [kernel.kallsyms]    [k] _nohz_idle_balance.constprop.0.isra.0
     0.42%     0.10%  mariadbd         [kernel.kallsyms]    [k] skb_release_data
     0.41%     0.07%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_enter
     0.40%     0.03%  swapper          [kernel.kallsyms]    [k] update_blocked_averages
     0.40%     0.21%  mariadbd         [kernel.kallsyms]    [k] mark_wake_futex
     0.39%     0.39%  mariadbd         [kernel.kallsyms]    [k] __switch_to
     0.39%     0.39%  swapper          [kernel.kallsyms]    [k] read_tsc
     0.38%     0.03%  swapper          [kernel.kallsyms]    [k] sched_clock_cpu
     0.38%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_read_actor
     0.38%     0.03%  swapper          [kernel.kallsyms]    [k] rebalance_domains
     0.38%     0.01%  mariadbd         [kernel.kallsyms]    [k] __mark_inode_dirty
     0.37%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] skb_copy_datagram_iter
     0.37%     0.01%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_actor
     0.37%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] dequeue_task_fair
     0.37%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge
     0.37%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __skb_datagram_iter
     0.37%     0.37%  mariadbd         [kernel.kallsyms]    [k] __switch_to_asm
     0.36%     0.01%  mariadbd         [kernel.kallsyms]    [k] skb_copy_datagram_iter
     0.36%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] select_task_rq_fair
     0.35%     0.12%  mariadbd         [kernel.kallsyms]    [k] default_send_IPI_single_phys
     0.35%     0.04%  mariadbd         [kernel.kallsyms]    [k] gup_pud_range.constprop.0
     0.35%     0.02%  mariadbd         [kernel.kallsyms]    [k] __skb_datagram_iter
     0.35%     0.04%  swapper          [kernel.kallsyms]    [k] load_balance
     0.35%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] skb_release_head_state
     0.35%     0.04%  swapper          [kernel.kallsyms]    [k] __hrtimer_start_range_ns
     0.35%     0.03%  mariadbd         [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.34%     0.06%  swapper          [kernel.kallsyms]    [k] clockevents_program_event
     0.34%     0.34%  swapper          [kernel.kallsyms]    [k] native_sched_clock
     0.34%     0.23%  mariadbd         [kernel.kallsyms]    [k] update_rq_clock_task
     0.34%     0.11%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_wait_on_overflow
     0.33%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] unix_destruct_scm
     0.33%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_dirty_inode
     0.33%     0.01%  mariadbd         [kernel.kallsyms]    [k] __getblk_gfp
     0.32%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_fdatasync
     0.32%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_sync_file
     0.32%     0.05%  mariadbd         [kernel.kallsyms]    [k] check_preempt_curr
     0.32%     0.18%  mariadbd         [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.32%     0.01%  mariadbd         [kernel.kallsyms]    [k] run_rebalance_domains
     0.32%     0.00%  mariadbd         [kernel.kallsyms]    [k] grab_cache_page_write_begin
     0.32%     0.03%  swapper          [kernel.kallsyms]    [k] hrtimer_next_event_without
     0.32%     0.32%  mariadbd         [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.32%     0.32%  swapper          [kernel.kallsyms]    [k] llist_reverse_order
     0.32%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] sock_wfree
     0.31%     0.00%  mariadbd         [kernel.kallsyms]    [k] __find_get_block
     0.31%     0.20%  swapper          [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.31%     0.31%  mariadbd         [kernel.kallsyms]    [k] save_fpregs_to_fpstate
     0.31%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] dequeue_entity
     0.31%     0.10%  mariadbd         [kernel.kallsyms]    [k] gup_pmd_range.constprop.0
     0.30%     0.30%  mariadbd         [kernel.kallsyms]    [k] __entry_text_start
     0.30%     0.30%  swapper          [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.30%     0.21%  swapper          [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.30%     0.04%  mariadbd         [kernel.kallsyms]    [k] select_idle_core
     0.30%     0.07%  mariadbd         [kernel.kallsyms]    [k] refill_obj_stock
     0.30%     0.17%  mariadbd         [kernel.kallsyms]    [k] __update_blocked_fair
     0.30%     0.30%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.29%     0.03%  mariadbd         [kernel.kallsyms]    [k] pick_next_task_idle
     0.29%     0.06%  swapper          [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.29%     0.11%  tclsh8.6         [kernel.kallsyms]    [k] kfree
     0.29%     0.29%  swapper          [kernel.kallsyms]    [k] __update_load_avg_se
     0.28%     0.18%  mariadbd         [kernel.kallsyms]    [k] plist_add
     0.28%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] refill_obj_stock
     0.28%     0.02%  mariadbd         [kernel.kallsyms]    [k] nvme_pci_setup_prps
     0.28%     0.01%  mariadbd         [kernel.kallsyms]    [k] kmalloc_reserve
     0.28%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] select_idle_sibling
     0.27%     0.13%  mariadbd         [kernel.kallsyms]    [k] put_prev_entity
     0.27%     0.19%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_free
     0.27%     0.01%  mariadbd         [kernel.kallsyms]    [k] __smp_call_single_queue
     0.27%     0.27%  swapper          [kernel.kallsyms]    [k] __switch_to
     0.27%     0.02%  mariadbd         [kernel.kallsyms]    [k] sched_clock_cpu
     0.27%     0.01%  mariadbd         [kernel.kallsyms]    [k] __read_extent_tree_block
     0.27%     0.02%  mariadbd         [kernel.kallsyms]    [k] touch_atime
     0.27%     0.09%  swapper          [kernel.kallsyms]    [k] get_next_timer_interrupt
     0.27%     0.19%  mariadbd         [kernel.kallsyms]    [k] __kmalloc_node_track_caller
     0.27%     0.27%  mariadbd         [kernel.kallsyms]    [k] llist_add_batch
     0.27%     0.00%  mariadbd         [kernel.kallsyms]    [k] file_write_and_wait_range
     0.26%     0.01%  mariadbd         [kernel.kallsyms]    [k] copy_page_from_iter_atomic
     0.26%     0.20%  mariadbd         [kernel.kallsyms]    [k] __update_idle_core
     0.26%     0.26%  mariadbd         [kernel.kallsyms]    [k] _find_next_bit
