# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 6813778094965
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     1.88%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     1.81%     1.80%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     1.71%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] workingset_refault
     1.61%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     1.59%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     1.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] balance_pgdat
     1.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] kswapd
     1.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] kthread
     1.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] ret_from_fork
     1.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_node
     1.53%     1.52%  cluster1-nio-wo  [kernel.kallsyms]  [k] mark_wake_futex
     1.52%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_lruvec
     1.22%     0.06%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     1.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     1.05%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     1.03%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     1.02%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.97%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.97%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __x64_sys_futex
     0.97%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] do_futex
     0.97%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] do_syscall_64
     0.97%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.96%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] futex_wake
     0.96%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] try_to_wake_up
     0.96%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] wake_up_q
     0.95%     0.11%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.95%     0.95%  ReadStage-56     [kernel.kallsyms]  [k] enqueue_entity
     0.95%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] enqueue_task
     0.95%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] enqueue_task_fair
     0.95%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] ttwu_do_activate
     0.93%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] do_futex
     0.87%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] __handle_mm_fault
     0.87%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] asm_exc_page_fault
     0.87%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] do_user_addr_fault
     0.87%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] exc_page_fault
     0.87%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] handle_mm_fault
     0.86%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] __do_fault
     0.86%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] filemap_fault
     0.86%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.86%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] do_page_cache_ra
     0.85%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.85%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] workingset_refault
     0.85%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.85%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_finish_plug
     0.85%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.85%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.85%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.85%     0.85%  ReadStage-36     [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.85%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.85%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] lru_note_cost
     0.85%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] lru_note_cost_page
     0.84%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_queue_rq
     0.84%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.81%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pagevec
     0.81%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait
     0.79%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __dma_map_sg_attrs
     0.79%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dma_map_sg_attrs
     0.79%     0.79%  Native-Transpor  [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.79%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dma_direct_map_sg
     0.77%     0.77%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.71%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.71%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.67%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     0.67%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     0.67%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     0.67%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     0.67%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     0.65%     0.65%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.64%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.62%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.59%     0.00%  kswapd1          [kernel.kallsyms]  [k] rmap_walk
     0.57%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.56%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] schedule
     0.56%     0.02%  kswapd1          [kernel.kallsyms]  [k] rmap_walk_file
     0.55%     0.09%  Native-Transpor  [kernel.kallsyms]  [k] __schedule
     0.53%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.53%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.50%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.49%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_syscall_64
     0.49%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.45%     0.43%  Native-Transpor  [kernel.kallsyms]  [k] flush_tlb_func
     0.45%     0.03%  NonPeriodicTask  [kernel.kallsyms]  [k] deactivate_file_page
     0.45%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __x64_sys_writev
     0.45%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_writev
     0.45%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] vfs_writev
     0.43%     0.22%  NonPeriodicTask  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.42%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] sock_sendmsg
     0.42%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.42%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_write
     0.42%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_write_iter
     0.42%     0.42%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_next_hrtimer
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.41%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg
     0.41%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] inet_sendmsg
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] rmap_walk
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] rmap_walk_file
     0.40%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.37%     0.03%  kswapd1          [kernel.kallsyms]  [k] page_referenced
     0.36%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.35%     0.35%  VM Periodic Tas  [kernel.kallsyms]  [k] _raw_spin_lock
     0.35%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] __x64_sys_futex
     0.35%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] do_futex
     0.35%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] do_syscall_64
     0.35%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.35%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] wake_up_q
     0.34%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] try_to_wake_up
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.29%     0.08%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_page_range
     0.29%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __do_munmap
     0.29%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __vm_munmap
     0.29%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __x64_sys_munmap
     0.29%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_region
     0.29%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_single_vma
     0.29%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_vmas
     0.28%     0.28%  swapper          [unknown]          [.] 0000000000000000
     0.28%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.28%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.27%     0.02%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.27%     0.03%  kswapd1          [kernel.kallsyms]  [k] page_referenced_one
     0.27%     0.13%  swapper          [kernel.kallsyms]  [k] menu_select
     0.27%     0.25%  kswapd1          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.26%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.26%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.26%     0.26%  ReadStage-9      [kernel.kallsyms]  [k] bio_advance
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] __common_interrupt
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] asm_common_interrupt
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] blk_mq_end_request
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] blk_update_request
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] common_interrupt
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] handle_edge_irq
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] handle_irq_event
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] nvme_complete_rq
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] nvme_irq
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.26%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] nvme_process_cq
     0.25%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.25%     0.00%  kswapd1          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.25%     0.00%  kswapd1          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.25%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.25%     0.01%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.25%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.24%     0.04%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.24%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.24%     0.00%  kswapd1          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.24%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.24%     0.12%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.23%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.23%     0.12%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.22%     0.00%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.22%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.22%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.20%     0.11%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.20%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.20%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.20%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.20%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.20%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.20%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.20%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.20%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.20%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.19%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.19%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.19%     0.00%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.19%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.19%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.18%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.18%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.18%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.18%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.18%     0.18%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.17%     0.17%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.16%     0.13%  kswapd1          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.16%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_referenced
     0.16%     0.03%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.16%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.15%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.15%     0.01%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.15%     0.02%  kswapd1          [kernel.kallsyms]  [k] shrink_active_list
     0.15%     0.01%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.15%     0.02%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.14%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.14%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.14%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.14%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.14%     0.01%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.14%     0.01%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.14%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __skb_datagram_iter
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] skb_copy_datagram_iter
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] simple_copy_to_iter
     0.13%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.13%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.13%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.13%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.13%     0.13%  cluster1-nio-wo  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.13%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.12%     0.01%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.12%     0.02%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.12%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.12%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.12%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.12%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.12%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.12%     0.08%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.12%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.12%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.12%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.12%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.12%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.12%     0.12%  NonPeriodicTask  [kernel.kallsyms]  [k] unlock_page
     0.12%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.11%     0.08%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.11%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.11%     0.01%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.11%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.11%     0.11%  kcompactd1       [kernel.kallsyms]  [k] isolate_freepages_block
     0.11%     0.02%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.11%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.11%     0.02%  kswapd1          [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.10%     0.02%  kswapd0          [kernel.kallsyms]  [k] page_referenced_one
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __set_task_comm
     0.10%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.10%     0.10%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.10%     0.07%  NonPeriodicTask  [kernel.kallsyms]  [k] xas_find
     0.10%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.10%     0.06%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.10%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
