# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 6706391599714
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     0.47%     0.02%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.46%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.46%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.45%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.44%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.44%     0.27%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.43%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.43%     0.02%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.43%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.43%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.43%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.43%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.42%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.42%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.42%     0.04%  kswapd1          [kernel.kallsyms]  [k] page_referenced_one
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.41%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.40%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.40%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.39%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.39%     0.26%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.39%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.39%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.38%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.38%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.38%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.38%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.38%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.38%     0.02%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.38%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_sched_setaffinity
     0.38%     0.00%  perf             [kernel.kallsyms]  [k] sched_setaffinity
     0.38%     0.06%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.37%     0.35%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.37%     0.00%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.37%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.37%     0.04%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.37%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.37%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.37%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.36%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.36%     0.06%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.36%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.36%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.36%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.35%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.35%     0.23%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.35%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.34%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] ext4_map_blocks
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.33%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.33%     0.09%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.32%     0.11%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.32%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.32%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.32%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.32%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.31%     0.03%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.31%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.31%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.30%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.30%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.30%     0.03%  kswapd0          [kernel.kallsyms]  [k] xas_store
     0.30%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.30%     0.27%  kswapd1          [kernel.kallsyms]  [k] lru_gen_look_around
     0.29%     0.08%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.29%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.29%     0.00%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.29%     0.00%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.29%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.29%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.28%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.28%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.28%     0.00%  java             [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.28%     0.00%  java             [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.28%     0.00%  java             [kernel.kallsyms]  [k] hrtimer_interrupt
     0.28%     0.03%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.28%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.28%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.27%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.27%     0.17%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.27%     0.27%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.27%     0.00%  java             [kernel.kallsyms]  [k] tick_sched_timer
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.27%     0.00%  java             [kernel.kallsyms]  [k] update_process_times
     0.27%     0.25%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.26%     0.00%  java             [kernel.kallsyms]  [k] scheduler_tick
     0.26%     0.00%  java             [kernel.kallsyms]  [k] tick_sched_handle
     0.26%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.26%     0.07%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.26%     0.26%  java             [unknown]          [.] 0000000000000000
     0.26%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.26%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.25%     0.25%  Native-Transpor  [kernel.kallsyms]  [k] xas_load
     0.25%     0.00%  java             [kernel.kallsyms]  [k] perf_event_task_tick
     0.25%     0.06%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.25%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.25%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] __schedule
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] __x64_sys_futex
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] do_futex
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] do_syscall_64
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] futex_wait
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] futex_wait_queue_me
     0.24%     0.00%  Thread-29        [kernel.kallsyms]  [k] schedule
     0.23%     0.23%  Thread-29        [unknown]          [.] 0000000000000000
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.23%     0.23%  kswapd0          [kernel.kallsyms]  [k] xas_create
     0.22%     0.02%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.22%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.21%     0.17%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.21%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.21%     0.16%  NonPeriodicTask  [kernel.kallsyms]  [k] xas_find
     0.21%     0.06%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.21%     0.21%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.21%     0.15%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.21%     0.02%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.21%     0.02%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.21%     0.13%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.20%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.20%     0.14%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.20%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_begin
     0.20%     0.04%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.20%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.20%     0.04%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.20%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] net_rx_action
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.19%     0.13%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.19%     0.06%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_entity
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __set_task_comm
     0.19%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.19%     0.19%  NonPeriodicTask  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.18%     0.00%  perf             [kernel.kallsyms]  [k] __do_set_cpus_allowed
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_deliver_finish
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_protocol_deliver_rcu
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_rcv
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] process_backlog
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.18%     0.12%  kswapd0          [kernel.kallsyms]  [k] lru_gen_look_around
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.17%     0.01%  swapper          [kernel.kallsyms]  [k] bio_endio
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] blk_update_request
     0.17%     0.15%  cluster1-nio-wo  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.17%     0.15%  epollEventLoopG  [kernel.kallsyms]  [k] clear_page_erms
     0.17%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] update_curr
     0.17%     0.07%  Native-Transpor  [kernel.kallsyms]  [k] pick_next_task_fair
     0.16%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] xa_load
     0.16%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] psi_group_change
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] perf_event_comm
     0.16%     0.01%  perf             [kernel.kallsyms]  [k] affine_move_task
     0.16%     0.09%  Native-Transpor  [kernel.kallsyms]  [k] flush_tlb_func
     0.16%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] futex_wake
     0.16%     0.06%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_inode_page
     0.16%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] perf_iterate_sb
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_v4_rcv
     0.16%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] ext4_find_extent
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] rebalance_domains
     0.16%     0.01%  swapper          [kernel.kallsyms]  [k] __read_end_io
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] mpage_end_io
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] psi_task_switch
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.15%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] pagecache_get_page
     0.15%     0.14%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.15%     0.15%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait_setup
     0.15%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] irqentry_exit
     0.15%     0.04%  swapper          [kernel.kallsyms]  [k] update_load_avg
