# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7439296183892
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     0.55%     0.01%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.55%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.55%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.53%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.53%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.52%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.51%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_referenced
     0.49%     0.01%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.48%     0.04%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.48%     0.04%  kswapd1          [kernel.kallsyms]  [k] xas_store
     0.48%     0.04%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.48%     0.02%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.48%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.48%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.46%     0.06%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.46%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.46%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.46%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.46%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.46%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.45%     0.19%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.45%     0.41%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.45%     0.06%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.44%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.44%     0.36%  kswapd0          [kernel.kallsyms]  [k] isolate_lru_pages
     0.43%     0.17%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.43%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.43%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.43%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.43%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.43%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.42%     0.35%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.42%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.42%     0.04%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.41%     0.31%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.41%     0.10%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.41%     0.41%  Native-Transpor  [unknown]          [.] 0000000000000000
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.41%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.40%     0.40%  kswapd1          [kernel.kallsyms]  [k] xas_create
     0.40%     0.03%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.39%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.39%     0.07%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.39%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.39%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.38%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.38%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.38%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.37%     0.07%  kswapd0          [kernel.kallsyms]  [k] page_referenced_one
     0.36%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.35%     0.13%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.34%     0.30%  kswapd0          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.34%     0.00%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.34%     0.34%  swapper          [kernel.kallsyms]  [k] __switch_to
     0.34%     0.31%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.33%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.33%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.33%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.33%     0.00%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.32%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.32%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.31%     0.31%  NonPeriodicTask  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.31%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.31%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.30%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.30%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.30%     0.12%  kswapd1          [kernel.kallsyms]  [k] move_pages_to_lru
     0.30%     0.17%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.30%     0.06%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.30%     0.05%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.30%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.30%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.30%     0.04%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.30%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.29%     0.28%  Native-Transpor  [kernel.kallsyms]  [k] next_uptodate_page
     0.29%     0.00%  swapper          [kernel.kallsyms]  [k] blk_update_request
     0.29%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.28%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.28%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.28%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.28%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] bio_endio
     0.27%     0.00%  swapper          [kernel.kallsyms]  [k] mpage_end_io
     0.27%     0.03%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.26%     0.08%  NonPeriodicTask  [kernel.kallsyms]  [k] mark_page_accessed
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.26%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.26%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.26%     0.07%  kswapd1          [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.26%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.26%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.26%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.26%     0.14%  swapper          [kernel.kallsyms]  [k] __read_end_io
     0.26%     0.01%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     0.26%     0.26%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.25%     0.01%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.25%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.25%     0.03%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.25%     0.25%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.25%     0.04%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.25%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.24%     0.11%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_entity
     0.24%     0.08%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.24%     0.06%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.24%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.24%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.24%     0.12%  kswapd0          [kernel.kallsyms]  [k] move_pages_to_lru
     0.23%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ttwu_do_activate
     0.23%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.23%     0.08%  kswapd1          [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.23%     0.00%  kswapd0          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.22%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.22%     0.22%  kswapd0          [kernel.kallsyms]  [k] xas_create
     0.22%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.22%     0.00%  kswapd0          [kernel.kallsyms]  [k] xas_store
     0.22%     0.22%  kswapd0          [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.22%     0.00%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.21%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.21%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.21%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.21%     0.18%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.20%     0.03%  NonPeriodicTask  [kernel.kallsyms]  [k] page_remove_rmap
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_irq_event
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_irq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_process_cq
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.19%     0.04%  kswapd0          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.19%     0.00%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.19%     0.00%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_list
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_end_request
     0.19%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_complete_rq
     0.19%     0.16%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock
     0.19%     0.19%  kswapd1          [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.19%     0.04%  kswapd0          [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.19%     0.12%  kswapd0          [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.19%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.18%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] blk_update_request
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.18%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.18%     0.16%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.18%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.18%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.18%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_remove_rmap
     0.18%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb_one_core
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __netif_receive_skb
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] net_rx_action
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] process_backlog
     0.18%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] enqueue_task
     0.17%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] futex_wake
     0.17%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.17%     0.04%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __set_task_comm
     0.17%     0.03%  cluster1-nio-wo  [kernel.kallsyms]  [k] __skb_datagram_iter
     0.17%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] skb_copy_datagram_iter
     0.17%     0.01%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.17%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.17%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.16%     0.05%  kswapd1          [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.16%     0.12%  NonPeriodicTask  [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.16%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.16%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.16%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.16%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.16%     0.15%  Native-Transpor  [kernel.kallsyms]  [k] xas_load
     0.15%     0.15%  kswapd0          [kernel.kallsyms]  [k] __free_one_page
     0.15%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
