# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 7222831906752
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     2.96%     0.08%  kswapd1          [kernel.kallsyms]  [k] page_referenced
     2.96%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __do_fault
     2.94%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] filemap_fault
     2.80%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_ra_unbounded
     2.78%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __x64_sys_fadvise64
     2.78%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] generic_fadvise
     2.78%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] ksys_fadvise64_64
     2.62%     2.47%  swapper          [kernel.kallsyms]  [k] poll_idle
     2.61%     0.02%  NonPeriodicTask  [kernel.kallsyms]  [k] __invalidate_mapping_pages
     2.46%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] do_page_cache_ra
     2.28%     0.42%  kswapd1          [kernel.kallsyms]  [k] page_referenced_one
     2.27%     0.12%  kswapd0          [kernel.kallsyms]  [k] shrink_page_list
     2.27%     2.27%  swapper          [unknown]          [.] 0000000000000000
     2.09%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     2.04%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] do_syscall_64
     1.76%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] add_to_page_cache_lru
     1.74%     1.71%  kswapd1          [kernel.kallsyms]  [k] page_vma_mapped_walk
     1.73%     1.44%  NonPeriodicTask  [kernel.kallsyms]  [k] find_lock_entries
     1.67%     0.03%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_syscall_64
     1.66%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.61%     0.08%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_futex
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     1.59%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     1.59%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pagevec
     1.50%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] do_futex
     1.50%     0.00%  swapper          [kernel.kallsyms]  [k] schedule_idle
     1.46%     0.21%  swapper          [kernel.kallsyms]  [k] __schedule
     1.40%     0.02%  kswapd0          [kernel.kallsyms]  [k] rmap_walk_file
     1.40%     0.00%  kswapd0          [kernel.kallsyms]  [k] rmap_walk
     1.37%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     1.33%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     1.27%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] workingset_refault
     1.21%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait
     1.16%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     1.14%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] invalidate_mapping_pages
     1.13%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     1.07%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_syscall_64
     1.07%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.05%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     1.05%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     1.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_futex
     1.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_futex
     0.99%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __x64_sys_writev
     0.99%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_writev
     0.98%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] vfs_writev
     0.97%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] schedule
     0.96%     0.05%  cluster1-nio-wo  [kernel.kallsyms]  [k] futex_wake
     0.94%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.93%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] sock_write_iter
     0.93%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.93%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_write
     0.91%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] __schedule
     0.91%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] inet_sendmsg
     0.91%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_sendmsg
     0.91%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg
     0.90%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_active_list
     0.88%     0.09%  cluster1-nio-wo  [kernel.kallsyms]  [k] try_to_wake_up
     0.88%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] wake_up_q
     0.86%     0.03%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.85%     0.01%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.82%     0.17%  NonPeriodicTask  [kernel.kallsyms]  [k] deactivate_file_page
     0.81%     0.01%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.80%     0.03%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.80%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __do_munmap
     0.80%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __vm_munmap
     0.80%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __x64_sys_munmap
     0.80%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_region
     0.80%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.79%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_referenced
     0.75%     0.04%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.75%     0.39%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.72%     0.11%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.69%     0.04%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.68%     0.68%  kswapd0          [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.66%     0.31%  NonPeriodicTask  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.65%     0.11%  kswapd0          [kernel.kallsyms]  [k] page_referenced_one
     0.64%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.64%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_active_list
     0.63%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_single_vma
     0.63%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_vmas
     0.62%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.62%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.62%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.62%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.61%     0.32%  swapper          [kernel.kallsyms]  [k] menu_select
     0.61%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.60%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.59%     0.26%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_page_range
     0.59%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.58%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.55%     0.54%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.54%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.54%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.54%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.54%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.54%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.54%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.54%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.54%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.53%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.53%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.52%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.52%     0.19%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_one
     0.52%     0.46%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.51%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.51%     0.00%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.51%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.51%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.50%     0.12%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.50%     0.44%  kswapd1          [kernel.kallsyms]  [k] isolate_lru_pages
     0.49%     0.18%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_one
     0.48%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.46%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.46%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.46%     0.04%  kswapd1          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.46%     0.00%  kswapd1          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.46%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.45%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.45%     0.00%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.45%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_sched_setaffinity
     0.44%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.44%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.43%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.43%     0.01%  perf             [kernel.kallsyms]  [k] sched_setaffinity
     0.43%     0.43%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.42%     0.38%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.42%     0.00%  kswapd1          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.42%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.41%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.41%     0.00%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.41%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.41%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.40%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.40%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.40%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.40%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.39%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.39%     0.01%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.38%     0.04%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.35%     0.15%  kswapd1          [kernel.kallsyms]  [k] vma_interval_tree_iter_next
     0.35%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.35%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.34%     0.04%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.34%     0.30%  kswapd0          [kernel.kallsyms]  [k] isolate_lru_pages
     0.33%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.33%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.33%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.33%     0.04%  kswapd0          [kernel.kallsyms]  [k] xas_store
     0.33%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.33%     0.16%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.32%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.32%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.32%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.32%     0.11%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.32%     0.02%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.32%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.31%     0.31%  Native-Transpor  [kernel.kallsyms]  [k] __rdgsbase_inactive
     0.31%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.31%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.30%     0.27%  NonPeriodicTask  [kernel.kallsyms]  [k] xas_find
     0.30%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.30%     0.19%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.30%     0.16%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.30%     0.30%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.30%     0.14%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.30%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.30%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.30%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.30%     0.28%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.29%     0.17%  kswapd1          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.29%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.29%     0.05%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.29%     0.29%  kswapd0          [kernel.kallsyms]  [k] xas_create
     0.29%     0.12%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.28%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.28%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.28%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.28%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.28%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.28%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.28%     0.27%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.27%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.27%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.27%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.27%     0.27%  kcompactd0       [kernel.kallsyms]  [k] copy_page
     0.27%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page
     0.27%     0.00%  kcompactd0       [kernel.kallsyms]  [k] move_to_new_page
     0.27%     0.00%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.26%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.26%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.26%     0.02%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.26%     0.12%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.26%     0.11%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.26%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.26%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.26%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] kthread
     0.26%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] process_one_work
     0.26%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.26%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] worker_thread
     0.26%     0.23%  NonPeriodicTask  [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.26%     0.01%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.26%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.25%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.25%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.25%     0.25%  Native-Transpor  [unknown]          [.] 0000000000000000
     0.25%     0.02%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.25%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.24%     0.24%  kswapd1          [kernel.kallsyms]  [k] vma_interval_tree_subtree_search
     0.24%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.24%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.24%     0.17%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.24%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.23%     0.02%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.23%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.23%     0.00%  kcompactd0       [kernel.kallsyms]  [k] buffer_migrate_page
     0.22%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.22%     0.02%  perf             [kernel.kallsyms]  [k] affine_move_task
     0.22%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_finish_output
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output2
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.22%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.21%     0.01%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.21%     0.03%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.21%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.21%     0.04%  kswapd1          [kernel.kallsyms]  [k] __count_memcg_events
     0.21%     0.08%  kswapd1          [kernel.kallsyms]  [k] move_pages_to_lru
     0.20%     0.00%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_end_request
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_irq_event
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_complete_rq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_irq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_process_cq
     0.20%     0.18%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.20%     0.20%  kswapd1          [kernel.kallsyms]  [k] xas_create
     0.20%     0.00%  kswapd1          [kernel.kallsyms]  [k] xas_store
     0.20%     0.20%  kswapd0          [kernel.kallsyms]  [k] vma_interval_tree_subtree_search
     0.20%     0.04%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.20%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] __napi_poll
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_softirq
     0.20%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] net_rx_action
     0.20%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] __writeback_single_inode
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] do_writepages
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] ext4_writepages
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] kthread
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] process_one_work
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] ret_from_fork
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] wb_workfn
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] wb_writeback
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] worker_thread
     0.19%     0.00%  kworker/u98:5-f  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.19%     0.11%  kswapd1          [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk
     0.19%     0.04%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.19%     0.19%  kswapd1          [kernel.kallsyms]  [k] _raw_spin_lock
     0.19%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] futex_wake
     0.19%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.19%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.19%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] ttwu_do_activate
