# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 7958003763687
#
# Children      Self  Command          Shared Object         Symbol                                             
# ........  ........  ...............  ....................  ...................................................
#
     7.52%     0.03%  swapper          [kernel.kallsyms]     [k] do_idle
     7.33%     0.00%  swapper          [kernel.kallsyms]     [k] start_secondary
     7.30%     0.19%  LocalJobRunner   [kernel.kallsyms]     [k] __alloc_pages
     7.07%     0.60%  LocalJobRunner   [kernel.kallsyms]     [k] get_page_from_freelist
     7.05%     0.00%  swapper          [kernel.kallsyms]     [k] cpuidle_enter
     7.05%     0.01%  swapper          [kernel.kallsyms]     [k] cpuidle_enter_state
     6.87%     6.86%  swapper          [kernel.kallsyms]     [k] mwait_idle_with_hints.constprop.0
     5.31%     5.29%  LocalJobRunner   [kernel.kallsyms]     [k] clear_page_erms
     5.13%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages_vma
     4.97%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     4.93%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     4.61%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_begin
     4.61%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     4.51%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit
     4.49%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     4.29%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_work_run
     4.28%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_numa_work
     4.28%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] change_prot_numa
     3.84%     3.65%  LocalJobRunner   [kernel.kallsyms]     [k] change_protection
     3.71%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] grab_cache_page_write_begin
     3.69%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] pagecache_get_page
     3.19%     0.42%  LocalJobRunner   [kernel.kallsyms]     [k] __mem_cgroup_charge
     3.06%     3.03%  java             [kernel.kallsyms]     [k] down_read_trylock
     2.96%     0.26%  LocalJobRunner   [kernel.kallsyms]     [k] add_to_page_cache_lru
     2.70%     0.01%  java             [kernel.kallsyms]     [k] move_to_new_page
     2.69%     0.01%  java             [kernel.kallsyms]     [k] migrate_page
     2.46%     0.01%  java             [kernel.kallsyms]     [k] rmap_walk
     2.43%     0.04%  java             [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     2.37%     0.05%  java             [kernel.kallsyms]     [k] do_syscall_64
     2.24%     0.22%  java             [kernel.kallsyms]     [k] rmap_walk_anon
     2.09%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] do_syscall_64
     2.09%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     2.07%     0.00%  java             [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     2.07%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_misplaced_page
     2.04%     0.01%  java             [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     2.04%     0.89%  LocalJobRunner   [kernel.kallsyms]     [k] charge_memcg
     2.03%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages
     2.01%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_end
     1.99%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] __x64_sys_read
     1.99%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ksys_read
     1.99%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] vfs_read
     1.99%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ext4_file_read_iter
     1.99%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] generic_file_read_iter
     1.99%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] new_sync_read
     1.99%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] filemap_read
     1.97%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] generic_write_end
     1.82%     0.07%  java             [kernel.kallsyms]     [k] __alloc_pages
     1.79%     0.01%  VM Thread        [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.78%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_syscall_64
     1.78%     0.19%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_pages
     1.78%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_pages
     1.74%     0.16%  java             [kernel.kallsyms]     [k] get_page_from_freelist
     1.70%     0.02%  java             [kernel.kallsyms]     [k] __x64_sys_sched_yield
     1.63%     0.07%  java             [kernel.kallsyms]     [k] do_sched_yield
     1.62%     1.60%  java             [kernel.kallsyms]     [k] up_read
     1.61%     1.60%  java             [kernel.kallsyms]     [k] copy_page
     1.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_mmap
     1.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] ksys_mmap_pgoff
     1.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] vm_mmap_pgoff
     1.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_mmap
     1.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] mmap_region
     1.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] __do_munmap
     1.57%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_region
     1.56%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_vmas
     1.56%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_single_vma
     1.56%     1.54%  java             [kernel.kallsyms]     [k] sync_regs
     1.56%     0.30%  VM Thread        [kernel.kallsyms]     [k] unmap_page_range
     1.52%     1.01%  LocalJobRunner   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     1.51%     0.01%  java             [kernel.kallsyms]     [k] try_to_migrate
     1.49%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] __mark_inode_dirty
     1.48%     0.17%  java             [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     1.45%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.45%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_syscall_64
     1.44%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_dirty_inode
     1.40%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ondemand_readahead
     1.40%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] __x64_sys_read
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ksys_read
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] vfs_read
     1.39%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ext4_file_read_iter
     1.39%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] generic_file_read_iter
     1.39%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] new_sync_read
     1.39%     0.02%  Sampler Reader   [kernel.kallsyms]     [k] filemap_read
     1.35%     0.02%  java             [kernel.kallsyms]     [k] schedule
     1.34%     0.06%  java             [kernel.kallsyms]     [k] isolate_lru_page
     1.32%     1.31%  java             [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     1.32%     0.30%  java             [kernel.kallsyms]     [k] __schedule
     1.32%     1.31%  java             [kernel.kallsyms]     [k] clear_page_erms
     1.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     1.23%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add
     1.21%     0.90%  Sampler Reader   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     1.20%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] filemap_get_pages
     1.18%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ondemand_readahead
     1.18%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     1.17%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit
     1.15%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     1.15%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_async_ra
     1.15%     0.27%  java             [kernel.kallsyms]     [k] try_to_migrate_one
     1.14%     1.13%  LocalJobRunner   [kernel.kallsyms]     [k] sync_regs
     1.14%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __x64_sys_futex
     1.11%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] do_futex
     1.11%     1.11%  LocalJobRunner   libc.so.6             [.] 0x00000000001b2eae
     1.09%     0.00%  java             [kernel.kallsyms]     [k] __put_page
     1.08%     0.03%  java             [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     1.07%     0.42%  LocalJobRunner   [kernel.kallsyms]     [k] __pagevec_lru_add
     1.07%     0.06%  java             [kernel.kallsyms]     [k] lock_page_lruvec_irq
     1.07%     0.20%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     1.05%     0.01%  java             [kernel.kallsyms]     [k] migrate_page_copy
     1.05%     0.03%  java             [kernel.kallsyms]     [k] hrtimer_interrupt
     1.05%     0.00%  VM Thread        [kernel.kallsyms]     [k] tlb_flush_mmu
     1.03%     0.12%  java             [kernel.kallsyms]     [k] migrate_page_states
     1.03%     0.00%  kswapd0          [kernel.kallsyms]     [k] kthread
     1.03%     0.00%  kswapd0          [kernel.kallsyms]     [k] ret_from_fork
     1.02%     0.00%  kswapd0          [kernel.kallsyms]     [k] kswapd
     1.02%     0.00%  kswapd0          [kernel.kallsyms]     [k] balance_pgdat
     1.02%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_node
     1.01%     0.11%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irq
     1.00%     0.00%  java             [kernel.kallsyms]     [k] alloc_misplaced_dst_page
     0.97%     0.76%  LocalJobRunner   [kernel.kallsyms]     [k] rmqueue_bulk
     0.94%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] workingset_refault
     0.94%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] add_to_page_cache_lru
     0.94%     0.00%  VM Thread        [kernel.kallsyms]     [k] free_pages_and_swap_cache
     0.93%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_flush_stats
     0.92%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add_inactive_or_unevictable
     0.92%     0.12%  VM Thread        [kernel.kallsyms]     [k] release_pages
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_async_ra
     0.91%     0.73%  LocalJobRunner   [kernel.kallsyms]     [k] try_charge_memcg
     0.90%     0.00%  kcompactd1       [kernel.kallsyms]     [k] kthread
     0.90%     0.00%  kcompactd1       [kernel.kallsyms]     [k] ret_from_fork
     0.90%     0.00%  kcompactd1       [kernel.kallsyms]     [k] kcompactd
     0.90%     0.00%  kcompactd1       [kernel.kallsyms]     [k] compact_zone
     0.88%     0.07%  java             [kernel.kallsyms]     [k] mem_cgroup_migrate
     0.88%     0.02%  java             [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.88%     0.00%  kcompactd1       [kernel.kallsyms]     [k] proactive_compact_node
     0.87%     0.01%  kcompactd1       [kernel.kallsyms]     [k] migrate_pages
     0.87%     0.01%  kswapd0          [kernel.kallsyms]     [k] shrink_lruvec
     0.87%     0.74%  LocalJobRunner   [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.84%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_block_write_begin
     0.84%     0.01%  java             [kernel.kallsyms]     [k] alloc_pages_vma
     0.83%     0.83%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_css_rstat_flush
     0.82%     0.00%  kswapd1          [kernel.kallsyms]     [k] kswapd
     0.82%     0.00%  kswapd1          [kernel.kallsyms]     [k] kthread
     0.82%     0.00%  kswapd1          [kernel.kallsyms]     [k] ret_from_fork
     0.82%     0.00%  kswapd1          [kernel.kallsyms]     [k] balance_pgdat
     0.82%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_node
     0.82%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] asm_exc_page_fault
     0.80%     0.01%  java             [kernel.kallsyms]     [k] __mem_cgroup_uncharge
     0.79%     0.41%  java             [kernel.kallsyms]     [k] __count_memcg_events
     0.77%     0.28%  localfetcher#1   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.76%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] workingset_refault
     0.76%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.76%     0.04%  java             [kernel.kallsyms]     [k] find_vma
     0.75%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] mem_cgroup_flush_stats
     0.75%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     0.75%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_mark_inode_dirty
     0.74%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] hrtimer_interrupt
     0.74%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] asm_exc_page_fault
     0.74%     0.58%  java             [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.74%     0.00%  java             [kernel.kallsyms]     [k] task_work_run
     0.73%     0.00%  java             [kernel.kallsyms]     [k] task_numa_work
     0.73%     0.00%  java             [kernel.kallsyms]     [k] change_prot_numa
     0.73%     0.72%  java             [kernel.kallsyms]     [k] vmacache_find
     0.73%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_timer
     0.73%     0.64%  java             [kernel.kallsyms]     [k] page_counter_charge
     0.73%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] move_to_new_page
     0.72%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page
     0.72%     0.07%  java             [kernel.kallsyms]     [k] uncharge_batch
     0.71%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_lruvec
     0.71%     0.67%  java             [kernel.kallsyms]     [k] page_vma_mapped_walk
     0.68%     0.05%  java             [kernel.kallsyms]     [k] update_process_times
     0.67%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_handle
     0.67%     0.01%  VM Thread        [kernel.kallsyms]     [k] asm_exc_page_fault
     0.67%     0.04%  kswapd0          [kernel.kallsyms]     [k] shrink_page_list
     0.67%     0.40%  java             [kernel.kallsyms]     [k] _raw_spin_lock
     0.67%     0.12%  localfetcher#1   [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     0.67%     0.63%  java             [kernel.kallsyms]     [k] change_protection
     0.65%     0.42%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock
     0.64%     0.64%  java             libc.so.6             [.] 0x00000000001b2383
     0.64%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.61%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] exc_page_fault
     0.61%     0.06%  java             [kernel.kallsyms]     [k] remove_migration_pte
     0.60%     0.60%  LocalJobRunner   [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.60%     0.01%  java             [kernel.kallsyms]     [k] page_counter_uncharge
     0.59%     0.01%  VM Thread        [kernel.kallsyms]     [k] exc_page_fault
     0.58%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait
     0.57%     0.28%  java             [kernel.kallsyms]     [k] numa_migrate_prep
     0.57%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] do_user_addr_fault
     0.56%     0.08%  java             [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.56%     0.48%  java             [kernel.kallsyms]     [k] page_counter_cancel
     0.56%     0.02%  VM Thread        [kernel.kallsyms]     [k] do_user_addr_fault
     0.56%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_timer
     0.55%     0.05%  kswapd1          [kernel.kallsyms]     [k] shrink_page_list
     0.53%     0.53%  localfetcher#1   [kernel.kallsyms]     [k] mem_cgroup_css_rstat_flush
     0.52%     0.08%  java             [kernel.kallsyms]     [k] pick_next_task_fair
     0.52%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] update_process_times
     0.52%     0.02%  VM Thread        [kernel.kallsyms]     [k] handle_mm_fault
     0.51%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_handle
     0.51%     0.49%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page_to_iter
     0.50%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] schedule
     0.50%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited
     0.50%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kthread
     0.50%     0.00%  kcompactd0       [kernel.kallsyms]     [k] ret_from_fork
     0.50%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kcompactd
     0.50%     0.00%  kcompactd0       [kernel.kallsyms]     [k] compact_zone
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] worker_thread
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] kthread
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ret_from_fork
     0.49%     0.48%  java             [kernel.kallsyms]     [k] task_numa_fault
     0.49%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wake
     0.49%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] process_one_work
     0.49%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_sync_ra
     0.49%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] handle_mm_fault
     0.49%     0.22%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.49%     0.02%  java             [kernel.kallsyms]     [k] scheduler_tick
     0.49%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] __schedule
     0.49%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.48%     0.12%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.48%     0.00%  kcompactd0       [kernel.kallsyms]     [k] proactive_compact_node
     0.48%     0.00%  kcompactd0       [kernel.kallsyms]     [k] migrate_pages
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] kthread
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] ret_from_fork
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] worker_thread
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] process_one_work
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] wb_workfn
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.47%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] exc_page_fault
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] wb_writeback
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] do_writepages
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.47%     0.47%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page
     0.47%     0.04%  kworker/u98:1-e  [kernel.kallsyms]     [k] ext4_writepages
     0.46%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] do_user_addr_fault
     0.46%     0.11%  VM Thread        [kernel.kallsyms]     [k] __handle_mm_fault
     0.46%     0.03%  Sampler Reader   [kernel.kallsyms]     [k] __handle_mm_fault
     0.46%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait_queue_me
     0.45%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] handle_mm_fault
     0.44%     0.06%  VM Thread        [kernel.kallsyms]     [k] free_unref_page_list
     0.44%     0.42%  LocalJobRunner   [kernel.kallsyms]     [k] __ptep_modify_prot_start
     0.44%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] create_empty_buffers
     0.43%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_journal_start_sb
     0.42%     0.07%  LocalJobRunner   [kernel.kallsyms]     [k] __block_commit_write.constprop.0.isra.0
     0.42%     0.17%  java             [kernel.kallsyms]     [k] update_curr
     0.42%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_state
     0.42%     0.16%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_mark_iloc_dirty
     0.42%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] try_to_wake_up
     0.41%     0.41%  LocalJobRunner   [kernel.kallsyms]     [k] down_read_trylock
     0.41%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] __handle_mm_fault
     0.41%     0.06%  java             [kernel.kallsyms]     [k] yield_task_fair
     0.41%     0.41%  LocalJobRunner   [kernel.kallsyms]     [k] __get_user_nocheck_1
     0.40%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] wake_up_q
     0.39%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_call_function
     0.39%     0.02%  kcompactd1       [kernel.kallsyms]     [k] compaction_alloc
     0.39%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] jbd2__journal_start
     0.39%     0.15%  LocalJobRunner   [kernel.kallsyms]     [k] kmem_cache_alloc
     0.39%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_page_buffers
     0.38%     0.23%  LocalJobRunner   [kernel.kallsyms]     [k] __cond_resched
     0.38%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] __alloc_pages
     0.38%     0.03%  java             [kernel.kallsyms]     [k] lru_cache_add
     0.37%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] scheduler_tick
     0.37%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] page_add_new_anon_rmap
     0.37%     0.04%  java             [kernel.kallsyms]     [k] switch_fpu_return
     0.36%     0.03%  VM Thread        [kernel.kallsyms]     [k] free_unref_page_commit.constprop.0
     0.36%     0.03%  localfetcher#1   [kernel.kallsyms]     [k] get_page_from_freelist
     0.36%     0.01%  java             [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.36%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_buffer_head
     0.35%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] mark_buffer_dirty
     0.35%     0.33%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_read_batch
     0.35%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] kthread
     0.35%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ret_from_fork
     0.35%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] worker_thread
     0.35%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] process_one_work
     0.35%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.35%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] __count_memcg_events
     0.34%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.34%     0.17%  java             [kernel.kallsyms]     [k] charge_memcg
     0.34%     0.09%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.34%     0.12%  java             [kernel.kallsyms]     [k] __pagevec_lru_add
     0.34%     0.11%  java             [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.33%     0.25%  java             [kernel.kallsyms]     [k] error_entry
     0.33%     0.33%  java             [kernel.kallsyms]     [k] __restore_fpregs_from_fpstate
     0.33%     0.07%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_get_block_prep
     0.33%     0.06%  java             [kernel.kallsyms]     [k] ptep_clear_flush
     0.33%     0.08%  VM Thread        [kernel.kallsyms]     [k] free_pcppages_bulk
     0.33%     0.23%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.33%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages
     0.32%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_wb_stats
     0.32%     0.01%  java             [kernel.kallsyms]     [k] __mod_lruvec_state
     0.32%     0.31%  LocalJobRunner   [kernel.kallsyms]     [k] up_read
     0.31%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] kthread
     0.31%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] ret_from_fork
