# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 12227789125795
#
# Children      Self  Command          Shared Object       Symbol                                             
# ........  ........  ...............  ..................  ...................................................
#
     7.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __x64_sys_read
     7.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] ksys_read
     7.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] vfs_read
     7.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] new_sync_read
     7.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] ext4_file_read_iter
     7.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] generic_file_read_iter
     7.03%     0.03%  localfetcher#1   [kernel.kallsyms]   [k] filemap_read
     5.09%     0.09%  java             [kernel.kallsyms]   [k] migrate_misplaced_page
     4.72%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_write
     4.72%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ksys_write
     4.72%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] vfs_write
     4.71%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] new_sync_write
     4.71%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_file_write_iter
     4.71%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_buffered_write_iter
     4.70%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] generic_perform_write
     4.56%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_read
     4.56%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ksys_read
     4.56%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] vfs_read
     4.55%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] new_sync_read
     4.55%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_file_read_iter
     4.55%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] generic_file_read_iter
     4.55%     0.10%  LocalJobRunner   [kernel.kallsyms]   [k] filemap_read
     4.40%     4.22%  LocalJobRunner   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     4.39%     0.15%  LocalJobRunner   [kernel.kallsyms]   [k] __alloc_pages
     4.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] do_syscall_64
     4.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     4.35%     0.37%  java             [kernel.kallsyms]   [k] migrate_pages
     4.24%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] filemap_get_pages
     4.20%     0.48%  LocalJobRunner   [kernel.kallsyms]   [k] get_page_from_freelist
     4.19%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] ondemand_readahead
     4.19%     0.02%  localfetcher#1   [kernel.kallsyms]   [k] page_cache_ra_unbounded
     4.13%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] page_cache_async_ra
     3.55%     0.05%  localfetcher#1   [kernel.kallsyms]   [k] add_to_page_cache_lru
     3.50%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     3.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     3.49%     0.06%  LocalJobRunner   [kernel.kallsyms]   [k] alloc_pages_vma
     3.49%     0.12%  LocalJobRunner   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     3.48%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit
     3.47%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     3.33%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_work_run
     3.33%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_numa_work
     3.33%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] change_prot_numa
     3.14%     3.12%  java             [kernel.kallsyms]   [k] down_read_trylock
     3.10%     3.09%  LocalJobRunner   [kernel.kallsyms]   [k] clear_page_erms
     2.85%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] do_syscall_64
     2.85%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     2.83%     2.63%  LocalJobRunner   [kernel.kallsyms]   [k] change_protection
     2.81%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __x64_sys_write
     2.81%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ksys_write
     2.81%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] vfs_write
     2.81%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_buffered_write_iter
     2.81%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_file_write_iter
     2.81%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] new_sync_write
     2.81%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] generic_perform_write
     2.70%     0.06%  localfetcher#1   [kernel.kallsyms]   [k] workingset_refault
     2.68%     1.09%  localfetcher#1   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     2.65%     0.05%  pool-4-thread-1  [kernel.kallsyms]   [k] add_to_page_cache_lru
     2.64%     0.29%  LocalJobRunner   [kernel.kallsyms]   [k] __mem_cgroup_charge
     2.61%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ksys_read
     2.61%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __x64_sys_read
     2.61%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] vfs_read
     2.61%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_file_read_iter
     2.61%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_file_read_iter
     2.61%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] new_sync_read
     2.61%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] filemap_read
     2.60%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] asm_exc_page_fault
     2.48%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     2.47%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     2.35%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_begin
     2.30%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] filemap_get_pages
     2.29%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] page_cache_ra_unbounded
     2.29%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ondemand_readahead
     2.29%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] page_cache_async_ra
     2.20%     0.43%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     2.05%     0.00%  swapper          [kernel.kallsyms]   [k] arch_call_rest_init
     2.05%     0.00%  swapper          [kernel.kallsyms]   [k] rest_init
     2.05%     0.00%  swapper          [kernel.kallsyms]   [k] start_kernel
     2.05%     0.00%  swapper          [kernel.kallsyms]   [k] x86_64_start_kernel
     2.05%     0.00%  swapper          [kernel.kallsyms]   [k] x86_64_start_reservations
     1.91%     0.73%  LocalJobRunner   [kernel.kallsyms]   [k] charge_memcg
     1.90%     0.06%  java             [kernel.kallsyms]   [k] __alloc_pages
     1.85%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     1.84%     0.03%  LocalJobRunner   [kernel.kallsyms]   [k] pagecache_get_page
     1.75%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] workingset_refault
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __x64_sys_write
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ksys_write
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] vfs_write
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_file_write_iter
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] new_sync_write
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_buffered_write_iter
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_perform_write
     1.71%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] exc_page_fault
     1.68%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     1.68%     1.67%  java             [kernel.kallsyms]   [k] up_read
     1.67%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] do_user_addr_fault
     1.67%     1.66%  java             [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     1.67%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     1.67%     1.66%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.63%     0.02%  localfetcher#1   [kernel.kallsyms]   [k] handle_mm_fault
     1.49%     0.18%  java             [kernel.kallsyms]   [k] get_page_from_freelist
     1.44%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_da_write_begin
     1.43%     0.33%  pool-4-thread-1  [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.43%     0.09%  localfetcher#1   [kernel.kallsyms]   [k] __handle_mm_fault
     1.39%     0.02%  java             [kernel.kallsyms]   [k] alloc_pages_vma
     1.39%     0.01%  java             [kernel.kallsyms]   [k] move_to_new_page
     1.38%     0.00%  java             [kernel.kallsyms]   [k] migrate_page
     1.33%     0.00%  java             [kernel.kallsyms]   [k] rmap_walk
     1.32%     0.00%  kswapd1          [kernel.kallsyms]   [k] kthread
     1.32%     0.00%  kswapd1          [kernel.kallsyms]   [k] ret_from_fork
     1.32%     0.00%  kswapd1          [kernel.kallsyms]   [k] kswapd
     1.32%     0.00%  kswapd1          [kernel.kallsyms]   [k] balance_pgdat
     1.32%     0.00%  kswapd1          [kernel.kallsyms]   [k] shrink_node
     1.31%     0.00%  VM Thread        [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     1.30%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_syscall_64
     1.29%     0.01%  kswapd1          [kernel.kallsyms]   [k] shrink_lruvec
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] __x64_sys_mmap
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] ksys_mmap_pgoff
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] vm_mmap_pgoff
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_mmap
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] mmap_region
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] __do_munmap
     1.25%     0.00%  VM Thread        [kernel.kallsyms]   [k] unmap_region
     1.24%     0.00%  VM Thread        [kernel.kallsyms]   [k] unmap_single_vma
     1.24%     0.00%  VM Thread        [kernel.kallsyms]   [k] unmap_vmas
     1.23%     0.24%  VM Thread        [kernel.kallsyms]   [k] unmap_page_range
     1.21%     0.09%  java             [kernel.kallsyms]   [k] rmap_walk_anon
     1.17%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     1.17%     0.02%  InMemoryMerger   [kernel.kallsyms]   [k] pagecache_get_page
     1.14%     0.13%  LocalJobRunner   [kernel.kallsyms]   [k] add_to_page_cache_lru
     1.09%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_end
     1.08%     1.08%  java             [kernel.kallsyms]   [k] clear_page_erms
     1.07%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     1.07%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] do_syscall_64
     1.05%     0.03%  LocalJobRunner   [kernel.kallsyms]   [k] generic_write_end
     1.04%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] vfs_read
     1.04%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] __x64_sys_read
     1.04%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] ksys_read
     1.04%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] new_sync_read
     1.04%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] ext4_file_read_iter
     1.04%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] generic_file_read_iter
     1.03%     0.02%  Sampler Reader   [kernel.kallsyms]   [k] filemap_read
     1.03%     1.02%  LocalJobRunner   [kernel.kallsyms]   [k] sync_regs
     1.03%     1.02%  java             [kernel.kallsyms]   [k] sync_regs
     1.02%     1.02%  LocalJobRunner   libc.so.6           [.] 0x00000000001b2eae
     1.01%     1.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.99%     0.29%  java             [kernel.kallsyms]   [k] _raw_spin_lock
     0.97%     0.00%  kswapd0          [kernel.kallsyms]   [k] kswapd
     0.97%     0.00%  kswapd0          [kernel.kallsyms]   [k] kthread
     0.97%     0.00%  kswapd0          [kernel.kallsyms]   [k] ret_from_fork
     0.97%     0.00%  kswapd0          [kernel.kallsyms]   [k] balance_pgdat
     0.97%     0.00%  kswapd0          [kernel.kallsyms]   [k] shrink_node
     0.96%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_write_begin
     0.95%     0.09%  kswapd1          [kernel.kallsyms]   [k] shrink_page_list
     0.94%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] migrate_misplaced_page
     0.93%     0.03%  localfetcher#1   [kernel.kallsyms]   [k] __alloc_pages
     0.90%     0.00%  kswapd0          [kernel.kallsyms]   [k] shrink_lruvec
     0.90%     0.64%  Sampler Reader   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.89%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] alloc_pages
     0.86%     0.11%  localfetcher#1   [kernel.kallsyms]   [k] get_page_from_freelist
     0.85%     0.85%  java             [kernel.kallsyms]   [k] copy_page
     0.84%     0.01%  java             [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     0.83%     0.00%  java             [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.83%     0.11%  LocalJobRunner   [kernel.kallsyms]   [k] migrate_pages
     0.83%     0.71%  LocalJobRunner   [kernel.kallsyms]   [k] try_charge_memcg
     0.82%     0.01%  java             [kernel.kallsyms]   [k] do_syscall_64
     0.82%     0.00%  java             [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.82%     0.00%  kcompactd0       [kernel.kallsyms]   [k] kthread
     0.82%     0.00%  kcompactd0       [kernel.kallsyms]   [k] ret_from_fork
     0.82%     0.00%  kcompactd0       [kernel.kallsyms]   [k] kcompactd
     0.81%     0.00%  kcompactd0       [kernel.kallsyms]   [k] compact_zone
     0.81%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] __mark_inode_dirty
     0.81%     0.41%  java             [kernel.kallsyms]   [k] __count_memcg_events
     0.81%     0.00%  kcompactd0       [kernel.kallsyms]   [k] proactive_compact_node
     0.81%     0.52%  LocalJobRunner   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.80%     0.00%  VM Thread        [kernel.kallsyms]   [k] tlb_flush_mmu
     0.79%     0.06%  InMemoryMerger   [kernel.kallsyms]   [k] add_to_page_cache_lru
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] grab_cache_page_write_begin
     0.79%     0.08%  LocalJobRunner   [kernel.kallsyms]   [k] lru_cache_add
     0.79%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_dirty_inode
     0.79%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] pagecache_get_page
     0.78%     0.02%  java             [kernel.kallsyms]   [k] find_vma
     0.78%     0.01%  kcompactd0       [kernel.kallsyms]   [k] migrate_pages
     0.78%     0.00%  java             [kernel.kallsyms]   [k] try_to_migrate
     0.77%     0.76%  java             [kernel.kallsyms]   [k] vmacache_find
     0.75%     0.50%  pool-4-thread-1  [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.73%     0.00%  VM Thread        [kernel.kallsyms]   [k] free_pages_and_swap_cache
     0.72%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_da_write_end
     0.72%     0.12%  VM Thread        [kernel.kallsyms]   [k] release_pages
     0.71%     0.10%  java             [kernel.kallsyms]   [k] __mem_cgroup_charge
     0.70%     0.47%  java             [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.70%     0.02%  InMemoryMerger   [kernel.kallsyms]   [k] generic_write_end
     0.69%     0.30%  LocalJobRunner   [kernel.kallsyms]   [k] __pagevec_lru_add
     0.68%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] worker_thread
     0.68%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] kthread
     0.68%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ret_from_fork
     0.68%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] process_one_work
     0.68%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_end_io_rsv_work
     0.68%     0.06%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.67%     0.05%  localfetcher#1   [kernel.kallsyms]   [k] __mem_cgroup_charge
     0.67%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_release_io_end
     0.67%     0.39%  localfetcher#1   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.67%     0.06%  kswapd0          [kernel.kallsyms]   [k] shrink_page_list
     0.66%     0.11%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_finish_bio
     0.66%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] asm_exc_page_fault
     0.64%     0.44%  InMemoryMerger   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.63%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] lru_cache_add_inactive_or_unevictable
     0.61%     0.15%  java             [kernel.kallsyms]   [k] try_to_migrate_one
     0.60%     0.03%  java             [kernel.kallsyms]   [k] isolate_lru_page
     0.59%     0.48%  LocalJobRunner   [kernel.kallsyms]   [k] get_mem_cgroup_from_mm
     0.58%     0.58%  localfetcher#1   [kernel.kallsyms]   [k] clear_page_erms
     0.57%     0.01%  java             [kernel.kallsyms]   [k] __x64_sys_sched_yield
     0.55%     0.10%  java             [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.54%     0.02%  java             [kernel.kallsyms]   [k] do_sched_yield
     0.54%     0.00%  java             [kernel.kallsyms]   [k] __put_page
     0.53%     0.43%  LocalJobRunner   [kernel.kallsyms]   [k] rmqueue_bulk
     0.53%     0.00%  java             [kernel.kallsyms]   [k] alloc_misplaced_dst_page
     0.51%     0.01%  java             [kernel.kallsyms]   [k] migrate_page_copy
     0.51%     0.02%  InMemoryMerger   [kernel.kallsyms]   [k] __mark_inode_dirty
     0.50%     0.49%  LocalJobRunner   [kernel.kallsyms]   [k] __ptep_modify_prot_start
     0.50%     0.14%  localfetcher#1   [kernel.kallsyms]   [k] charge_memcg
     0.50%     0.07%  java             [kernel.kallsyms]   [k] migrate_page_states
     0.50%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_dirty_inode
     0.49%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] exc_page_fault
     0.49%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages
     0.49%     0.00%  java             [kernel.kallsyms]   [k] __alloc_pages_slowpath.constprop.0
     0.49%     0.01%  java             [kernel.kallsyms]   [k] schedule
     0.49%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __page_cache_alloc
     0.48%     0.03%  java             [kernel.kallsyms]   [k] lru_cache_add
     0.48%     0.09%  java             [kernel.kallsyms]   [k] __schedule
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] worker_thread
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] kthread
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] ret_from_fork
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] process_one_work
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] wb_workfn
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] wb_writeback
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] __writeback_inodes_wb
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] __writeback_single_inode
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] do_writepages
     0.47%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] writeback_sb_inodes
     0.47%     0.03%  kworker/u98:1-e  [kernel.kallsyms]   [k] ext4_writepages
     0.47%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_block_write_begin
     0.47%     0.47%  pool-4-thread-1  [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.46%     0.01%  java             [kernel.kallsyms]   [k] __sysvec_apic_timer_interrupt
     0.46%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] do_user_addr_fault
     0.46%     0.01%  java             [kernel.kallsyms]   [k] irqentry_exit
     0.45%     0.10%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.45%     0.01%  java             [kernel.kallsyms]   [k] hrtimer_interrupt
     0.45%     0.03%  kworker/u96:0-e  [kernel.kallsyms]   [k] end_page_writeback
     0.45%     0.43%  java             [kernel.kallsyms]   [k] page_vma_mapped_walk
     0.45%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages_vma
     0.44%     0.01%  java             [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     0.44%     0.20%  java             [kernel.kallsyms]   [k] charge_memcg
     0.44%     0.11%  java             [kernel.kallsyms]   [k] __pagevec_lru_add
     0.44%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] filemap_get_pages
     0.44%     0.03%  java             [kernel.kallsyms]   [k] lock_page_lruvec_irq
     0.43%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __ext4_mark_inode_dirty
     0.42%     0.42%  InMemoryMerger   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.41%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_write_end
     0.41%     0.04%  java             [kernel.kallsyms]   [k] mem_cgroup_migrate
     0.40%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_write_end
     0.40%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] asm_exc_page_fault
     0.39%     0.09%  kworker/u96:0-e  [kernel.kallsyms]   [k] test_clear_page_writeback
     0.39%     0.01%  Sampler Reader   [kernel.kallsyms]   [k] handle_mm_fault
     0.39%     0.04%  java             [kernel.kallsyms]   [k] remove_migration_pte
     0.38%     0.05%  VM Thread        [kernel.kallsyms]   [k] free_unref_page_list
     0.38%     0.01%  java             [kernel.kallsyms]   [k] __hrtimer_run_queues
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] kthread
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] ret_from_fork
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] worker_thread
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] process_one_work
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] wb_workfn
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] wb_writeback
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] writeback_sb_inodes
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] __writeback_inodes_wb
     0.38%     0.03%  kswapd1          [kernel.kallsyms]   [k] __remove_mapping
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] do_writepages
     0.38%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] __writeback_single_inode
     0.37%     0.02%  kworker/u97:6-f  [kernel.kallsyms]   [k] ext4_writepages
     0.37%     0.18%  java             [kernel.kallsyms]   [k] numa_migrate_prep
     0.37%     0.00%  java             [kernel.kallsyms]   [k] __mem_cgroup_uncharge
     0.36%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] exc_page_fault
     0.36%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] __alloc_pages
     0.36%     0.03%  Sampler Reader   [kernel.kallsyms]   [k] __handle_mm_fault
     0.36%     0.00%  java             [kernel.kallsyms]   [k] lru_cache_add_inactive_or_unevictable
     0.36%     0.36%  localfetcher#1   [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.36%     0.12%  LocalJobRunner   [kernel.kallsyms]   [k] __mod_lruvec_page_state
     0.35%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] alloc_pages
     0.35%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] do_user_addr_fault
     0.35%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] __alloc_pages
     0.34%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] alloc_pages
     0.34%     0.18%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.34%     0.00%  java             [kernel.kallsyms]   [k] try_to_free_pages
     0.34%     0.05%  InMemoryMerger   [kernel.kallsyms]   [k] get_page_from_freelist
     0.34%     0.34%  LocalJobRunner   [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.34%     0.00%  java             [kernel.kallsyms]   [k] do_try_to_free_pages
     0.34%     0.00%  java             [kernel.kallsyms]   [k] shrink_node
     0.33%     0.23%  LocalJobRunner   [kernel.kallsyms]   [k] _raw_spin_lock
     0.33%     0.01%  VM Thread        [kernel.kallsyms]   [k] asm_exc_page_fault
     0.33%     0.00%  java             [kernel.kallsyms]   [k] tick_sched_timer
