# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 42K of event 'cycles'
# Event count (approx.): 2034983726684
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     8.57%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     8.57%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     8.39%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     8.39%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     8.39%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     8.39%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     8.39%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     6.85%     1.65%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     6.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __x64_sys_write
     6.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ksys_write
     6.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] vfs_write
     6.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     6.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_file_write_iter
     6.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] new_sync_write
     6.40%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_perform_write
     5.09%     5.09%  swapper          [unknown]          [.] 0000000000000000
     4.74%     4.69%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     3.71%     2.41%  pool-4-thread-1  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     3.60%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_write_begin
     2.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] grab_cache_page_write_begin
     2.91%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] pagecache_get_page
     2.32%     2.30%  pool-4-thread-1  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     2.22%     0.00%  java             [kernel.kallsyms]  [k] asm_exc_page_fault
     2.19%     0.01%  java             [kernel.kallsyms]  [k] exc_page_fault
     2.10%     0.00%  java             [kernel.kallsyms]  [k] do_user_addr_fault
     1.87%     0.01%  java             [kernel.kallsyms]  [k] handle_mm_fault
     1.74%     1.67%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock
     1.73%     0.12%  java             [kernel.kallsyms]  [k] __handle_mm_fault
     1.53%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_write_end
     1.52%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_pages
     1.52%     0.05%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     1.51%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] __alloc_pages
     1.50%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_write_end
     1.50%     1.39%  java             [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     1.44%     0.28%  pool-4-thread-1  [kernel.kallsyms]  [k] get_page_from_freelist
     1.37%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_exc_page_fault
     1.17%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] exc_page_fault
     1.10%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] do_user_addr_fault
     1.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     1.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     1.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     1.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     1.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     1.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_mm_fault
     1.03%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mark_inode_dirty
     1.03%     0.02%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.99%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_dirty_inode
     0.96%     0.28%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.87%     0.31%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.87%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.87%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.87%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.87%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.87%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.87%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __page_cache_alloc
     0.84%     0.03%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.80%     0.80%  pool-4-thread-1  [kernel.kallsyms]  [k] clear_page_erms
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __x64_sys_unlink
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] do_unlinkat
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] evict
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_evict_inode
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] iput
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] iput.part.0
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] truncate_inode_pages_final
     0.77%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] truncate_inode_pages_range
     0.70%     0.00%  java             [kernel.kallsyms]  [k] do_syscall_64
     0.70%     0.00%  java             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.70%     0.00%  java             [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.70%     0.00%  java             [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.70%     0.00%  java             [kernel.kallsyms]  [k] get_signal
     0.70%     0.00%  java             [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.70%     0.00%  java             [kernel.kallsyms]  [k] do_exit
     0.70%     0.00%  java             [kernel.kallsyms]  [k] do_group_exit
     0.70%     0.00%  java             [kernel.kallsyms]  [k] exit_mmap
     0.70%     0.00%  java             [kernel.kallsyms]  [k] mmput
     0.69%     0.00%  java             [kernel.kallsyms]  [k] unmap_single_vma
     0.69%     0.00%  java             [kernel.kallsyms]  [k] unmap_vmas
     0.69%     0.15%  java             [kernel.kallsyms]  [k] unmap_page_range
     0.64%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.64%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_block_write_begin
     0.64%     0.19%  pool-4-thread-1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.63%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.61%     0.61%  pool-4-thread-1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.61%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] kthread
     0.61%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.61%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] worker_thread
     0.61%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.61%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] process_one_work
     0.60%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.60%     0.06%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.58%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] charge_memcg
     0.58%     0.00%  kswapd0          [kernel.kallsyms]  [k] balance_pgdat
     0.58%     0.00%  kswapd0          [kernel.kallsyms]  [k] kswapd
     0.58%     0.00%  kswapd0          [kernel.kallsyms]  [k] kthread
     0.58%     0.00%  kswapd0          [kernel.kallsyms]  [k] ret_from_fork
     0.58%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_node
     0.57%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_lruvec
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_syscall_64
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] get_signal
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_exit
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_group_exit
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] exit_mmap
     0.55%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] mmput
     0.54%     0.14%  C2 CompilerThre  [kernel.kallsyms]  [k] unmap_page_range
     0.54%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] unmap_single_vma
     0.54%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] unmap_vmas
     0.52%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.51%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.49%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.47%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.47%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.46%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.46%     0.04%  kworker/u96:0-e  [kernel.kallsyms]  [k] end_page_writeback
     0.45%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.44%     0.05%  kswapd0          [kernel.kallsyms]  [k] shrink_page_list
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] kthread
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] worker_thread
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] process_one_work
     0.43%     0.02%  kworker/u97:0-e  [kernel.kallsyms]  [k] ext4_writepages
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] __writeback_single_inode
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] do_writepages
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] wb_workfn
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] wb_writeback
     0.43%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.42%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]  [k] move_to_new_page
     0.41%     0.40%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_page_accessed
     0.40%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.40%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_syscall_64
     0.40%     0.10%  kworker/u96:0-e  [kernel.kallsyms]  [k] test_clear_page_writeback
     0.38%     0.00%  java             [kernel.kallsyms]  [k] tlb_flush_mmu
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_exit
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_group_exit
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] get_signal
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] exit_mmap
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] mmput
     0.38%     0.36%  pool-4-thread-1  [kernel.kallsyms]  [k] _find_next_bit
     0.38%     0.08%  Readahead Threa  [kernel.kallsyms]  [k] unmap_page_range
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] unmap_single_vma
     0.38%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] unmap_vmas
     0.37%     0.06%  java             [kernel.kallsyms]  [k] release_pages
     0.37%     0.00%  java             [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.37%     0.13%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.36%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] release_pages
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] __writeback_single_inode
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] do_writepages
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] kthread
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] process_one_work
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] ret_from_fork
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] wb_workfn
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] wb_writeback
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] worker_thread
     0.36%     0.00%  kworker/u98:1-w  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.36%     0.00%  kswapd1          [kernel.kallsyms]  [k] balance_pgdat
     0.36%     0.00%  kswapd1          [kernel.kallsyms]  [k] kswapd
     0.36%     0.00%  kswapd1          [kernel.kallsyms]  [k] kthread
     0.36%     0.00%  kswapd1          [kernel.kallsyms]  [k] ret_from_fork
     0.36%     0.01%  kcompactd0       [kernel.kallsyms]  [k] compaction_alloc
     0.36%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_node
     0.35%     0.02%  kworker/u98:1-w  [kernel.kallsyms]  [k] ext4_writepages
     0.35%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_lruvec
     0.35%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_misplaced_page
     0.33%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __set_page_dirty
     0.32%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] mpage_submit_page
     0.32%     0.16%  pool-4-thread-1  [kernel.kallsyms]  [k] __count_memcg_events
     0.32%     0.31%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_load
     0.32%     0.03%  kcompactd0       [kernel.kallsyms]  [k] split_map_pages
     0.32%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_release
     0.31%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.31%     0.12%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.31%     0.31%  pool-4-thread-1  [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.30%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_syscall_64
     0.30%     0.00%  Thread-5         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.30%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] tlb_flush_mmu
     0.30%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] create_empty_buffers
     0.29%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_pages
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] buffer_migrate_page
     0.29%     0.00%  kcompactd0       [kernel.kallsyms]  [k] post_alloc_hook
     0.29%     0.04%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     0.29%     0.00%  kcompactd1       [kernel.kallsyms]  [k] move_to_new_page
     0.29%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.28%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.28%     0.04%  C2 CompilerThre  [kernel.kallsyms]  [k] release_pages
     0.28%     0.25%  pool-4-thread-1  [kernel.kallsyms]  [k] rmqueue_bulk
     0.28%     0.01%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.27%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.27%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.26%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_unlinkat
     0.26%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_unlink
     0.26%     0.00%  Thread-5         [kernel.kallsyms]  [k] evict
     0.26%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_evict_inode
     0.26%     0.00%  Thread-5         [kernel.kallsyms]  [k] iput
     0.26%     0.00%  Thread-5         [kernel.kallsyms]  [k] iput.part.0
     0.26%     0.26%  kcompactd0       [kernel.kallsyms]  [k] clear_page_erms
     0.25%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_page_buffers
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page
     0.24%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_page
     0.24%     0.00%  Thread-5         [kernel.kallsyms]  [k] truncate_inode_pages_range
     0.24%     0.00%  Thread-5         [kernel.kallsyms]  [k] truncate_inode_pages_final
     0.24%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] read_pages
     0.24%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.24%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_buffer_head
     0.24%     0.02%  kcompactd1       [kernel.kallsyms]  [k] split_map_pages
     0.24%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.23%     0.03%  kworker/u97:0-e  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.23%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] tlb_flush_mmu
     0.23%     0.01%  kworker/u98:1-w  [kernel.kallsyms]  [k] mpage_submit_page
     0.22%     0.01%  kcompactd1       [kernel.kallsyms]  [k] post_alloc_hook
     0.22%     0.03%  Readahead Threa  [kernel.kallsyms]  [k] release_pages
     0.22%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.21%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_readahead
     0.20%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.20%     0.19%  java             [kernel.kallsyms]  [k] down_read_trylock
     0.19%     0.02%  java             [kernel.kallsyms]  [k] free_unref_page_list
     0.19%     0.17%  pool-4-thread-1  [kernel.kallsyms]  [k] find_lock_entries
     0.19%     0.01%  Thread-5         [kernel.kallsyms]  [k] truncate_exceptional_pvec_entries.part.0
     0.19%     0.19%  kcompactd1       [kernel.kallsyms]  [k] clear_page_erms
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] do_syscall_64
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] get_signal
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.19%     0.02%  C1 CompilerThre  [kernel.kallsyms]  [k] unmap_page_range
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] do_exit
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] do_group_exit
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] exit_mmap
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] mmput
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] unmap_single_vma
     0.19%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] unmap_vmas
     0.19%     0.02%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.19%     0.19%  kcompactd0       [kernel.kallsyms]  [k] copy_page
     0.18%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page_list
     0.18%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] kthread
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] ret_from_fork
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] worker_thread
     0.18%     0.01%  kworker/u97:6-w  [kernel.kallsyms]  [k] ext4_writepages
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] __writeback_single_inode
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] do_writepages
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] process_one_work
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] wb_workfn
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] wb_writeback
     0.18%     0.00%  kworker/u97:6-w  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.18%     0.11%  kworker/u96:0-e  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.18%     0.03%  kworker/u98:1-w  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.17%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.17%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_reserve_inode_write
     0.17%     0.02%  java             [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.16%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_list
     0.16%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.16%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] PageHuge
     0.16%     0.11%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_store
     0.16%     0.01%  kworker/u97:1-e  [kernel.kallsyms]  [k] ext4_writepages
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] __writeback_single_inode
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] do_writepages
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] kthread
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] process_one_work
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] ret_from_fork
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] wb_workfn
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] wb_writeback
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] worker_thread
     0.16%     0.00%  kworker/u97:1-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.16%     0.02%  kcompactd0       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.16%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_stop
     0.16%     0.16%  kcompactd1       [kernel.kallsyms]  [k] copy_page
     0.15%     0.05%  java             [kernel.kallsyms]  [k] page_remove_rmap
     0.15%     0.01%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_copy
     0.15%     0.14%  pool-4-thread-1  [kernel.kallsyms]  [k] sync_regs
     0.15%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_work_run
     0.15%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_list
     0.15%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] change_prot_numa
     0.15%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_numa_work
     0.15%     0.03%  java             [kernel.kallsyms]  [k] free_pcppages_bulk
     0.15%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] xa_get_order
     0.15%     0.04%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_states
     0.15%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] delete_from_page_cache_batch
     0.14%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.14%     0.01%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.14%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] start_this_handle
