# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 6786877701719
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     0.80%     0.02%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.79%     0.04%  kswapd1          [kernel.kallsyms]  [k] unaccount_page_cache_page
     0.79%     0.21%  NonPeriodicTask  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.78%     0.38%  NonPeriodicTask  [kernel.kallsyms]  [k] unmap_page_range
     0.75%     0.66%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.75%     0.00%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.72%     0.04%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.72%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __x64_sys_writev
     0.72%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_writev
     0.71%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] vfs_writev
     0.71%     0.09%  Native-Transpor  [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.68%     0.01%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.67%     0.55%  kswapd1          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.67%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_write
     0.67%     0.67%  kswapd1          [kernel.kallsyms]  [k] isolate_lru_pages
     0.66%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.66%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] inet_sendmsg
     0.66%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_sendmsg
     0.66%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sock_write_iter
     0.65%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg
     0.61%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.61%     0.02%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.59%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.58%     0.02%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.57%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.56%     0.28%  swapper          [kernel.kallsyms]  [k] menu_select
     0.55%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.55%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ttwu_do_activate
     0.54%     0.04%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.54%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_syscall_64
     0.54%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.53%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __x64_sys_write
     0.53%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ksys_write
     0.53%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.52%     0.03%  CompactionExecu  [kernel.kallsyms]  [k] vfs_write
     0.52%     0.47%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock
     0.52%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.51%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.51%     0.26%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.51%     0.01%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.51%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.51%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.50%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task
     0.50%     0.46%  Native-Transpor  [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.50%     0.01%  CompactionExecu  [kernel.kallsyms]  [k] new_sync_write
     0.50%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.49%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.49%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.49%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.49%     0.09%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.49%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] try_to_wake_up
     0.48%     0.02%  CompactionExecu  [kernel.kallsyms]  [k] ext4_file_write_iter
     0.48%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_call_function
     0.48%     0.02%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.47%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.47%     0.02%  CompactionExecu  [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.46%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.46%     0.02%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.46%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.46%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush
     0.45%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_active_list
     0.44%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] ondemand_readahead
     0.44%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] page_cache_async_ra
     0.44%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_perform_write
     0.44%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.43%     0.00%  kswapd0          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.43%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task
     0.42%     0.01%  perf             [kernel.kallsyms]  [k] __x64_sys_sched_setaffinity
     0.41%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_task_fair
     0.40%     0.01%  perf             [kernel.kallsyms]  [k] sched_setaffinity
     0.40%     0.01%  perf             [kernel.kallsyms]  [k] __sched_setaffinity
     0.39%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] read_pages
     0.37%     0.06%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.36%     0.00%  perf             [kernel.kallsyms]  [k] __set_cpus_allowed_ptr_locked
     0.36%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] filemap_map_pages
     0.35%     0.33%  NonPeriodicTask  [kernel.kallsyms]  [k] xas_find
     0.35%     0.35%  Native-Transpor  [unknown]          [.] 0000000000000000
     0.35%     0.05%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.35%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.35%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.34%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] dequeue_entity
     0.33%     0.02%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.33%     0.04%  kswapd1          [kernel.kallsyms]  [k] page_cache_delete
     0.32%     0.08%  NonPeriodicTask  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.32%     0.25%  NonPeriodicTask  [kernel.kallsyms]  [k] release_pages
     0.32%     0.04%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.32%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.31%     0.13%  Native-Transpor  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.31%     0.01%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.31%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.30%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_unmap
     0.30%     0.12%  NonPeriodicTask  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.29%     0.02%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.29%     0.29%  kswapd0          [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.29%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_read
     0.29%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ksys_read
     0.29%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_read
     0.29%     0.03%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.28%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.28%     0.09%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.28%     0.06%  Native-Transpor  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.28%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.28%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.28%     0.03%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     0.28%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __x64_sys_writev
     0.28%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_writev
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] new_sync_read
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_read_iter
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_recvmsg
     0.27%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.27%     0.25%  Native-Transpor  [kernel.kallsyms]  [k] clear_page_erms
     0.27%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] vfs_writev
     0.26%     0.09%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_task_fair
     0.26%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg
     0.26%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_recvmsg
     0.25%     0.17%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.25%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk
     0.25%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_begin
     0.25%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.25%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.25%     0.01%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.24%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.24%     0.12%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.24%     0.22%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.23%     0.23%  kswapd0          [kernel.kallsyms]  [k] xas_create
     0.23%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.23%     0.00%  kswapd0          [kernel.kallsyms]  [k] page_cache_delete
     0.23%     0.00%  kswapd0          [kernel.kallsyms]  [k] xas_store
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_readv_writev
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_iter_write
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] inet6_sendmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_sendmsg
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_write_iter
     0.23%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg
     0.23%     0.10%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.23%     0.23%  kswapd1          [kernel.kallsyms]  [k] llist_add_batch
     0.23%     0.17%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.22%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_recvmsg_locked
     0.22%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ext4_readahead
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_common_interrupt
     0.22%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] common_interrupt
     0.22%     0.02%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.22%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.22%     0.21%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.22%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] skb_page_frag_refill
     0.22%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.21%     0.01%  perf             [kernel.kallsyms]  [k] __do_set_cpus_allowed
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __common_interrupt
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_edge_irq
     0.21%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] handle_irq_event
     0.21%     0.04%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ptep_clear_flush
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate_one
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk_file
     0.21%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] get_page_from_freelist
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_pages
     0.21%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] alloc_pages
     0.20%     0.20%  kswapd1          [kernel.kallsyms]  [k] xas_create
     0.20%     0.00%  kswapd1          [kernel.kallsyms]  [k] xas_store
     0.20%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] switch_fpu_return
     0.20%     0.20%  kswapd1          [kernel.kallsyms]  [k] up_read
     0.20%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] perf_iterate_sb
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __set_task_comm
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] perf_event_comm
     0.20%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.19%     0.10%  kcompactd0       [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.19%     0.00%  kcompactd0       [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.19%     0.10%  kswapd1          [kernel.kallsyms]  [k] move_pages_to_lru
     0.19%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.19%     0.18%  Native-Transpor  [kernel.kallsyms]  [k] next_uptodate_page
     0.19%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.19%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_queue_xmit
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.18%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_local_out
     0.18%     0.04%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_exit
     0.18%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.18%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] nvme_process_cq
     0.18%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.18%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_irq
     0.17%     0.17%  NonPeriodicTask  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __pagevec_release
     0.17%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap
     0.17%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_end
     0.17%     0.04%  kswapd0          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.17%     0.00%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.17%     0.00%  kswapd0          [kernel.kallsyms]  [k] free_unref_page_list
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_push
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_write_xmit
     0.17%     0.17%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.17%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.17%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.17%     0.12%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.17%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_entity
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_finish_plug
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.17%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] nvme_queue_rq
     0.17%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.17%     0.09%  kswapd1          [kernel.kallsyms]  [k] __cond_resched
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.17%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_finish_output
     0.17%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] ip_output
     0.16%     0.15%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.16%     0.14%  epollEventLoopG  [kernel.kallsyms]  [k] clear_page_erms
     0.16%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_write_end
     0.16%     0.16%  cluster1-nio-wo  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
