# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 858K of event 'cycles'
# Event count (approx.): 1573542348784
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                      
# ........  ........  ...............  ...................................  ............................................................................................................................................................
#
     0.65%     0.01%  GC Thread#2      [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.64%     0.06%  Executor task l  [kernel.kallsyms]                    [k] __alloc_pages
     0.64%     0.01%  GC Thread#7      [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.64%     0.01%  G1 Refine#3      [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.64%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.64%     0.01%  GC Thread#8      [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.63%     0.02%  GC Thread#4      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.63%     0.00%  G1 Refine#2      [kernel.kallsyms]                    [k] __run_hrtimer
     0.63%     0.00%  GC Thread#20     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.63%     0.01%  GC Thread#2      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.63%     0.01%  GC Thread#7      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.63%     0.00%  G1 Refine#4      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.63%     0.03%  Executor task l  [kernel.kallsyms]                    [k] schedule
     0.63%     0.00%  GC Thread#20     [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.63%     0.01%  GC Thread#8      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.63%     0.02%  GC Thread#15     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.63%     0.02%  Executor task l  [kernel.kallsyms]                    [k] open_last_lookups
     0.62%     0.62%  Executor task l  [kernel.kallsyms]                    [k] arch_scale_freq_tick
     0.62%     0.02%  G1 Refine#3      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.62%     0.00%  kswapd0          [kernel.kallsyms]                    [k] kswapd
     0.62%     0.00%  kswapd0          [kernel.kallsyms]                    [k] kthread
     0.62%     0.00%  kswapd0          [kernel.kallsyms]                    [k] ret_from_fork
     0.62%     0.62%  Executor task l  [kernel.kallsyms]                    [k] __const_udelay
     0.62%     0.02%  GC Thread#21     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.62%     0.00%  kswapd0          [kernel.kallsyms]                    [k] balance_pgdat
     0.62%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] __run_hrtimer
     0.62%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_node
     0.62%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_node_memcgs
     0.62%     0.01%  GC Thread#18     [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.61%     0.00%  GC Thread#15     [kernel.kallsyms]                    [k] __run_hrtimer
     0.61%     0.00%  G1 Refine#2      [kernel.kallsyms]                    [k] tick_sched_timer
     0.61%     0.01%  GC Thread#18     [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.61%     0.01%  Executor task l  [kernel.kallsyms]                    [k] alloc_empty_file
     0.61%     0.01%  GC Thread#12     [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.61%     0.09%  Executor task l  [kernel.kallsyms]                    [k] __schedule
     0.60%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] __run_hrtimer
     0.60%     0.37%  Executor task l  [kernel.kallsyms]                    [k] irqtime_account_irq
     0.60%     0.01%  GC Thread#12     [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.60%     0.01%  G1 Conc#0        [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.59%     0.01%  GC Thread#6      [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.59%     0.01%  GC Thread#0      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.59%     0.00%  GC Thread#16     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.59%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.59%     0.01%  G1 Conc#1        [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.59%     0.01%  G1 Conc#4        [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.59%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] tick_sched_timer
     0.59%     0.00%  GC Thread#16     [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.59%     0.01%  GC Thread#6      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.59%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.58%     0.15%  Executor task l  [kernel.kallsyms]                    [k] __alloc_file
     0.58%     0.00%  G1 Conc#0        [kernel.kallsyms]                    [k] __run_hrtimer
     0.58%     0.00%  G1 Refine#2      [kernel.kallsyms]                    [k] tick_sched_handle
     0.58%     0.01%  GC Thread#17     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.58%     0.01%  GC Thread#5      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.58%     0.01%  G1 Conc#2        [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.58%     0.00%  GC Thread#15     [kernel.kallsyms]                    [k] tick_sched_timer
     0.58%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] __run_hrtimer
     0.58%     0.01%  GC Thread#3      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.58%     0.01%  GC Thread#20     [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.58%     0.02%  G1 Refine#2      [kernel.kallsyms]                    [k] update_process_times
     0.58%     0.01%  G1 Conc#5        [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.58%     0.06%  Executor task l  [kernel.kallsyms]                    [k] __add_to_page_cache_locked
     0.58%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.58%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] tick_sched_timer
     0.58%     0.00%  G1 Conc#1        [kernel.kallsyms]                    [k] __run_hrtimer
     0.57%     0.01%  G1 Conc#3        [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.57%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.57%     0.00%  G1 Conc#4        [kernel.kallsyms]                    [k] __run_hrtimer
     0.57%     0.03%  Executor task l  [kernel.kallsyms]                    [k] get_page_from_freelist
     0.57%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] __run_hrtimer
     0.57%     0.00%  G1 Conc#2        [kernel.kallsyms]                    [k] __run_hrtimer
     0.57%     0.01%  GC Thread#20     [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.57%     0.00%  G1 Conc#5        [kernel.kallsyms]                    [k] __run_hrtimer
     0.57%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] __run_hrtimer
     0.57%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.57%     0.00%  GC Thread#3      [kernel.kallsyms]                    [k] __run_hrtimer
     0.56%     0.00%  kswapd0          [kernel.kallsyms]                    [k] lru_gen_shrink_lruvec
     0.56%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.56%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.56%     0.00%  G1 Conc#0        [kernel.kallsyms]                    [k] tick_sched_timer
     0.56%     0.00%  G1 Conc#3        [kernel.kallsyms]                    [k] __run_hrtimer
     0.56%     0.01%  GC Thread#2      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.56%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.56%     0.01%  G1 Refine#4      [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.56%     0.01%  GC Thread#8      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.56%     0.02%  G1 Refine#0      [kernel.kallsyms]                    [k] scheduler_tick
     0.56%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] tick_sched_handle
     0.56%     0.00%  kswapd0          [kernel.kallsyms]                    [k] evict_pages
     0.55%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] tick_sched_timer
     0.55%     0.00%  G1 Refine#5      [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.55%     0.01%  GC Thread#7      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.55%     0.00%  GC Thread#15     [kernel.kallsyms]                    [k] tick_sched_handle
     0.55%     0.55%  Executor task l  [kernel.kallsyms]                    [k] update_irq_load_avg
     0.55%     0.00%  G1 Conc#1        [kernel.kallsyms]                    [k] tick_sched_timer
     0.55%     0.00%  G1 Conc#4        [kernel.kallsyms]                    [k] tick_sched_timer
     0.55%     0.01%  GC Thread#16     [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.55%     0.02%  Executor task l  [kernel.kallsyms]                    [k] walk_component
     0.55%     0.02%  G1 Refine#4      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.55%     0.02%  GC Thread#4      [kernel.kallsyms]                    [k] update_process_times
     0.55%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] __run_hrtimer
     0.55%     0.00%  G1 Conc#5        [kernel.kallsyms]                    [k] tick_sched_timer
     0.55%     0.00%  G1 Conc#2        [kernel.kallsyms]                    [k] tick_sched_timer
     0.55%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] tick_sched_handle
     0.54%     0.13%  Executor task l  [kernel.kallsyms]                    [k] do_dentry_open
     0.54%     0.02%  GC Thread#15     [kernel.kallsyms]                    [k] update_process_times
     0.54%     0.00%  GC Thread#9      [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.54%     0.01%  GC Thread#22     [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
     0.54%     0.01%  G1 Refine#3      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.54%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] __run_hrtimer
     0.54%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.00%  GC Thread#9      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.54%     0.00%  GC Thread#3      [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.54%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.54%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] __run_hrtimer
     0.54%     0.00%  G1 Refine#5      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.54%     0.04%  swapper          [kernel.kallsyms]                    [k] asm_sysvec_call_function_single
     0.54%     0.00%  G1 Conc#3        [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.01%  GC Thread#16     [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.54%     0.01%  GC Thread#18     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.54%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
