# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11131294483677
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] zone_reclaimable_pages
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] allow_direct_reclaim.part.0
     0.00%     0.00%  kworker/28:1-di  [kernel.kallsyms]        [k] send_call_function_single_ipi
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb1647
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5acb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da17ae
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d11474
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d14647
     0.00%     0.00%  kworker/19:2     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] __free_one_page
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf94c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78be8
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_30
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] __do_sys_clone
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] copy_process
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] kernel_clone
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d68039
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] __ext4_journal_stop
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70e78
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] __security_genfs_sid
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] d_splice_alias
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] inode_doinit_with_dentry
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] security_d_instantiate
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] security_genfs_sid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c449fb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10f14
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000022e04
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cef0d3
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] sched_clock_cpu
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca040a
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000792753
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7b29
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] mprotect_fixup
     0.00%     0.00%  sssd_be          [kernel.kallsyms]        [k] do_syscall_64
     0.00%     0.00%  sssd_be          [kernel.kallsyms]        [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK5Field6eq_defEPKS_
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] wb_check_start_all
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000025218
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5b34
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] fput
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca053e
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000025541
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]        [k] __list_add_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42cf7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000799366
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d796bc
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] vmstat_update
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1aa2d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12fbc
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d900f0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ad7fa3
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] ext4_find_extent
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5051
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  tclsh8.6         libc-2.28.so             [.] malloc_consolidate
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd3ea4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cacee3
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] __blk_mq_run_hw_queue
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] blk_execute_rq
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d0b7e1
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/18:0-di  [kernel.kallsyms]        [k] pwq_dec_nr_in_flight
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]        [k] flush_busy_ctx
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]        [k] blk_mq_flush_busy_ctxs
     0.00%     0.00%  kworker/28:1-di  [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c45007
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1233b
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] dma_direct_unmap_sg
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] nvme_unmap_data.part.0
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000023e84
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] blk_mq_get_driver_tag
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] need_active_balance
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47dbb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47b8b
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]        [k] ext4_ext_try_to_merge
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] jbd2_journal_put_journal_head
     0.00%     0.00%  top              [kernel.kallsyms]        [k] mod_objcg_state
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK26Type_handler_string_result20charset_for_protocolEPK4Item
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd43d
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca517b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a955a5
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf8c1d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cef0a5
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12bcf
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c80426
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7ce20
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b94465
     0.00%     0.00%  kworker/30:1-di  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] nohz_balance_exit_idle
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a65b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72d43
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] dec_zone_page_state
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]        [k] __ext4_journal_stop
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]        [k] jbd2_journal_stop
     0.00%     0.00%  mariadbd         mariadbd                 [.] my_rnd
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]        [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4747e
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] dma_pool_alloc
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] nvme_pci_setup_prps
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf8de8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da04ce
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7efa
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce3687
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]        [k] sbitmap_any_bit_set
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] fput
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9c3f7
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9be13
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4a2b5
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd068c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5db2
     0.00%     0.00%  sh               [kernel.kallsyms]        [k] __x64_sys_execve
     0.00%     0.00%  sh               [kernel.kallsyms]        [k] bprm_execve.part.0
     0.00%     0.00%  sh               [kernel.kallsyms]        [k] do_execveat_common
     0.00%     0.00%  sh               [kernel.kallsyms]        [k] exec_binprm
     0.00%     0.00%  sh               [kernel.kallsyms]        [k] load_elf_binary
     0.00%     0.00%  sh               [kernel.kallsyms]        [k] search_binary_handler
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000791839
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] css_next_descendant_pre
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca6004
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7f25
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/22:2-di  [kernel.kallsyms]        [k] rb_erase
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085b471
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9facc
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] fput
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9be7f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42d03
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da2138
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4cbcb
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] TclResetRewriteEnsemble
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_22
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b9787
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7874
     0.00%     0.00%  mariadbd         libstdc++.so.6.0.25      [.] 0x000000000008ce80
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] jbd2_journal_stop
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] __ext4_journal_stop
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d50b
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN15Field_datetimef5resetEv
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]        [k] __update_idle_core
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]        [k] pick_next_task_idle
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_25
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4585d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000de74c8
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7a2a3
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6191a
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] blk_mq_get_driver_tag
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4b16a
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] drain_local_pages_wq
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] drain_pages_zone
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] free_pcppages_bulk
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77de4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca3e35
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d724b5
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK13select_result19view_structure_onlyEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca42e2
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13st_select_lex11init_selectEv
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] ttwu_stat
     0.00%     0.00%  mariadbd         [vdso]                   [.] 0x0000000000000806
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6190c
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN11Delete_plan24save_explain_delete_dataEP11st_mem_rootP3THD
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  kworker/26:0     [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c802de
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  gmain            [kernel.kallsyms]        [k] do_syscall_64
     0.00%     0.00%  gmain            [kernel.kallsyms]        [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f9d4
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4VDec3setEP4Item
     0.00%     0.00%  kworker/28:1-di  [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/28:1-di  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/28:1-di  [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d134
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/22:2-di  [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000706790
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007ac763
     0.00%     0.00%  kworker/28:1-di  [kernel.kallsyms]        [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] send_call_function_single_ipi
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] __read_swap_cache_async
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] do_swap_page
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] swap_vma_readahead
     0.00%     0.00%  kworker/22:2-di  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  kworker/22:2-di  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4JOIN34make_notnull_conds_for_range_scansEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4dd97
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]        [k] blk_mq_start_request
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce7648
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf555
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079f398
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd24d
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd01de
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] fput
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Copy_field3setEP5FieldS1_b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77d03
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca0e4d
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] ext4_ext_try_to_merge
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085cd8b
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce2bd8
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca716c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da12f8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7c334
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b85207
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1dd11
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000768bb2
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0a72
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] __ext4_journal_stop
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] jbd2_journal_stop
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] stop_this_handle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c86bac
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] _prb_read_valid
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] prb_read_valid
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] fprop_reflect_period_percpu.isra.0
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9c71b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10eab
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d81bf8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d93425
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a97cd1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca80e3
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d550
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  (sa1)            [kernel.kallsyms]        [k] do_syscall_64
     0.00%     0.00%  (sa1)            [kernel.kallsyms]        [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ntp_get_next_leap
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]        [k] wb_check_start_all
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN7handler20start_psi_batch_modeEv
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] find_busiest_group
