# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 343K of event 'cycles'
# Event count (approx.): 23139618858275
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     2.94%     0.40%  memtier_benchma  [kernel.kallsyms]  [k] refill_obj_stock
     2.77%     0.08%  memtier_benchma  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     2.73%     0.10%  redis-server     [kernel.kallsyms]  [k] handle_mm_fault
     2.69%     0.47%  memtier_benchma  [kernel.kallsyms]  [k] try_charge_memcg
     2.67%     0.16%  memtier_benchma  [kernel.kallsyms]  [k] kfree
     2.62%     0.00%  memtier_benchma  [kernel.kallsyms]  [k] skb_free_head
     2.57%     0.23%  memtier_benchma  [kernel.kallsyms]  [k] memcg_slab_free_hook
     2.50%     0.80%  memtier_benchma  [kernel.kallsyms]  [k] do_epoll_ctl
     2.24%     0.04%  memtier_benchma  [kernel.kallsyms]  [k] refill_stock
     2.21%     0.00%  memtier_benchma  [kernel.kallsyms]  [k] obj_cgroup_uncharge
     2.18%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] drain_stock
     2.03%     0.12%  redis-server     [kernel.kallsyms]  [k] __alloc_skb
     2.01%     0.05%  memtier_benchma  [kernel.kallsyms]  [k] __x64_sys_epoll_wait
     1.97%     0.91%  memtier_benchma  [kernel.kallsyms]  [k] __kmalloc_node_track_caller
     1.97%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] free_compound_page
     1.93%     0.71%  redis-server     [kernel.kallsyms]  [k] __handle_mm_fault
     1.82%     0.08%  memtier_benchma  [kernel.kallsyms]  [k] free_unref_page
     1.75%     0.27%  redis-server     [kernel.kallsyms]  [k] skb_release_data
     1.74%     0.05%  memtier_benchma  [kernel.kallsyms]  [k] obj_cgroup_uncharge_pages
     1.65%     0.27%  memtier_benchma  [kernel.kallsyms]  [k] do_epoll_wait
     1.65%     1.07%  redis-server     [kernel.kallsyms]  [k] memcg_slab_free_hook
     1.63%     0.07%  memtier_benchma  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     1.59%     0.01%  redis-server     [kernel.kallsyms]  [k] __wake_up_sync_key
     1.57%     0.04%  redis-server     [kernel.kallsyms]  [k] __wake_up_common_lock
     1.55%     1.10%  memtier_benchma  [kernel.kallsyms]  [k] page_counter_try_charge
     1.54%     0.33%  memtier_benchma  [kernel.kallsyms]  [k] free_pcppages_bulk
     1.54%     0.46%  redis-server     [kernel.kallsyms]  [k] __memcg_kmem_charge_page
     1.49%     0.05%  redis-server     [kernel.kallsyms]  [k] skb_copy_datagram_from_iter
     1.48%     0.01%  redis-server     [kernel.kallsyms]  [k] skb_free_head
     1.47%     0.07%  redis-server     [kernel.kallsyms]  [k] kfree
     1.44%     0.25%  memtier_benchma  [kernel.kallsyms]  [k] __fget_light
     1.39%     0.09%  memtier_benchma  [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     1.36%     1.35%  memtier_benchma  [kernel.kallsyms]  [k] propagate_protected_usage
     1.33%     0.48%  memtier_benchma  [kernel.kallsyms]  [k] _raw_spin_lock
     1.32%     1.31%  redis-server     [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     1.32%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] __wake_up_sync_key
     1.30%     0.05%  memtier_benchma  [kernel.kallsyms]  [k] __wake_up_common_lock
     1.30%     0.07%  redis-server     [kernel.kallsyms]  [k] __wake_up_common
     1.27%     0.16%  memtier_benchma  [kernel.kallsyms]  [k] sock_def_readable
     1.25%     1.23%  memtier_benchma  [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     1.21%     1.18%  memtier_benchma  [kernel.kallsyms]  [k] __fget_files
     1.20%     0.63%  redis-server     [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     1.20%     0.05%  memtier_benchma  [kernel.kallsyms]  [k] uncharge_batch
     1.17%     0.10%  memtier_benchma  [kernel.kallsyms]  [k] __x64_sys_ioctl
     1.17%     0.01%  redis-server     [kernel.kallsyms]  [k] kfree_skbmem
     1.16%     0.57%  memtier_benchma  [kernel.kallsyms]  [k] __check_object_size
     1.15%     0.12%  redis-server     [kernel.kallsyms]  [k] kmem_cache_free
     1.15%     0.86%  redis-server     [kernel.kallsyms]  [k] _raw_spin_lock
     1.14%     0.02%  redis-server     [kernel.kallsyms]  [k] skb_release_head_state
     1.14%     0.22%  redis-server     [kernel.kallsyms]  [k] ep_poll_callback
     1.12%     0.05%  redis-server     [kernel.kallsyms]  [k] unix_destruct_scm
     1.07%     0.37%  redis-server     [kernel.kallsyms]  [k] sock_wfree
     1.07%     0.05%  redis-server     [kernel.kallsyms]  [k] sock_def_readable
     1.06%     0.29%  redis-server     [kernel.kallsyms]  [k] __kmalloc_node_track_caller
     1.06%     0.45%  memtier_benchma  [kernel.kallsyms]  [k] __entry_text_start
     0.98%     0.09%  memtier_benchma  [kernel.kallsyms]  [k] __wake_up_common
     0.96%     0.05%  memtier_benchma  [kernel.kallsyms]  [k] __fdget
     0.95%     0.02%  redis-server     [kernel.kallsyms]  [k] unix_stream_read_actor
     0.93%     0.03%  redis-server     [kernel.kallsyms]  [k] skb_copy_datagram_iter
     0.90%     0.03%  redis-server     [kernel.kallsyms]  [k] __skb_datagram_iter
     0.86%     0.01%  redis-server     [kernel.kallsyms]  [k] simple_copy_to_iter
     0.85%     0.85%  memtier_benchma  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.84%     0.27%  memtier_benchma  [kernel.kallsyms]  [k] ep_poll_callback
     0.81%     0.72%  memtier_benchma  [kernel.kallsyms]  [k] drain_obj_stock
     0.80%     0.09%  memtier_benchma  [kernel.kallsyms]  [k] do_vfs_ioctl
     0.79%     0.07%  memtier_benchma  [kernel.kallsyms]  [k] import_iovec
     0.74%     0.12%  memtier_benchma  [kernel.kallsyms]  [k] sock_ioctl
     0.73%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     0.73%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     0.73%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     0.73%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     0.73%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     0.72%     0.12%  memtier_benchma  [kernel.kallsyms]  [k] __import_iovec
     0.72%     0.10%  memtier_benchma  [kernel.kallsyms]  [k] ep_item_poll.isra.0
     0.69%     0.12%  redis-server     [kernel.kallsyms]  [k] unix_write_space
     0.69%     0.05%  memtier_benchma  [kernel.kallsyms]  [k] rw_verify_area
     0.69%     0.40%  memtier_benchma  [kernel.kallsyms]  [k] sock_poll
     0.68%     0.38%  redis-server     [kernel.kallsyms]  [k] try_charge_memcg
     0.64%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.64%     0.39%  redis-server     [kernel.kallsyms]  [k] mod_objcg_state
     0.63%     0.00%  redis-server     [kernel.kallsyms]  [k] __wake_up
     0.62%     0.06%  memtier_benchma  [kernel.kallsyms]  [k] skb_copy_datagram_from_iter
     0.61%     0.53%  redis-server     [kernel.kallsyms]  [k] __slab_free
     0.61%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] schedule_hrtimeout_range
     0.61%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.60%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] schedule
     0.59%     0.10%  memtier_benchma  [kernel.kallsyms]  [k] iovec_from_user
     0.59%     0.01%  redis-server     [kernel.kallsyms]  [k] autoremove_wake_function
     0.59%     0.00%  redis-server     [kernel.kallsyms]  [k] default_wake_function
     0.58%     0.02%  redis-server     [kernel.kallsyms]  [k] try_to_wake_up
     0.57%     0.08%  memtier_benchma  [kernel.kallsyms]  [k] sock_do_ioctl
     0.56%     0.07%  memtier_benchma  [kernel.kallsyms]  [k] __schedule
     0.56%     0.56%  memtier_benchma  [kernel.kallsyms]  [k] _raw_read_lock_irqsave
     0.56%     0.32%  redis-server     [kernel.kallsyms]  [k] rmqueue_bulk
     0.55%     0.12%  memtier_benchma  [kernel.kallsyms]  [k] security_file_permission
     0.55%     0.50%  memtier_benchma  [kernel.kallsyms]  [k] mutex_lock
     0.53%     0.03%  redis-server     [kernel.kallsyms]  [k] migrate_misplaced_page
     0.52%     0.49%  memtier_benchma  [kernel.kallsyms]  [k] fput
     0.51%     0.50%  redis-server     [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.51%     0.36%  memtier_benchma  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.49%     0.41%  memtier_benchma  [kernel.kallsyms]  [k] apparmor_file_permission
     0.48%     0.00%  memtier_benchma  [kernel.kallsyms]  [k] kfree_skbmem
     0.48%     0.46%  memtier_benchma  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.48%     0.10%  memtier_benchma  [kernel.kallsyms]  [k] kmem_cache_free
     0.48%     0.06%  redis-server     [kernel.kallsyms]  [k] migrate_pages
     0.47%     0.06%  redis-server     [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.47%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] unix_ioctl
     0.46%     0.45%  memtier_benchma  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.45%     0.44%  redis-server     [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.42%     0.01%  swapper          [kernel.kallsyms]  [k] schedule_idle
     0.42%     0.10%  memtier_benchma  [kernel.kallsyms]  [k] ___slab_alloc
     0.41%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] skb_release_head_state
     0.41%     0.39%  memtier_benchma  [kernel.kallsyms]  [k] __free_one_page
     0.41%     0.04%  memtier_benchma  [kernel.kallsyms]  [k] unix_destruct_scm
     0.40%     0.07%  swapper          [kernel.kallsyms]  [k] __schedule
     0.40%     0.40%  redis-server     [kernel.kallsyms]  [k] sync_regs
     0.39%     0.13%  redis-server     [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.39%     0.00%  redis-server     [kernel.kallsyms]  [k] task_work_run
     0.39%     0.00%  redis-server     [kernel.kallsyms]  [k] change_prot_numa
     0.39%     0.00%  redis-server     [kernel.kallsyms]  [k] task_numa_work
     0.39%     0.38%  memtier_benchma  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.37%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] sock_wfree
     0.37%     0.35%  memtier_benchma  [kernel.kallsyms]  [k] __virt_addr_valid
     0.36%     0.36%  redis-server     [kernel.kallsyms]  [k] memset_erms
     0.36%     0.00%  redis-server     [kernel.kallsyms]  [k] ttwu_do_activate
     0.36%     0.04%  memtier_benchma  [kernel.kallsyms]  [k] __fdget_pos
     0.35%     0.00%  redis-server     [kernel.kallsyms]  [k] do_swap_page
     0.35%     0.34%  redis-server     [kernel.kallsyms]  [k] change_protection
     0.34%     0.07%  redis-server     [kernel.kallsyms]  [k] ___slab_alloc
     0.34%     0.19%  memtier_benchma  [kernel.kallsyms]  [k] mod_objcg_state
     0.34%     0.34%  redis-server     redis-check-rdb    [.] stringObjectLen
     0.33%     0.00%  redis-server     [kernel.kallsyms]  [k] enqueue_task
     0.31%     0.12%  redis-server     [kernel.kallsyms]  [k] __check_object_size
     0.31%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] new_slab
     0.30%     0.29%  memtier_benchma  [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.30%     0.00%  redis-server     [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.29%     0.29%  memtier_benchma  [kernel.kallsyms]  [k] unix_poll
     0.29%     0.00%  redis-server     [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.29%     0.29%  redis-server     [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.29%     0.28%  memtier_benchma  [kernel.kallsyms]  [k] mutex_unlock
     0.29%     0.28%  redis-server     [kernel.kallsyms]  [k] _raw_read_lock_irqsave
     0.28%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] dequeue_task
     0.28%     0.00%  redis-server     [kernel.kallsyms]  [k] irqentry_exit
     0.28%     0.21%  memtier_benchma  [kernel.kallsyms]  [k] __slab_free
     0.28%     0.03%  memtier_benchma  [kernel.kallsyms]  [k] dequeue_task_fair
     0.28%     0.00%  redis-server     [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.27%     0.01%  memtier_benchma  [kernel.kallsyms]  [k] __alloc_pages
     0.26%     0.08%  redis-server     [kernel.kallsyms]  [k] refill_obj_stock
     0.26%     0.15%  redis-server     [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.26%     0.00%  kswapd0          [kernel.kallsyms]  [k] balance_pgdat
     0.26%     0.00%  kswapd0          [kernel.kallsyms]  [k] kswapd
     0.26%     0.00%  kswapd0          [kernel.kallsyms]  [k] kthread
     0.26%     0.00%  kswapd0          [kernel.kallsyms]  [k] ret_from_fork
     0.25%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] get_page_from_freelist
     0.25%     0.01%  redis-server     [kernel.kallsyms]  [k] new_slab
     0.25%     0.02%  redis-server     [kernel.kallsyms]  [k] obj_cgroup_uncharge
     0.25%     0.00%  memtier_benchma  [kernel.kallsyms]  [k] alloc_pages
     0.24%     0.03%  memtier_benchma  [kernel.kallsyms]  [k] unix_write_space
     0.24%     0.17%  memtier_benchma  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.24%     0.20%  memtier_benchma  [kernel.kallsyms]  [k] _copy_to_iter
     0.24%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] dequeue_entity
     0.23%     0.23%  memtier_benchma  [kernel.kallsyms]  [k] memset_erms
     0.23%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] skb_queue_tail
     0.23%     0.23%  memtier_benchma  libc.so.6          [.] epoll_ctl
     0.23%     0.18%  memtier_benchma  [kernel.kallsyms]  [k] aa_sk_perm
     0.23%     0.04%  redis-server     [kernel.kallsyms]  [k] obj_cgroup_charge
     0.22%     0.22%  memtier_benchma  [kernel.kallsyms]  [k] __put_user_nocheck_4
     0.22%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] __build_skb_around
     0.21%     0.01%  redis-server     [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.21%     0.08%  memtier_benchma  [kernel.kallsyms]  [k] security_socket_recvmsg
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.21%     0.20%  memtier_benchma  [kernel.kallsyms]  [k] unix_inq_len
     0.20%     0.20%  memtier_benchma  [kernel.kallsyms]  [k] check_stack_object
     0.20%     0.10%  swapper          [kernel.kallsyms]  [k] menu_select
     0.20%     0.17%  memtier_benchma  [kernel.kallsyms]  [k] entry_SYSCALL_64_safe_stack
     0.19%     0.02%  redis-server     [kernel.kallsyms]  [k] skb_unlink
     0.19%     0.03%  redis-server     [kernel.kallsyms]  [k] enqueue_task_fair
     0.19%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_node
     0.19%     0.00%  redis-server     [kernel.kallsyms]  [k] __x64_sys_epoll_wait
     0.19%     0.12%  memtier_benchma  [kernel.kallsyms]  [k] _copy_from_user
     0.18%     0.06%  memtier_benchma  [kernel.kallsyms]  [k] security_socket_sendmsg
     0.18%     0.18%  memtier_benchma  [kernel.kallsyms]  [k] skb_set_owner_w
     0.18%     0.00%  redis-server     [kernel.kallsyms]  [k] swap_readpage
     0.18%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] __cond_resched
     0.18%     0.17%  redis-server     [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.17%     0.13%  redis-server     [kernel.kallsyms]  [k] prep_compound_page
     0.17%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_lruvec
     0.17%     0.00%  kswapd0          [kernel.kallsyms]  [k] evict_pages
     0.17%     0.07%  redis-server     [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.17%     0.07%  memtier_benchma  [kernel.kallsyms]  [k] apparmor_socket_sendmsg
     0.16%     0.00%  redis-server     [kernel.kallsyms]  [k] bdev_read_page
     0.16%     0.06%  memtier_benchma  [kernel.kallsyms]  [k] apparmor_socket_recvmsg
     0.16%     0.00%  redis-server     [kernel.kallsyms]  [k] zram_rw_page
     0.15%     0.00%  kswapd1          [kernel.kallsyms]  [k] balance_pgdat
     0.15%     0.00%  kswapd1          [kernel.kallsyms]  [k] kswapd
     0.15%     0.00%  kswapd1          [kernel.kallsyms]  [k] kthread
     0.15%     0.00%  kswapd1          [kernel.kallsyms]  [k] ret_from_fork
     0.15%     0.11%  redis-server     [kernel.kallsyms]  [k] obj_cgroup_uncharge_pages
     0.15%     0.04%  redis-server     [kernel.kallsyms]  [k] do_epoll_wait
     0.15%     0.05%  redis-server     [kernel.kallsyms]  [k] enqueue_entity
     0.15%     0.00%  redis-server     [kernel.kallsyms]  [k] zram_bvec_rw.constprop.0
     0.15%     0.00%  redis-server     [kernel.kallsyms]  [k] __zram_bvec_read.constprop.0
     0.15%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_node
     0.15%     0.03%  redis-server     [kernel.kallsyms]  [k] __fget_light
     0.15%     0.15%  memtier_benchma  [kernel.kallsyms]  [k] clear_page_erms
     0.15%     0.08%  redis-server     [kernel.kallsyms]  [k] numa_migrate_prep
     0.15%     0.03%  redis-server     [kernel.kallsyms]  [k] psi_task_change
     0.15%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_page_list
     0.14%     0.08%  redis-server     [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.14%     0.14%  memtier_benchma  [kernel.kallsyms]  [k] __ksize
     0.14%     0.01%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.14%     0.01%  redis-server     [kernel.kallsyms]  [k] rw_verify_area
     0.14%     0.14%  memtier_benchma  [kernel.kallsyms]  [k] __check_heap_object
     0.14%     0.00%  redis-server     [kernel.kallsyms]  [k] page_counter_uncharge
     0.13%     0.00%  memtier_benchma  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.13%     0.00%  redis-server     [kernel.kallsyms]  [k] zcomp_decompress
     0.13%     0.00%  redis-server     [kernel.kallsyms]  [k] crypto_comp_decompress
     0.13%     0.00%  redis-server     [kernel.kallsyms]  [k] lzorle_decompress
     0.13%     0.13%  redis-server     [kernel.kallsyms]  [k] lzo1x_decompress_safe
     0.13%     0.04%  memtier_benchma  [kernel.kallsyms]  [k] update_load_avg
     0.13%     0.11%  redis-server     [kernel.kallsyms]  [k] page_counter_cancel
     0.13%     0.13%  redis-server     [kernel.kallsyms]  [k] _raw_read_unlock_irqrestore
     0.13%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] free_pcp_prepare
     0.13%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_lruvec
     0.13%     0.00%  kswapd1          [kernel.kallsyms]  [k] evict_pages
     0.13%     0.00%  memtier_benchma  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.13%     0.13%  memtier_benchma  [kernel.kallsyms]  [k] _raw_read_unlock_irqrestore
     0.13%     0.10%  redis-server     [kernel.kallsyms]  [k] kernel_init_free_pages.part.0
     0.13%     0.12%  redis-server     [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     0.13%     0.00%  redis-server     [kernel.kallsyms]  [k] move_to_new_page
     0.12%     0.01%  redis-server     [kernel.kallsyms]  [k] security_file_permission
     0.12%     0.10%  redis-server     [kernel.kallsyms]  [k] _copy_to_iter
     0.12%     0.00%  redis-server     [kernel.kallsyms]  [k] migrate_page
     0.12%     0.00%  redis-server     [kernel.kallsyms]  [k] __put_page
     0.12%     0.11%  memtier_benchma  [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.12%     0.03%  redis-server     [kernel.kallsyms]  [k] free_unref_page
     0.12%     0.09%  memtier_benchma  [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.12%     0.01%  redis-server     [kernel.kallsyms]  [k] refill_stock
     0.12%     0.02%  memtier_benchma  [kernel.kallsyms]  [k] ksize
     0.12%     0.01%  redis-server     [kernel.kallsyms]  [k] __fdget_pos
     0.12%     0.03%  redis-server     [kernel.kallsyms]  [k] __entry_text_start
     0.12%     0.12%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.12%     0.12%  memtier_benchma  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.12%     0.12%  redis-server     [kernel.kallsyms]  [k] __fget_files
     0.12%     0.11%  redis-server     [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.11%     0.11%  redis-server     [kernel.kallsyms]  [k] page_counter_try_charge
     0.11%     0.11%  memtier_benchma  libc.so.6          [.] writev
     0.11%     0.11%  redis-server     [kernel.kallsyms]  [k] __check_heap_object
     0.11%     0.11%  memtier_benchma  libc.so.6          [.] readv
     0.11%     0.11%  redis-server     [kernel.kallsyms]  [k] psi_group_change
     0.11%     0.07%  memtier_benchma  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.11%     0.01%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     0.10%     0.10%  memtier_benchma  libc.so.6          [.] ioctl
     0.10%     0.08%  memtier_benchma  [kernel.kallsyms]  [k] rcu_all_qs
     0.10%     0.00%  redis-server     [kernel.kallsyms]  [k] drain_stock
     0.10%     0.10%  memtier_benchma  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.10%     0.00%  redis-server     [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.10%     0.09%  memtier_benchma  [kernel.kallsyms]  [k] _copy_from_iter
