# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 12406953077189
#
# Children      Self  Command          Shared Object         Symbol                                             
# ........  ........  ...............  ....................  ...................................................
#
     1.50%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] handle_mm_fault
     1.46%     0.01%  java             [kernel.kallsyms]     [k] move_to_new_page
     1.45%     0.00%  java             [kernel.kallsyms]     [k] migrate_page
     1.43%     0.05%  java             [kernel.kallsyms]     [k] __alloc_pages
     1.43%     0.52%  LocalJobRunner   [kernel.kallsyms]     [k] charge_memcg
     1.42%     0.01%  InMemoryMerger   [kernel.kallsyms]     [k] ext4_da_write_begin
     1.42%     0.11%  localfetcher#1   [kernel.kallsyms]     [k] __handle_mm_fault
     1.37%     0.10%  java             [kernel.kallsyms]     [k] rmap_walk_anon
     1.22%     0.12%  java             [kernel.kallsyms]     [k] get_page_from_freelist
     1.20%     0.04%  localfetcher#1   [kernel.kallsyms]     [k] __alloc_pages
     1.18%     1.16%  java             [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     1.15%     0.02%  java             [kernel.kallsyms]     [k] find_vma
     1.15%     0.00%  kswapd0          [kernel.kallsyms]     [k] kswapd
     1.15%     0.00%  kswapd0          [kernel.kallsyms]     [k] kthread
     1.15%     0.00%  kswapd0          [kernel.kallsyms]     [k] ret_from_fork
     1.14%     0.00%  kswapd0          [kernel.kallsyms]     [k] balance_pgdat
     1.14%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_node
     1.13%     1.13%  java             [kernel.kallsyms]     [k] vmacache_find
     1.13%     0.13%  localfetcher#1   [kernel.kallsyms]     [k] get_page_from_freelist
     1.12%     0.00%  InMemoryMerger   [kernel.kallsyms]     [k] grab_cache_page_write_begin
     1.12%     0.02%  InMemoryMerger   [kernel.kallsyms]     [k] pagecache_get_page
     1.07%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_end
     1.07%     0.12%  LocalJobRunner   [kernel.kallsyms]     [k] add_to_page_cache_lru
     1.07%     1.07%  swapper          [unknown]             [.] 0000000000000000
     1.06%     1.05%  java             [kernel.kallsyms]     [k] sync_regs
     1.06%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] generic_write_end
     1.02%     0.00%  kswapd1          [kernel.kallsyms]     [k] kthread
     1.02%     0.00%  kswapd1          [kernel.kallsyms]     [k] ret_from_fork
     1.02%     0.00%  kswapd1          [kernel.kallsyms]     [k] kswapd
     1.02%     0.00%  kswapd1          [kernel.kallsyms]     [k] balance_pgdat
     1.02%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_node
     0.97%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.96%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_syscall_64
     0.96%     0.00%  VM Thread        [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.96%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_syscall_64
     0.94%     0.32%  java             [kernel.kallsyms]     [k] _raw_spin_lock
     0.93%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ksys_read
     0.93%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] __x64_sys_read
     0.93%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] vfs_read
     0.93%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] new_sync_read
     0.93%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ext4_file_read_iter
     0.93%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] generic_file_read_iter
     0.93%     0.02%  Sampler Reader   [kernel.kallsyms]     [k] filemap_read
     0.92%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_misplaced_page
     0.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] __x64_sys_read
     0.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] ksys_read
     0.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] vfs_read
     0.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] ext4_file_read_iter
     0.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] generic_file_read_iter
     0.92%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] new_sync_read
     0.92%     0.02%  pool-4-thread-1  [kernel.kallsyms]     [k] filemap_read
     0.92%     0.00%  java             [kernel.kallsyms]     [k] try_to_migrate
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_mmap
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] ksys_mmap_pgoff
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] vm_mmap_pgoff
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_mmap
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] mmap_region
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] __do_munmap
     0.91%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_region
     0.91%     0.90%  java             [kernel.kallsyms]     [k] copy_page
     0.91%     0.90%  LocalJobRunner   [kernel.kallsyms]     [k] sync_regs
     0.90%     0.90%  java             [kernel.kallsyms]     [k] clear_page_erms
     0.90%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_vmas
     0.90%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_single_vma
     0.90%     0.90%  LocalJobRunner   libc.so.6             [.] 0x00000000001b2eae
     0.90%     0.17%  VM Thread        [kernel.kallsyms]     [k] unmap_page_range
     0.89%     0.01%  java             [kernel.kallsyms]     [k] alloc_pages_vma
     0.84%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_lruvec
     0.84%     0.00%  kswapd0          [kernel.kallsyms]     [k] evict_pages
     0.83%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] __mark_inode_dirty
     0.83%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages
     0.82%     0.02%  java             [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.82%     0.06%  localfetcher#1   [kernel.kallsyms]     [k] add_to_page_cache_lru
     0.82%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_lruvec
     0.81%     0.00%  kswapd1          [kernel.kallsyms]     [k] evict_pages
     0.81%     0.11%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_pages
     0.80%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_dirty_inode
     0.80%     0.01%  java             [kernel.kallsyms]     [k] do_syscall_64
     0.80%     0.78%  localfetcher#1   [kernel.kallsyms]     [k] clear_page_erms
     0.79%     0.57%  Sampler Reader   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.79%     0.04%  pool-4-thread-1  [kernel.kallsyms]     [k] add_to_page_cache_lru
     0.79%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] ext4_da_write_begin
     0.79%     0.01%  InMemoryMerger   [kernel.kallsyms]     [k] ext4_da_write_end
     0.78%     0.53%  LocalJobRunner   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     0.77%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add
     0.77%     0.06%  InMemoryMerger   [kernel.kallsyms]     [k] add_to_page_cache_lru
     0.77%     0.01%  InMemoryMerger   [kernel.kallsyms]     [k] generic_write_end
     0.73%     0.00%  java             [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.72%     0.19%  java             [kernel.kallsyms]     [k] try_to_migrate_one
     0.72%     0.00%  java             [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.67%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] alloc_pages
     0.66%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] __page_cache_alloc
     0.66%     0.56%  LocalJobRunner   [kernel.kallsyms]     [k] try_charge_memcg
     0.65%     0.08%  kswapd0          [kernel.kallsyms]     [k] shrink_page_list
     0.64%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] asm_exc_page_fault
     0.63%     0.07%  kswapd1          [kernel.kallsyms]     [k] shrink_page_list
     0.63%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] grab_cache_page_write_begin
     0.63%     0.01%  pool-4-thread-1  [kernel.kallsyms]     [k] pagecache_get_page
     0.63%     0.49%  pool-4-thread-1  [kernel.kallsyms]     [k] __add_to_page_cache_locked
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] kthread
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] ret_from_fork
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] worker_thread
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] process_one_work
     0.62%     0.24%  LocalJobRunner   [kernel.kallsyms]     [k] __pagevec_lru_add
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] wb_workfn
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] wb_writeback
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.62%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] do_writepages
     0.62%     0.04%  kworker/u97:2-e  [kernel.kallsyms]     [k] ext4_writepages
     0.60%     0.02%  InMemoryMerger   [kernel.kallsyms]     [k] __mark_inode_dirty
     0.60%     0.00%  kworker/u96:2-e  [kernel.kallsyms]     [k] worker_thread
     0.60%     0.00%  kworker/u96:2-e  [kernel.kallsyms]     [k] kthread
     0.60%     0.00%  kworker/u96:2-e  [kernel.kallsyms]     [k] ret_from_fork
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] kthread
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] ret_from_fork
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] worker_thread
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] process_one_work
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] wb_workfn
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] wb_writeback
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] do_writepages
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] __writeback_single_inode
     0.60%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.60%     0.00%  kworker/u96:2-e  [kernel.kallsyms]     [k] process_one_work
     0.60%     0.00%  kworker/u96:2-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.60%     0.42%  localfetcher#1   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     0.60%     0.04%  kworker/u98:1-w  [kernel.kallsyms]     [k] ext4_writepages
     0.59%     0.45%  InMemoryMerger   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     0.59%     0.00%  kworker/u96:2-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.59%     0.10%  kworker/u96:2-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.58%     0.00%  InMemoryMerger   [kernel.kallsyms]     [k] ext4_dirty_inode
     0.58%     0.00%  VM Thread        [kernel.kallsyms]     [k] tlb_flush_mmu
     0.58%     0.03%  java             [kernel.kallsyms]     [k] isolate_lru_page
     0.57%     0.01%  java             [kernel.kallsyms]     [k] __x64_sys_sched_yield
     0.57%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add_inactive_or_unevictable
     0.56%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] filemap_get_pages
     0.56%     0.00%  java             [kernel.kallsyms]     [k] alloc_misplaced_dst_page
     0.56%     0.54%  java             [kernel.kallsyms]     [k] page_vma_mapped_walk
     0.55%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] ondemand_readahead
     0.55%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] page_cache_async_ra
     0.55%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] alloc_pages_vma
     0.55%     0.01%  pool-4-thread-1  [kernel.kallsyms]     [k] page_cache_ra_unbounded
     0.54%     0.02%  java             [kernel.kallsyms]     [k] do_sched_yield
     0.54%     0.06%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.54%     0.00%  VM Thread        [kernel.kallsyms]     [k] free_pages_and_swap_cache
     0.53%     0.00%  java             [kernel.kallsyms]     [k] __put_page
     0.53%     0.52%  pool-4-thread-1  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.52%     0.05%  localfetcher#1   [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.52%     0.10%  VM Thread        [kernel.kallsyms]     [k] release_pages
     0.52%     0.01%  java             [kernel.kallsyms]     [k] migrate_page_copy
     0.51%     0.07%  java             [kernel.kallsyms]     [k] migrate_page_states
     0.51%     0.01%  java             [kernel.kallsyms]     [k] schedule
     0.50%     0.49%  LocalJobRunner   [kernel.kallsyms]     [k] __ptep_modify_prot_start
     0.50%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] exc_page_fault
     0.49%     0.35%  java             [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.48%     0.48%  InMemoryMerger   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.47%     0.08%  java             [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.47%     0.09%  java             [kernel.kallsyms]     [k] __schedule
     0.46%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_user_addr_fault
     0.46%     0.01%  java             [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.45%     0.35%  LocalJobRunner   [kernel.kallsyms]     [k] rmqueue_bulk
     0.45%     0.11%  java             [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.45%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_block_write_begin
     0.45%     0.01%  java             [kernel.kallsyms]     [k] hrtimer_interrupt
     0.45%     0.37%  java             [kernel.kallsyms]     [k] __count_memcg_events
     0.44%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_mark_inode_dirty
     0.43%     0.02%  java             [kernel.kallsyms]     [k] lock_page_lruvec_irq
     0.43%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kthread
     0.43%     0.00%  kcompactd0       [kernel.kallsyms]     [k] ret_from_fork
     0.43%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kcompactd
     0.43%     0.00%  kcompactd0       [kernel.kallsyms]     [k] compact_zone
     0.42%     0.00%  kcompactd0       [kernel.kallsyms]     [k] proactive_compact_node
     0.42%     0.22%  java             [kernel.kallsyms]     [k] numa_migrate_prep
     0.42%     0.03%  java             [kernel.kallsyms]     [k] mem_cgroup_migrate
     0.42%     0.36%  LocalJobRunner   [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]     [k] migrate_pages
     0.41%     0.01%  VM Thread        [kernel.kallsyms]     [k] asm_exc_page_fault
     0.40%     0.03%  kworker/u96:2-e  [kernel.kallsyms]     [k] end_page_writeback
     0.40%     0.03%  java             [kernel.kallsyms]     [k] remove_migration_pte
     0.40%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] handle_mm_fault
     0.38%     0.15%  localfetcher#1   [kernel.kallsyms]     [k] charge_memcg
     0.37%     0.01%  java             [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.37%     0.03%  Sampler Reader   [kernel.kallsyms]     [k] __handle_mm_fault
     0.37%     0.01%  java             [kernel.kallsyms]     [k] irqentry_exit
     0.37%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_pages
     0.36%     0.00%  java             [kernel.kallsyms]     [k] __mem_cgroup_uncharge
     0.36%     0.33%  java             [kernel.kallsyms]     [k] page_counter_charge
     0.36%     0.01%  java             [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.36%     0.00%  VM Thread        [kernel.kallsyms]     [k] exc_page_fault
     0.36%     0.01%  pool-4-thread-1  [kernel.kallsyms]     [k] ext4_da_write_end
     0.36%     0.00%  kworker/u97:2-e  [kernel.kallsyms]     [k] mpage_submit_page
     0.35%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] mpage_submit_page
     0.35%     0.01%  pool-4-thread-1  [kernel.kallsyms]     [k] generic_write_end
     0.34%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_user_addr_fault
     0.33%     0.09%  kworker/u96:2-e  [kernel.kallsyms]     [k] test_clear_page_writeback
     0.33%     0.03%  java             [kernel.kallsyms]     [k] uncharge_batch
     0.33%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] move_to_new_page
     0.32%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page
     0.32%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_timer
     0.32%     0.04%  java             [kernel.kallsyms]     [k] lru_cache_add
     0.32%     0.01%  InMemoryMerger   [kernel.kallsyms]     [k] alloc_pages
     0.32%     0.01%  VM Thread        [kernel.kallsyms]     [k] handle_mm_fault
     0.31%     0.02%  InMemoryMerger   [kernel.kallsyms]     [k] __alloc_pages
     0.31%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock
     0.31%     0.00%  pool-4-thread-1  [kernel.kallsyms]     [k] alloc_pages
     0.31%     0.03%  java             [kernel.kallsyms]     [k] update_process_times
     0.30%     0.14%  java             [kernel.kallsyms]     [k] charge_memcg
     0.30%     0.02%  pool-4-thread-1  [kernel.kallsyms]     [k] __alloc_pages
     0.30%     0.04%  localfetcher#1   [kernel.kallsyms]     [k] lru_cache_add
     0.30%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_handle
     0.30%     0.00%  InMemoryMerger   [kernel.kallsyms]     [k] asm_exc_page_fault
     0.28%     0.04%  InMemoryMerger   [kernel.kallsyms]     [k] get_page_from_freelist
     0.28%     0.06%  pool-4-thread-1  [kernel.kallsyms]     [k] get_page_from_freelist
     0.28%     0.00%  java             [kernel.kallsyms]     [k] page_counter_uncharge
     0.28%     0.06%  VM Thread        [kernel.kallsyms]     [k] __handle_mm_fault
     0.28%     0.01%  InMemoryMerger   [kernel.kallsyms]     [k] ext4_block_write_begin
     0.28%     0.05%  kworker/u97:2-e  [kernel.kallsyms]     [k] ext4_bio_write_page
     0.27%     0.01%  pool-4-thread-1  [kernel.kallsyms]     [k] __mark_inode_dirty
     0.27%     0.26%  java             [kernel.kallsyms]     [k] task_numa_fault
     0.27%     0.03%  kswapd1          [kernel.kallsyms]     [k] __remove_mapping
     0.27%     0.05%  kworker/u98:1-w  [kernel.kallsyms]     [k] ext4_bio_write_page
     0.27%     0.24%  java             [kernel.kallsyms]     [k] page_counter_cancel
     0.27%     0.09%  java             [kernel.kallsyms]     [k] __pagevec_lru_add
     0.27%     0.03%  kswapd0          [kernel.kallsyms]     [k] __remove_mapping
     0.27%     0.03%  VM Thread        [kernel.kallsyms]     [k] free_unref_page_list
