# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 402  of event 'cycles'
# Event count (approx.): 909640379647
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     1.74%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     1.74%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     1.71%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     1.59%     0.00%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk
     1.56%     0.00%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk_file
     1.53%     1.53%  kcompactd1       [kernel.kallsyms]  [k] page_vma_mapped_walk
     1.51%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate
     1.51%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate_one
     1.35%     1.35%  postgres         [kernel.kallsyms]  [k] scheduler_tick
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] __hrtimer_run_queues
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] hrtimer_interrupt
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_handle
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_timer
     1.35%     0.00%  postgres         [kernel.kallsyms]  [k] update_process_times
     0.28%     0.03%  postgres         [kernel.kallsyms]  [k] ___pte_free_tlb
     0.28%     0.00%  postgres         [kernel.kallsyms]  [k] free_pgd_range
     0.28%     0.00%  postgres         [kernel.kallsyms]  [k] free_pgtables
     0.25%     0.03%  postgres         [kernel.kallsyms]  [k] free_unref_page_list
     0.25%     0.00%  postgres         [kernel.kallsyms]  [k] tlb_remove_page
     0.23%     0.00%  postgres         [kernel.kallsyms]  [k] free_pcppages_bulk
     0.23%     0.00%  postgres         [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.20%     0.20%  postgres         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.20%     0.06%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock
     0.13%     0.13%  kcompactd0       [kernel.kallsyms]  [k] clear_page_erms
     0.13%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compaction_alloc
     0.13%     0.00%  kcompactd0       [kernel.kallsyms]  [k] post_alloc_hook
     0.13%     0.00%  kcompactd0       [kernel.kallsyms]  [k] split_map_pages
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     0.08%     0.08%  postgres         [kernel.kallsyms]  [k] __free_one_page
     0.07%     0.07%  kcompactd1       [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.07%     0.00%  kcompactd1       [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.07%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_lock_irqsave
     0.07%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.07%     0.00%  kcompactd1       [kernel.kallsyms]  [k] isolate_freepages_block
     0.06%     0.06%  kcompactd0       [kernel.kallsyms]  [k] copy_page
     0.06%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page
     0.06%     0.00%  kcompactd0       [kernel.kallsyms]  [k] move_to_new_page
     0.06%     0.00%  kcompactd0       [kernel.kallsyms]  [k] remove_migration_pte
     0.06%     0.03%  kcompactd0       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] lru_add_drain
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] lru_add_drain_cpu
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.06%     0.00%  kcompactd1       [kernel.kallsyms]  [k] buffer_migrate_page
     0.06%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_page_move_mapping
     0.06%     0.00%  kcompactd1       [kernel.kallsyms]  [k] move_to_new_page
     0.05%     0.03%  kcompactd1       [kernel.kallsyms]  [k] remove_migration_pte
     0.04%     0.01%  postgres         [kernel.kallsyms]  [k] mark_page_accessed
     0.03%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] __handle_mm_fault
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_exc_page_fault
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_user_addr_fault
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] exc_page_fault
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] handle_mm_fault
     0.03%     0.03%  kcompactd0       [kernel.kallsyms]  [k] check_pte
     0.03%     0.03%  kcompactd0       [kernel.kallsyms]  [k] __mod_lruvec_state
     0.03%     0.00%  kcompactd0       [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.03%     0.00%  kcompactd0       [kernel.kallsyms]  [k] page_add_file_rmap
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.03%     0.03%  kcompactd0       [kernel.kallsyms]  [k] __mod_zone_page_state
     0.03%     0.00%  kcompactd0       [kernel.kallsyms]  [k] isolate_migratepages_block
     0.03%     0.03%  kcompactd1       [kernel.kallsyms]  [k] xas_load
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.03%     0.03%  postgres         [kernel.kallsyms]  [k] page_mapping
     0.03%     0.00%  postgres         [kernel.kallsyms]  [k] set_page_dirty
     0.03%     0.03%  kcompactd1       [kernel.kallsyms]  [k] up_read
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] remote_function
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_ioctl
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] _perf_event_enable
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] _perf_ioctl
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] event_function_call
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] generic_exec_single
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] perf_event_for_each_child
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] perf_ioctl
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] smp_call_function_single
     0.03%     0.03%  postgres         [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.03%     0.00%  postgres         [kernel.kallsyms]  [k] unlock_page_memcg
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] event_function
     0.03%     0.03%  kcompactd1       [kernel.kallsyms]  [k] isolate_migratepages_block
     0.03%     0.03%  postgres         [kernel.kallsyms]  [k] workingset_activation
     0.03%     0.03%  kcompactd1       [kernel.kallsyms]  [k] xas_start
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_page
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] __perf_event_enable
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] ctx_resched
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] x86_pmu_enable
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] native_write_msr
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __alloc_pages
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] alloc_misplaced_dst_page
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] get_page_from_freelist
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_pages
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] PageHuge
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.02%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] _raw_spin_lock
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] rmqueue_bulk
     0.01%     0.01%  perf             [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.01%     0.01%  perf             [kernel.kallsyms]  [k] nmi_restore
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] clear_page_erms
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] memcpy_fromio
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] fput
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ghes_notify_nmi
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] acpi_os_read_memory
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] schedule_idle
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] set_next_entity
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] set_pte_vaddr
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] exc_nmi
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] nmi_handle
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ghes_copy_tofrom_phys
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] fill_pte
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sysvec_call_function_single
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sysvec_call_function_single
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] flush_tlb_one_kernel
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] set_pte_vaddr_p4d
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%     0.00%  swapper          [unknown]          [.] 0000000000000000
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rebalance_domains
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] scheduler_tick
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_sched_handle
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_sched_timer
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] update_process_times
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] find_get_pages_range_tag
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] __writeback_single_inode
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] do_writepages
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] ext4_writepages
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] pagevec_lookup_range_tag
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] process_one_work
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] wb_workfn
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] wb_writeback
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_core
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_core_si
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_cancel
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_try_to_cancel.part.0
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_exit
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_restart
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] error_return
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_stop_tick
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] __do_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] do_page_cache_ra
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] filemap_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] handle_mm_fault
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] workingset_refault
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] read_tsc
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_irq_enter
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __free_one_page
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __free_pages
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __free_slab
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __slab_free
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] discard_slab
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] free_fair_sched_group
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] free_unref_page
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] kfree
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] sched_free_group_rcu
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] native_sched_clock
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] _nohz_idle_balance.constprop.0.isra.0
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] nohz_run_idle_balance
     0.00%     0.00%  perf             [unknown]          [.] 0000000000000000


#
# (Cannot load tips.txt file, please install perf!)
#
