# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 6983414561021
#
# Children      Self  Command          Shared Object         Symbol                                             
# ........  ........  ...............  ....................  ...................................................
#
     8.67%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] generic_file_read_iter
     8.66%     0.17%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_read
     8.38%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] exc_page_fault
     7.88%     0.15%  LocalJobRunner   [kernel.kallsyms]     [k] do_user_addr_fault
     7.30%     0.24%  LocalJobRunner   [kernel.kallsyms]     [k] handle_mm_fault
     6.63%     0.98%  LocalJobRunner   [kernel.kallsyms]     [k] __handle_mm_fault
     4.63%     0.00%  swapper          [kernel.kallsyms]     [k] secondary_startup_64_no_verify
     4.63%     0.00%  swapper          [kernel.kallsyms]     [k] cpu_startup_entry
     4.62%     0.01%  swapper          [kernel.kallsyms]     [k] do_idle
     4.60%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     4.55%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     4.53%     0.00%  swapper          [kernel.kallsyms]     [k] start_secondary
     4.49%     4.45%  java             [kernel.kallsyms]     [k] down_read_trylock
     4.39%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_begin
     4.37%     0.00%  swapper          [kernel.kallsyms]     [k] cpuidle_enter
     4.37%     0.00%  swapper          [kernel.kallsyms]     [k] cpuidle_enter_state
     4.29%     4.29%  swapper          [kernel.kallsyms]     [k] mwait_idle_with_hints.constprop.0
     4.02%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     3.88%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit
     3.87%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     3.80%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] __alloc_pages
     3.65%     0.30%  LocalJobRunner   [kernel.kallsyms]     [k] get_page_from_freelist
     3.62%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_work_run
     3.61%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_numa_work
     3.60%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] change_prot_numa
     3.45%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] grab_cache_page_write_begin
     3.41%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] pagecache_get_page
     3.36%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     3.36%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] do_syscall_64
     3.27%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     3.22%     0.02%  java             [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     3.22%     3.03%  LocalJobRunner   [kernel.kallsyms]     [k] change_protection
     3.16%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ksys_read
     3.16%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] __x64_sys_read
     3.16%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] vfs_read
     3.16%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ext4_file_read_iter
     3.16%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] new_sync_read
     3.16%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] generic_file_read_iter
     3.16%     0.03%  localfetcher#1   [kernel.kallsyms]     [k] filemap_read
     3.15%     0.02%  java             [kernel.kallsyms]     [k] move_to_new_page
     3.13%     0.01%  java             [kernel.kallsyms]     [k] migrate_page
     2.87%     2.85%  java             [kernel.kallsyms]     [k] sync_regs
     2.84%     2.83%  LocalJobRunner   [kernel.kallsyms]     [k] clear_page_erms
     2.69%     0.05%  java             [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     2.62%     0.06%  java             [kernel.kallsyms]     [k] do_syscall_64
     2.61%     0.01%  java             [kernel.kallsyms]     [k] rmap_walk
     2.39%     0.10%  java             [kernel.kallsyms]     [k] __alloc_pages
     2.38%     0.21%  java             [kernel.kallsyms]     [k] rmap_walk_anon
     2.35%     0.27%  java             [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     2.32%     2.30%  java             [kernel.kallsyms]     [k] up_read
     2.29%     0.22%  java             [kernel.kallsyms]     [k] get_page_from_freelist
     2.16%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_end
     2.11%     0.10%  LocalJobRunner   [kernel.kallsyms]     [k] generic_write_end
     1.99%     0.03%  java             [kernel.kallsyms]     [k] irqentry_exit
     1.96%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     1.95%     0.93%  localfetcher#1   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     1.95%     1.94%  java             [kernel.kallsyms]     [k] copy_page
     1.87%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages
     1.87%     0.23%  LocalJobRunner   [kernel.kallsyms]     [k] add_to_page_cache_lru
     1.85%     0.02%  java             [kernel.kallsyms]     [k] __x64_sys_sched_yield
     1.80%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.80%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_syscall_64
     1.78%     1.77%  java             [kernel.kallsyms]     [k] clear_page_erms
     1.78%     0.09%  java             [kernel.kallsyms]     [k] do_sched_yield
     1.77%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_misplaced_page
     1.75%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages_vma
     1.73%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] __x64_sys_read
     1.73%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ksys_read
     1.73%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] vfs_read
     1.73%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] new_sync_read
     1.73%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ext4_file_read_iter
     1.73%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] generic_file_read_iter
     1.72%     0.02%  Sampler Reader   [kernel.kallsyms]     [k] filemap_read
     1.67%     0.00%  java             [kernel.kallsyms]     [k] try_to_migrate
     1.65%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] asm_exc_page_fault
     1.63%     0.03%  java             [kernel.kallsyms]     [k] schedule
     1.63%     0.05%  java             [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     1.61%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] __mark_inode_dirty
     1.59%     0.07%  java             [kernel.kallsyms]     [k] hrtimer_interrupt
     1.58%     0.17%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_pages
     1.56%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_dirty_inode
     1.56%     0.39%  java             [kernel.kallsyms]     [k] __schedule
     1.51%     1.12%  Sampler Reader   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     1.37%     0.87%  LocalJobRunner   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     1.35%     0.03%  java             [kernel.kallsyms]     [k] __hrtimer_run_queues
     1.31%     1.31%  java             libc.so.6             [.] 0x00000000001b2383
     1.30%     0.26%  java             [kernel.kallsyms]     [k] try_to_migrate_one
     1.25%     0.02%  java             [kernel.kallsyms]     [k] alloc_pages_vma
     1.21%     0.15%  LocalJobRunner   [kernel.kallsyms]     [k] __mem_cgroup_charge
     1.21%     0.90%  java             [kernel.kallsyms]     [k] __count_memcg_events
     1.20%     0.00%  java             [kernel.kallsyms]     [k] task_work_run
     1.20%     0.00%  java             [kernel.kallsyms]     [k] task_numa_work
     1.20%     0.00%  java             [kernel.kallsyms]     [k] change_prot_numa
     1.19%     0.04%  java             [kernel.kallsyms]     [k] find_vma
     1.18%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __x64_sys_futex
     1.18%     0.00%  kswapd0          [kernel.kallsyms]     [k] kthread
     1.18%     0.00%  kswapd0          [kernel.kallsyms]     [k] ret_from_fork
     1.18%     0.00%  kswapd0          [kernel.kallsyms]     [k] kswapd
     1.18%     0.00%  kswapd0          [kernel.kallsyms]     [k] balance_pgdat
     1.18%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_node
     1.17%     0.00%  java             [kernel.kallsyms]     [k] alloc_misplaced_dst_page
     1.17%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] do_futex
     1.16%     1.14%  java             [kernel.kallsyms]     [k] vmacache_find
     1.14%     0.02%  java             [kernel.kallsyms]     [k] migrate_page_copy
     1.11%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_timer
     1.11%     0.13%  java             [kernel.kallsyms]     [k] migrate_page_states
     1.09%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] filemap_get_pages
     1.09%     0.01%  java             [kernel.kallsyms]     [k] __put_page
     1.07%     0.99%  java             [kernel.kallsyms]     [k] change_protection
     1.06%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] asm_exc_page_fault
     1.05%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ondemand_readahead
     1.04%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     1.04%     0.08%  java             [kernel.kallsyms]     [k] update_process_times
     1.03%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_async_ra
     1.02%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_handle
     1.00%     0.97%  java             [kernel.kallsyms]     [k] task_numa_fault
     1.00%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] exc_page_fault
     1.00%     0.49%  java             [kernel.kallsyms]     [k] numa_migrate_prep
     0.97%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] do_user_addr_fault
     0.96%     0.02%  VM Thread        [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.95%     0.04%  java             [kernel.kallsyms]     [k] mem_cgroup_migrate
     0.94%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_syscall_64
     0.93%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] handle_mm_fault
     0.92%     0.72%  java             [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.89%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.89%     0.06%  localfetcher#1   [kernel.kallsyms]     [k] __handle_mm_fault
     0.89%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_block_write_begin
     0.88%     0.03%  localfetcher#1   [kernel.kallsyms]     [k] __alloc_pages
     0.87%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] hrtimer_interrupt
     0.85%     0.07%  localfetcher#1   [kernel.kallsyms]     [k] get_page_from_freelist
     0.82%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] charge_memcg
     0.82%     0.75%  java             [kernel.kallsyms]     [k] page_counter_charge
     0.81%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] exc_page_fault
     0.80%     0.13%  java             [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.78%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_lruvec
     0.78%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_pages
     0.78%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_mark_inode_dirty
     0.77%     0.00%  kswapd0          [kernel.kallsyms]     [k] evict_pages
     0.77%     0.03%  java             [kernel.kallsyms]     [k] scheduler_tick
     0.76%     0.01%  VM Thread        [kernel.kallsyms]     [k] asm_exc_page_fault
     0.76%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] do_user_addr_fault
     0.75%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.75%     0.72%  java             [kernel.kallsyms]     [k] page_vma_mapped_walk
     0.74%     0.05%  java             [kernel.kallsyms]     [k] isolate_lru_page
     0.74%     0.01%  java             [kernel.kallsyms]     [k] __mem_cgroup_uncharge
     0.74%     0.10%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add
     0.74%     0.73%  LocalJobRunner   [kernel.kallsyms]     [k] sync_regs
     0.69%     0.06%  java             [kernel.kallsyms]     [k] uncharge_batch
     0.67%     0.01%  VM Thread        [kernel.kallsyms]     [k] exc_page_fault
     0.66%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] move_to_new_page
     0.65%     0.57%  java             [kernel.kallsyms]     [k] _raw_spin_lock
     0.65%     0.65%  localfetcher#1   [kernel.kallsyms]     [k] clear_page_erms
     0.65%     0.00%  kswapd1          [kernel.kallsyms]     [k] kthread
     0.65%     0.00%  kswapd1          [kernel.kallsyms]     [k] ret_from_fork
     0.65%     0.00%  kswapd1          [kernel.kallsyms]     [k] kswapd
     0.65%     0.00%  kswapd1          [kernel.kallsyms]     [k] balance_pgdat
     0.65%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_node
     0.65%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page
     0.65%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_timer
     0.65%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] handle_mm_fault
     0.63%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] schedule
     0.63%     0.20%  LocalJobRunner   [kernel.kallsyms]     [k] __pagevec_lru_add
     0.62%     0.02%  VM Thread        [kernel.kallsyms]     [k] do_user_addr_fault
     0.61%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] update_process_times
     0.61%     0.10%  LocalJobRunner   [kernel.kallsyms]     [k] __schedule
     0.61%     0.05%  Sampler Reader   [kernel.kallsyms]     [k] __handle_mm_fault
     0.61%     0.10%  java             [kernel.kallsyms]     [k] pick_next_task_fair
     0.60%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_handle
     0.60%     0.01%  java             [kernel.kallsyms]     [k] page_counter_uncharge
     0.59%     0.05%  kswapd0          [kernel.kallsyms]     [k] shrink_page_list
     0.59%     0.05%  java             [kernel.kallsyms]     [k] remove_migration_pte
     0.59%     0.59%  LocalJobRunner   libc.so.6             [.] 0x00000000001b2eae
     0.57%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait
     0.57%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] kthread
     0.57%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] ret_from_fork
     0.57%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] worker_thread
     0.57%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] process_one_work
     0.57%     0.03%  VM Thread        [kernel.kallsyms]     [k] handle_mm_fault
     0.56%     0.51%  java             [kernel.kallsyms]     [k] page_counter_cancel
     0.56%     0.07%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wake
     0.55%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] wb_workfn
     0.55%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] wb_writeback
     0.55%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.55%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.55%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.55%     0.00%  kworker/u97:6-e  [kernel.kallsyms]     [k] do_writepages
     0.55%     0.05%  kworker/u97:6-e  [kernel.kallsyms]     [k] ext4_writepages
     0.53%     0.25%  java             [kernel.kallsyms]     [k] charge_memcg
     0.53%     0.07%  java             [kernel.kallsyms]     [k] lru_cache_add
     0.53%     0.39%  java             [kernel.kallsyms]     [k] error_entry
     0.52%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] kthread
     0.52%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ret_from_fork
     0.52%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] worker_thread
     0.52%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] process_one_work
     0.51%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.51%     0.07%  java             [kernel.kallsyms]     [k] ptep_clear_flush
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.50%     0.14%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.50%     0.13%  VM Thread        [kernel.kallsyms]     [k] __handle_mm_fault
     0.50%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_call_function
     0.50%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_lruvec
     0.49%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_sched_yield
     0.49%     0.05%  java             [kernel.kallsyms]     [k] switch_fpu_return
     0.49%     0.00%  kswapd1          [kernel.kallsyms]     [k] evict_pages
     0.48%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait_queue_me
     0.48%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_journal_start_sb
     0.48%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] alloc_pages
     0.48%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] try_to_wake_up
     0.48%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] __page_cache_alloc
     0.48%     0.12%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited
     0.47%     0.04%  java             [kernel.kallsyms]     [k] lock_page_lruvec_irq
     0.47%     0.29%  java             [kernel.kallsyms]     [k] mpol_misplaced
     0.46%     0.46%  java             [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.46%     0.02%  VM Thread        [kernel.kallsyms]     [k] do_sched_yield
     0.45%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] wake_up_q
     0.45%     0.05%  java             [kernel.kallsyms]     [k] task_tick_fair
     0.45%     0.01%  java             [kernel.kallsyms]     [k] flush_tlb_mm_range
     0.45%     0.45%  java             [kernel.kallsyms]     [k] __restore_fpregs_from_fpstate
     0.45%     0.05%  localfetcher#1   [kernel.kallsyms]     [k] add_to_page_cache_lru
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] worker_thread
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] kthread
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] ret_from_fork
     0.44%     0.18%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_mark_iloc_dirty
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] process_one_work
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] wb_workfn
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] wb_writeback
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] do_writepages
     0.44%     0.00%  kworker/u98:1-w  [kernel.kallsyms]     [k] __writeback_single_inode
     0.44%     0.05%  kworker/u98:1-w  [kernel.kallsyms]     [k] ext4_writepages
     0.44%     0.18%  java             [kernel.kallsyms]     [k] __pagevec_lru_add
     0.44%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] scheduler_tick
     0.44%     0.01%  java             [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.44%     0.01%  java             [kernel.kallsyms]     [k] native_flush_tlb_multi
     0.43%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] create_empty_buffers
     0.43%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] __block_commit_write.constprop.0.isra.0
     0.43%     0.21%  java             [kernel.kallsyms]     [k] update_load_avg
     0.43%     0.43%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page
     0.43%     0.11%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.43%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ondemand_readahead
     0.43%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] jbd2__journal_start
     0.42%     0.42%  LocalJobRunner   [kernel.kallsyms]     [k] __get_user_nocheck_1
     0.42%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     0.42%     0.00%  java             [kernel.kallsyms]     [k] on_each_cpu_cond_mask
     0.42%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] alloc_pages_vma
     0.42%     0.18%  LocalJobRunner   [kernel.kallsyms]     [k] kmem_cache_alloc
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kthread
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]     [k] ret_from_fork
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kcompactd
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]     [k] compact_zone
     0.40%     0.39%  LocalJobRunner   [kernel.kallsyms]     [k] __ptep_modify_prot_start
     0.40%     0.00%  kcompactd0       [kernel.kallsyms]     [k] proactive_compact_node
     0.40%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add_inactive_or_unevictable
     0.39%     0.00%  kcompactd0       [kernel.kallsyms]     [k] migrate_pages
     0.39%     0.03%  kswapd1          [kernel.kallsyms]     [k] shrink_page_list
     0.38%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_page_buffers
     0.38%     0.28%  LocalJobRunner   [kernel.kallsyms]     [k] try_charge_memcg
     0.38%     0.00%  java             [kernel.kallsyms]     [k] sysvec_call_function
     0.38%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_get_block_prep
     0.38%     0.21%  java             [kernel.kallsyms]     [k] update_curr
     0.38%     0.07%  java             [kernel.kallsyms]     [k] yield_task_fair
     0.38%     0.33%  LocalJobRunner   [kernel.kallsyms]     [k] rmqueue_bulk
     0.37%     0.00%  java             [kernel.kallsyms]     [k] generic_smp_call_function_single_interrupt
     0.37%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_async_ra
     0.37%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_buffer_head
     0.36%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page_to_iter
     0.35%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] mark_buffer_dirty
     0.35%     0.00%  java             [kernel.kallsyms]     [k] __sysvec_call_function
     0.34%     0.08%  java             [kernel.kallsyms]     [k] free_unref_page
     0.33%     0.33%  LocalJobRunner   [kernel.kallsyms]     [k] mark_page_accessed
     0.32%     0.26%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock
     0.32%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages
     0.32%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] kthread
     0.32%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] ret_from_fork
     0.32%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] worker_thread
     0.32%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] process_one_work
     0.32%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_slab
     0.32%     0.23%  java             [kernel.kallsyms]     [k] smp_call_function_many_cond
     0.32%     0.30%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_read_batch
     0.32%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_wb_stats
     0.32%     0.00%  kswapd0          [kernel.kallsyms]     [k] do_shrink_slab
     0.31%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     0.31%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] wb_workfn
     0.31%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] wb_writeback
     0.31%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.31%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.31%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.31%     0.00%  kworker/u97:7-e  [kernel.kallsyms]     [k] do_writepages
     0.31%     0.02%  kworker/u97:7-e  [kernel.kallsyms]     [k] ext4_writepages
     0.31%     0.01%  VM Thread        [kernel.kallsyms]     [k] schedule
     0.31%     0.21%  localfetcher#1   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     0.31%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_mmap
     0.31%     0.00%  VM Thread        [kernel.kallsyms]     [k] ksys_mmap_pgoff
     0.31%     0.00%  VM Thread        [kernel.kallsyms]     [k] vm_mmap_pgoff
     0.31%     0.00%  VM Thread        [kernel.kallsyms]     [k] mmap_region
     0.31%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_mmap
     0.31%     0.00%  VM Thread        [kernel.kallsyms]     [k] __do_munmap
     0.30%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_region
     0.30%     0.25%  LocalJobRunner   [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.30%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_single_vma
     0.30%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_vmas
     0.30%     0.05%  VM Thread        [kernel.kallsyms]     [k] unmap_page_range
     0.29%     0.04%  localfetcher#1   [kernel.kallsyms]     [k] __mem_cgroup_charge
