# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 366  of event 'cycles'
# Event count (approx.): 1058087613971
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     1.29%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_handle
     1.29%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_timer
     1.29%     0.00%  postgres         [kernel.kallsyms]  [k] update_process_times
     0.55%     0.55%  kworker/0:3-eve  [kernel.kallsyms]  [k] newidle_balance
     0.55%     0.00%  kworker/0:3-eve  [kernel.kallsyms]  [k] __schedule
     0.55%     0.00%  kworker/0:3-eve  [kernel.kallsyms]  [k] kthread
     0.55%     0.00%  kworker/0:3-eve  [kernel.kallsyms]  [k] ret_from_fork
     0.55%     0.00%  kworker/0:3-eve  [kernel.kallsyms]  [k] schedule
     0.55%     0.00%  kworker/0:3-eve  [kernel.kallsyms]  [k] worker_thread
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] ___pte_free_tlb
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] free_pcppages_bulk
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] free_pgd_range
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] free_pgtables
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] free_unref_page_list
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] tlb_remove_page
     0.13%     0.13%  postgres         [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.11%     0.08%  tclsh8.6         [kernel.kallsyms]  [k] _raw_spin_lock
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_exc_page_fault
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_user_addr_fault
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] exc_page_fault
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] handle_mm_fault
     0.07%     0.07%  postgres         [kernel.kallsyms]  [k] __free_one_page
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_block_write_begin
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.04%     0.04%  postgres         [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_es_insert_extent
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] _perf_event_enable
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_ioctl
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] _perf_ioctl
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] perf_event_for_each_child
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] perf_ioctl
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] event_function_call
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_futex
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_futex
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_syscall_64
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] generic_exec_single
     0.03%     0.00%  perf             [kernel.kallsyms]  [k] smp_call_function_single
     0.02%     0.00%  postgres         [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __handle_mm_fault
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] set_page_dirty
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] lock_page_memcg
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] workingset_age_nonresident
     0.02%     0.00%  postgres         [kernel.kallsyms]  [k] workingset_activation
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] remote_function
     0.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wake
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] ext4_es_can_be_merged.isra.0
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] event_function
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] x86_pmu_enable
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] __perf_event_enable
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] ctx_resched
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] native_write_msr
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.02%     0.02%  postgres         [kernel.kallsyms]  [k] new_slab
     0.02%     0.00%  postgres         [kernel.kallsyms]  [k] ___slab_alloc
     0.02%     0.00%  postgres         [kernel.kallsyms]  [k] __es_insert_extent
     0.02%     0.00%  postgres         [kernel.kallsyms]  [k] kmem_cache_alloc
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_pages
     0.01%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __do_fault
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] filemap_fault
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] workingset_refault
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_page_cache_ra
     0.01%     0.01%  perf             [kernel.kallsyms]  [k] nmi_restore
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] rmap_walk
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] rmap_walk_anon
     0.01%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] ptep_clear_flush
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] try_to_migrate
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] try_to_migrate_one
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait
     0.01%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait_setup
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] ondemand_readahead
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] page_cache_async_ra
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] clear_page_erms
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __alloc_pages
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] alloc_misplaced_dst_page
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] get_page_from_freelist
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] llist_reverse_order
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sysvec_call_function
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sysvec_call_function
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] page_counter_cancel
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __put_page
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] page_counter_uncharge
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] uncharge_batch
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] down_read_trylock
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] rcu_gp_fqs_loop
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] rcu_gp_kthread
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] schedule_timeout
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_page_add_anon_rmap
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] page_add_anon_rmap
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] remove_migration_pte
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ghes_notify_nmi
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] acpi_os_read_memory
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ghes_copy_tofrom_phys
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] fill_pmd
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] sched_clock
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] native_sched_clock
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] default_do_nmi
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] memcpy_fromio
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] copy_page
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_page
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] move_to_new_page
     0.00%     0.00%  tclsh8.6         [unknown]          [.] 0000000000000000
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] vmacache_find
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] arch_cpu_idle_exit
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_eqs_enter.constprop.0
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] cpu_stop_queue_work
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] stop_one_cpu_nowait
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] watchdog_timer_fn
     0.00%     0.00%  perf             [unknown]          [.] 0000000000000000


#
# (Cannot load tips.txt file, please install perf!)
#
